"value","parameter","panel"
0.0129982801,"Study variance","Variance"
0.014787532816,"Study variance","Variance"
0.015320498176,"Study variance","Variance"
0.021233152656,"Study variance","Variance"
0.033646931761,"Study variance","Variance"
0.029909973025,"Study variance","Variance"
0.023466563344,"Study variance","Variance"
0.020466735844,"Study variance","Variance"
0.01734489,"Study variance","Variance"
0.020503089721,"Study variance","Variance"
0.024110636176,"Study variance","Variance"
0.023278215184,"Study variance","Variance"
0.028396968196,"Study variance","Variance"
0.031536077056,"Study variance","Variance"
0.028031130625,"Study variance","Variance"
0.035032234561,"Study variance","Variance"
0.034253125776,"Study variance","Variance"
0.034576286809,"Study variance","Variance"
0.0290463849,"Study variance","Variance"
0.0179051161,"Study variance","Variance"
0.025797178225,"Study variance","Variance"
0.020097598756,"Study variance","Variance"
0.019274046561,"Study variance","Variance"
0.017573479225,"Study variance","Variance"
0.023186457441,"Study variance","Variance"
0.022729482169,"Study variance","Variance"
0.0164172969,"Study variance","Variance"
0.0125552025,"Study variance","Variance"
0.015251509009,"Study variance","Variance"
0.015389146809,"Study variance","Variance"
0.012131039881,"Study variance","Variance"
0.015307628176,"Study variance","Variance"
0.018810945409,"Study variance","Variance"
0.016085595241,"Study variance","Variance"
0.013139349129,"Study variance","Variance"
0.012311455849,"Study variance","Variance"
0.010853680761,"Study variance","Variance"
0.018096437529,"Study variance","Variance"
0.018439738849,"Study variance","Variance"
0.019884948196,"Study variance","Variance"
0.028492764804,"Study variance","Variance"
0.029721415201,"Study variance","Variance"
0.028966678416,"Study variance","Variance"
0.019488718404,"Study variance","Variance"
0.020429842489,"Study variance","Variance"
0.029040931396,"Study variance","Variance"
0.020456436676,"Study variance","Variance"
0.014142204241,"Study variance","Variance"
0.016208345344,"Study variance","Variance"
0.021885060096,"Study variance","Variance"
0.0232928644,"Study variance","Variance"
0.023892194041,"Study variance","Variance"
0.017719336996,"Study variance","Variance"
0.020513973529,"Study variance","Variance"
0.019808029081,"Study variance","Variance"
0.0194463025,"Study variance","Variance"
0.025588481296,"Study variance","Variance"
0.0210772324,"Study variance","Variance"
0.020397266761,"Study variance","Variance"
0.017732384569,"Study variance","Variance"
0.026549769481,"Study variance","Variance"
0.021624290704,"Study variance","Variance"
0.023469320809,"Study variance","Variance"
0.019662770176,"Study variance","Variance"
0.024607569424,"Study variance","Variance"
0.0129026881,"Study variance","Variance"
0.016639194049,"Study variance","Variance"
0.0252937216,"Study variance","Variance"
0.027543385444,"Study variance","Variance"
0.025546907556,"Study variance","Variance"
0.0240529081,"Study variance","Variance"
0.016753936969,"Study variance","Variance"
0.020328200929,"Study variance","Variance"
0.02331729,"Study variance","Variance"
0.020353872889,"Study variance","Variance"
0.021516489225,"Study variance","Variance"
0.011630759716,"Study variance","Variance"
0.017812639296,"Study variance","Variance"
0.020345599044,"Study variance","Variance"
0.0177608929,"Study variance","Variance"
0.020620098409,"Study variance","Variance"
0.019477272721,"Study variance","Variance"
0.025312173604,"Study variance","Variance"
0.024553009636,"Study variance","Variance"
0.022553732041,"Study variance","Variance"
0.022026121744,"Study variance","Variance"
0.024200780356,"Study variance","Variance"
0.027412431489,"Study variance","Variance"
0.038187413056,"Study variance","Variance"
0.034314598564,"Study variance","Variance"
0.038444621329,"Study variance","Variance"
0.036033150976,"Study variance","Variance"
0.038539186596,"Study variance","Variance"
0.035277103684,"Study variance","Variance"
0.027379328089,"Study variance","Variance"
0.029270077225,"Study variance","Variance"
0.038054645776,"Study variance","Variance"
0.029726932225,"Study variance","Variance"
0.016702719121,"Study variance","Variance"
0.026139128976,"Study variance","Variance"
0.025836383169,"Study variance","Variance"
0.018328015161,"Study variance","Variance"
0.016699617529,"Study variance","Variance"
0.015825891601,"Study variance","Variance"
0.016048075761,"Study variance","Variance"
0.019230478276,"Study variance","Variance"
0.023346923209,"Study variance","Variance"
0.020368427524,"Study variance","Variance"
0.023598182689,"Study variance","Variance"
0.023381162281,"Study variance","Variance"
0.021621349764,"Study variance","Variance"
0.024905574225,"Study variance","Variance"
0.023905488996,"Study variance","Variance"
0.026200601956,"Study variance","Variance"
0.030393738244,"Study variance","Variance"
0.022618956816,"Study variance","Variance"
0.020389269681,"Study variance","Variance"
0.014204587489,"Study variance","Variance"
0.020759622724,"Study variance","Variance"
0.016745654025,"Study variance","Variance"
0.018679782276,"Study variance","Variance"
0.025535081209,"Study variance","Variance"
0.017428488289,"Study variance","Variance"
0.026323440025,"Study variance","Variance"
0.024835868836,"Study variance","Variance"
0.018023331001,"Study variance","Variance"
0.013511505121,"Study variance","Variance"
0.00899071861636,"Study variance","Variance"
0.013007630601,"Study variance","Variance"
0.013330549764,"Study variance","Variance"
0.014282879121,"Study variance","Variance"
0.018595958689,"Study variance","Variance"
0.016331306436,"Study variance","Variance"
0.017035209361,"Study variance","Variance"
0.016810678336,"Study variance","Variance"
0.014535436969,"Study variance","Variance"
0.017534261889,"Study variance","Variance"
0.017674904809,"Study variance","Variance"
0.018393869376,"Study variance","Variance"
0.025317901456,"Study variance","Variance"
0.025783688329,"Study variance","Variance"
0.022584378961,"Study variance","Variance"
0.024490372036,"Study variance","Variance"
0.016671457924,"Study variance","Variance"
0.019183635025,"Study variance","Variance"
0.018580143481,"Study variance","Variance"
0.018859254241,"Study variance","Variance"
0.017822784004,"Study variance","Variance"
0.026581715521,"Study variance","Variance"
0.020959221529,"Study variance","Variance"
0.013479442201,"Study variance","Variance"
0.00783228540004,"Study variance","Variance"
0.017170957444,"Study variance","Variance"
0.018551257209,"Study variance","Variance"
0.015692823441,"Study variance","Variance"
0.015500997009,"Study variance","Variance"
0.014085654489,"Study variance","Variance"
0.021395205441,"Study variance","Variance"
0.018281473681,"Study variance","Variance"
0.018084601441,"Study variance","Variance"
0.016235091889,"Study variance","Variance"
0.028068311296,"Study variance","Variance"
0.025680383001,"Study variance","Variance"
0.028058260036,"Study variance","Variance"
0.020359294596,"Study variance","Variance"
0.019942805961,"Study variance","Variance"
0.013709365569,"Study variance","Variance"
0.019681845264,"Study variance","Variance"
0.018738050769,"Study variance","Variance"
0.017050875241,"Study variance","Variance"
0.016403461776,"Study variance","Variance"
0.020824798864,"Study variance","Variance"
0.020018005225,"Study variance","Variance"
0.022700846224,"Study variance","Variance"
0.022886243524,"Study variance","Variance"
0.019488439201,"Study variance","Variance"
0.0255392361,"Study variance","Variance"
0.023440222404,"Study variance","Variance"
0.021992000209,"Study variance","Variance"
0.019835060569,"Study variance","Variance"
0.016901820049,"Study variance","Variance"
0.0221265625,"Study variance","Variance"
0.018363231121,"Study variance","Variance"
0.019638659044,"Study variance","Variance"
0.00929182251481,"Study variance","Variance"
0.013903947225,"Study variance","Variance"
0.015041796025,"Study variance","Variance"
0.013603489956,"Study variance","Variance"
0.012544448004,"Study variance","Variance"
0.00719024290209,"Study variance","Variance"
0.00948339025929,"Study variance","Variance"
0.012882477001,"Study variance","Variance"
0.011698369281,"Study variance","Variance"
0.011998135296,"Study variance","Variance"
0.016831689169,"Study variance","Variance"
0.023760681025,"Study variance","Variance"
0.025174264896,"Study variance","Variance"
0.017171219521,"Study variance","Variance"
0.017109424809,"Study variance","Variance"
0.014513261841,"Study variance","Variance"
0.012200527936,"Study variance","Variance"
0.012838476249,"Study variance","Variance"
0.018996833241,"Study variance","Variance"
0.018019035225,"Study variance","Variance"
0.022947402256,"Study variance","Variance"
0.017595757201,"Study variance","Variance"
0.017685010225,"Study variance","Variance"
0.021051688464,"Study variance","Variance"
0.022344569361,"Study variance","Variance"
0.018349682521,"Study variance","Variance"
0.016702460644,"Study variance","Variance"
0.0151560721,"Study variance","Variance"
0.017831863296,"Study variance","Variance"
0.014989349761,"Study variance","Variance"
0.017801163241,"Study variance","Variance"
0.012868179844,"Study variance","Variance"
0.014867412624,"Study variance","Variance"
0.014819897169,"Study variance","Variance"
0.016547735044,"Study variance","Variance"
0.023998347396,"Study variance","Variance"
0.017964308961,"Study variance","Variance"
0.0172607044,"Study variance","Variance"
0.016538731609,"Study variance","Variance"
0.012607696656,"Study variance","Variance"
0.016237130625,"Study variance","Variance"
0.014302724836,"Study variance","Variance"
0.012413302225,"Study variance","Variance"
0.012809938761,"Study variance","Variance"
0.0146289025,"Study variance","Variance"
0.02968729,"Study variance","Variance"
0.022160788225,"Study variance","Variance"
0.018944494321,"Study variance","Variance"
0.0187115041,"Study variance","Variance"
0.0178302609,"Study variance","Variance"
0.0145082025,"Study variance","Variance"
0.016336162969,"Study variance","Variance"
0.021889794304,"Study variance","Variance"
0.015508717156,"Study variance","Variance"
0.020272349161,"Study variance","Variance"
0.025308037225,"Study variance","Variance"
0.026425428481,"Study variance","Variance"
0.0223951225,"Study variance","Variance"
0.019321,"Study variance","Variance"
0.023062370769,"Study variance","Variance"
0.016176278596,"Study variance","Variance"
0.022334405809,"Study variance","Variance"
0.035330841225,"Study variance","Variance"
0.035813291536,"Study variance","Variance"
0.033715569924,"Study variance","Variance"
0.020244167524,"Study variance","Variance"
0.0229734649,"Study variance","Variance"
0.024253078756,"Study variance","Variance"
0.026623796224,"Study variance","Variance"
0.025227921889,"Study variance","Variance"
0.026633587204,"Study variance","Variance"
0.031202749449,"Study variance","Variance"
0.031015084321,"Study variance","Variance"
0.027348559876,"Study variance","Variance"
0.022972555489,"Study variance","Variance"
0.033821416836,"Study variance","Variance"
0.038266401924,"Study variance","Variance"
0.024265850625,"Study variance","Variance"
0.026780340609,"Study variance","Variance"
0.027137949696,"Study variance","Variance"
0.024649,"Study variance","Variance"
0.025652186569,"Study variance","Variance"
0.028551536784,"Study variance","Variance"
0.027828578761,"Study variance","Variance"
0.030386067856,"Study variance","Variance"
0.025135882849,"Study variance","Variance"
0.025048443289,"Study variance","Variance"
0.021165012324,"Study variance","Variance"
0.022492500625,"Study variance","Variance"
0.021490387216,"Study variance","Variance"
0.018345077136,"Study variance","Variance"
0.0242549476,"Study variance","Variance"
0.025886879236,"Study variance","Variance"
0.026569,"Study variance","Variance"
0.037808469136,"Study variance","Variance"
0.032751950625,"Study variance","Variance"
0.028348120161,"Study variance","Variance"
0.036029734225,"Study variance","Variance"
0.0235898881,"Study variance","Variance"
0.030030463849,"Study variance","Variance"
0.021284475664,"Study variance","Variance"
0.020630151424,"Study variance","Variance"
0.024665644809,"Study variance","Variance"
0.021903704001,"Study variance","Variance"
0.018823016809,"Study variance","Variance"
0.024880014756,"Study variance","Variance"
0.017171219521,"Study variance","Variance"
0.014138874649,"Study variance","Variance"
0.018966522961,"Study variance","Variance"
0.022895018721,"Study variance","Variance"
0.027414418329,"Study variance","Variance"
0.016745136409,"Study variance","Variance"
0.020102702656,"Study variance","Variance"
0.017290409049,"Study variance","Variance"
0.023039900521,"Study variance","Variance"
0.015108834724,"Study variance","Variance"
0.015756776676,"Study variance","Variance"
0.014653586704,"Study variance","Variance"
0.015734942721,"Study variance","Variance"
0.020238761169,"Study variance","Variance"
0.0213393664,"Study variance","Variance"
0.017767557025,"Study variance","Variance"
0.012798623161,"Study variance","Variance"
0.014872046401,"Study variance","Variance"
0.011908047376,"Study variance","Variance"
0.011280988944,"Study variance","Variance"
0.014212931524,"Study variance","Variance"
0.012259582729,"Study variance","Variance"
0.023077559569,"Study variance","Variance"
0.028581959844,"Study variance","Variance"
0.0268468225,"Study variance","Variance"
0.025580483721,"Study variance","Variance"
0.023575452849,"Study variance","Variance"
0.022363707025,"Study variance","Variance"
0.025870148964,"Study variance","Variance"
0.026563132324,"Study variance","Variance"
0.023106432064,"Study variance","Variance"
0.026329281169,"Study variance","Variance"
0.019482855561,"Study variance","Variance"
0.021301986304,"Study variance","Variance"
0.023389725969,"Study variance","Variance"
0.023969542041,"Study variance","Variance"
0.025115593441,"Study variance","Variance"
0.027099415161,"Study variance","Variance"
0.022209046729,"Study variance","Variance"
0.0241553764,"Study variance","Variance"
0.023655055204,"Study variance","Variance"
0.019863237969,"Study variance","Variance"
0.018533282769,"Study variance","Variance"
0.018351037156,"Study variance","Variance"
0.021311328256,"Study variance","Variance"
0.021306948961,"Study variance","Variance"
0.023959324944,"Study variance","Variance"
0.019963711849,"Study variance","Variance"
0.018832347361,"Study variance","Variance"
0.021906664081,"Study variance","Variance"
0.023405328144,"Study variance","Variance"
0.015067317001,"Study variance","Variance"
0.0158986881,"Study variance","Variance"
0.016327472841,"Study variance","Variance"
0.013743107361,"Study variance","Variance"
0.010916697289,"Study variance","Variance"
0.011269308649,"Study variance","Variance"
0.012233908449,"Study variance","Variance"
0.015282646129,"Study variance","Variance"
0.014811620209,"Study variance","Variance"
0.019813940644,"Study variance","Variance"
0.013198333456,"Study variance","Variance"
0.015409498225,"Study variance","Variance"
0.011037183364,"Study variance","Variance"
0.014072127876,"Study variance","Variance"
0.014367857956,"Study variance","Variance"
0.014997186369,"Study variance","Variance"
0.016374785296,"Study variance","Variance"
0.016392961225,"Study variance","Variance"
0.027138608644,"Study variance","Variance"
0.023434711056,"Study variance","Variance"
0.020330767396,"Study variance","Variance"
0.016338463684,"Study variance","Variance"
0.024393441856,"Study variance","Variance"
0.016564719616,"Study variance","Variance"
0.016580425225,"Study variance","Variance"
0.022818821481,"Study variance","Variance"
0.0269058409,"Study variance","Variance"
0.022343672484,"Study variance","Variance"
0.019051176676,"Study variance","Variance"
0.025428129444,"Study variance","Variance"
0.026024465041,"Study variance","Variance"
0.030855030336,"Study variance","Variance"
0.032269092496,"Study variance","Variance"
0.035377095744,"Study variance","Variance"
0.034135518564,"Study variance","Variance"
0.0200109316,"Study variance","Variance"
0.018934860816,"Study variance","Variance"
0.014197914025,"Study variance","Variance"
0.014761278016,"Study variance","Variance"
0.016353550161,"Study variance","Variance"
0.019138232281,"Study variance","Variance"
0.016314441984,"Study variance","Variance"
0.016608507876,"Study variance","Variance"
0.020029608676,"Study variance","Variance"
0.0178783641,"Study variance","Variance"
0.023475142656,"Study variance","Variance"
0.020390126436,"Study variance","Variance"
0.026459902225,"Study variance","Variance"
0.025928084484,"Study variance","Variance"
0.021197030464,"Study variance","Variance"
0.028864650816,"Study variance","Variance"
0.027862954084,"Study variance","Variance"
0.025715971044,"Study variance","Variance"
0.028196790561,"Study variance","Variance"
0.028581621721,"Study variance","Variance"
0.017799295396,"Study variance","Variance"
0.020982971025,"Study variance","Variance"
0.025314719236,"Study variance","Variance"
0.014876924841,"Study variance","Variance"
0.023160274225,"Study variance","Variance"
0.021456683361,"Study variance","Variance"
0.0212926464,"Study variance","Variance"
0.017101054441,"Study variance","Variance"
0.021425055129,"Study variance","Variance"
0.019484530569,"Study variance","Variance"
0.018716702481,"Study variance","Variance"
0.020908581604,"Study variance","Variance"
0.023176713121,"Study variance","Variance"
0.035065184049,"Study variance","Variance"
0.029282396641,"Study variance","Variance"
0.021826812121,"Study variance","Variance"
0.0326271969,"Study variance","Variance"
0.032211275625,"Study variance","Variance"
0.036111020841,"Study variance","Variance"
0.022014843876,"Study variance","Variance"
0.020821047025,"Study variance","Variance"
0.023216312161,"Study variance","Variance"
0.029725552921,"Study variance","Variance"
0.023947872001,"Study variance","Variance"
0.020089660644,"Study variance","Variance"
0.024749897041,"Study variance","Variance"
0.026575846441,"Study variance","Variance"
0.03090564,"Study variance","Variance"
0.033389887441,"Study variance","Variance"
0.027018483129,"Study variance","Variance"
0.014392081089,"Study variance","Variance"
0.013079581956,"Study variance","Variance"
0.014132929924,"Study variance","Variance"
0.020504235249,"Study variance","Variance"
0.023814045124,"Study variance","Variance"
0.017433769369,"Study variance","Variance"
0.011966828449,"Study variance","Variance"
0.023713844049,"Study variance","Variance"
0.016630165764,"Study variance","Variance"
0.024462836836,"Study variance","Variance"
0.020492781409,"Study variance","Variance"
0.021350762161,"Study variance","Variance"
0.0194909521,"Study variance","Variance"
0.017917428736,"Study variance","Variance"
0.0205692964,"Study variance","Variance"
0.016316996644,"Study variance","Variance"
0.022291385809,"Study variance","Variance"
0.019822668849,"Study variance","Variance"
0.017960556289,"Study variance","Variance"
0.021931240464,"Study variance","Variance"
0.018138163684,"Study variance","Variance"
0.013794972304,"Study variance","Variance"
0.011607261169,"Study variance","Variance"
0.017436146116,"Study variance","Variance"
0.018027358756,"Study variance","Variance"
0.018150556176,"Study variance","Variance"
0.020481616996,"Study variance","Variance"
0.026593455625,"Study variance","Variance"
0.023686133409,"Study variance","Variance"
0.021765691024,"Study variance","Variance"
0.024489746064,"Study variance","Variance"
0.017211865636,"Study variance","Variance"
0.020785853929,"Study variance","Variance"
0.023063281956,"Study variance","Variance"
0.026947192336,"Study variance","Variance"
0.025662758416,"Study variance","Variance"
0.025913272576,"Study variance","Variance"
0.026185388761,"Study variance","Variance"
0.022243932736,"Study variance","Variance"
0.031957997824,"Study variance","Variance"
0.028089089604,"Study variance","Variance"
0.028936391449,"Study variance","Variance"
0.027707267025,"Study variance","Variance"
0.024464400921,"Study variance","Variance"
0.027908709481,"Study variance","Variance"
0.026437459216,"Study variance","Variance"
0.038837767329,"Study variance","Variance"
0.028451930329,"Study variance","Variance"
0.032566533444,"Study variance","Variance"
0.023846154084,"Study variance","Variance"
0.025572807225,"Study variance","Variance"
0.029149415824,"Study variance","Variance"
0.025139370916,"Study variance","Variance"
0.023432261776,"Study variance","Variance"
0.021695817025,"Study variance","Variance"
0.015033947769,"Study variance","Variance"
0.018708494841,"Study variance","Variance"
0.015884569156,"Study variance","Variance"
0.027388926016,"Study variance","Variance"
0.021584604889,"Study variance","Variance"
0.031572314596,"Study variance","Variance"
0.028477912516,"Study variance","Variance"
0.033903488641,"Study variance","Variance"
0.032912127889,"Study variance","Variance"
0.033333265476,"Study variance","Variance"
0.030116478681,"Study variance","Variance"
0.028199813184,"Study variance","Variance"
0.0314956009,"Study variance","Variance"
0.034359812496,"Study variance","Variance"
0.031477501561,"Study variance","Variance"
0.016172717584,"Study variance","Variance"
0.019455786256,"Study variance","Variance"
0.017271742084,"Study variance","Variance"
0.020501657856,"Study variance","Variance"
0.018739419664,"Study variance","Variance"
0.019936875204,"Study variance","Variance"
0.018266603716,"Study variance","Variance"
0.018387631201,"Study variance","Variance"
0.018584232976,"Study variance","Variance"
0.021945163321,"Study variance","Variance"
0.017812372369,"Study variance","Variance"
0.011173969849,"Study variance","Variance"
0.014429535129,"Study variance","Variance"
0.014317319025,"Study variance","Variance"
0.0166823056,"Study variance","Variance"
0.016336929856,"Study variance","Variance"
0.016008575625,"Study variance","Variance"
0.012268885225,"Study variance","Variance"
0.014192433424,"Study variance","Variance"
0.019742498064,"Study variance","Variance"
0.024324769296,"Study variance","Variance"
0.0266309761,"Study variance","Variance"
0.025941612096,"Study variance","Variance"
0.019101174849,"Study variance","Variance"
0.026593781776,"Study variance","Variance"
0.014643904144,"Study variance","Variance"
0.022367296249,"Study variance","Variance"
0.024745806864,"Study variance","Variance"
0.020057074129,"Study variance","Variance"
0.030299668624,"Study variance","Variance"
0.030211654225,"Study variance","Variance"
0.028969061209,"Study variance","Variance"
0.035284992649,"Study variance","Variance"
0.022231406404,"Study variance","Variance"
0.029669373504,"Study variance","Variance"
0.031333602169,"Study variance","Variance"
0.026419576681,"Study variance","Variance"
0.028137043081,"Study variance","Variance"
0.020793351601,"Study variance","Variance"
0.020687356561,"Study variance","Variance"
0.019760487184,"Study variance","Variance"
0.018345618916,"Study variance","Variance"
0.021247726756,"Study variance","Variance"
0.017229450121,"Study variance","Variance"
0.021258514809,"Study variance","Variance"
0.023300496025,"Study variance","Variance"
0.017767023849,"Study variance","Variance"
0.018773384256,"Study variance","Variance"
0.017197961881,"Study variance","Variance"
0.019949020081,"Study variance","Variance"
0.017077785124,"Study variance","Variance"
0.021565216201,"Study variance","Variance"
0.019807466121,"Study variance","Variance"
0.017081444416,"Study variance","Variance"
0.018395225641,"Study variance","Variance"
0.012464829316,"Study variance","Variance"
0.014410561936,"Study variance","Variance"
0.018394683129,"Study variance","Variance"
0.018442454809,"Study variance","Variance"
0.016851934225,"Study variance","Variance"
0.022353838144,"Study variance","Variance"
0.018628701169,"Study variance","Variance"
0.019012273225,"Study variance","Variance"
0.019694754244,"Study variance","Variance"
0.018560792644,"Study variance","Variance"
0.0205148329,"Study variance","Variance"
0.020233071049,"Study variance","Variance"
0.019650152041,"Study variance","Variance"
0.019198042249,"Study variance","Variance"
0.021760970256,"Study variance","Variance"
0.0127125625,"Study variance","Variance"
0.020118869281,"Study variance","Variance"
0.018251469604,"Study variance","Variance"
0.024313853041,"Study variance","Variance"
0.019325448256,"Study variance","Variance"
0.023314541481,"Study variance","Variance"
0.020633598736,"Study variance","Variance"
0.021786350404,"Study variance","Variance"
0.016679980801,"Study variance","Variance"
0.019278211716,"Study variance","Variance"
0.0215473041,"Study variance","Variance"
0.019410898329,"Study variance","Variance"
0.017988442641,"Study variance","Variance"
0.019150684996,"Study variance","Variance"
0.017111779344,"Study variance","Variance"
0.015315052516,"Study variance","Variance"
0.017031816036,"Study variance","Variance"
0.016529216356,"Study variance","Variance"
0.014279055025,"Study variance","Variance"
0.011594551684,"Study variance","Variance"
0.013566192676,"Study variance","Variance"
0.012780528601,"Study variance","Variance"
0.0122655625,"Study variance","Variance"
0.015110309776,"Study variance","Variance"
0.017264120449,"Study variance","Variance"
0.016421397316,"Study variance","Variance"
0.015667278561,"Study variance","Variance"
0.014504589225,"Study variance","Variance"
0.014525793529,"Study variance","Variance"
0.010713285025,"Study variance","Variance"
0.012307239844,"Study variance","Variance"
0.00893140293721,"Study variance","Variance"
0.010374441025,"Study variance","Variance"
0.00944018219236,"Study variance","Variance"
0.010171529316,"Study variance","Variance"
0.015270039184,"Study variance","Variance"
0.019133252329,"Study variance","Variance"
0.015524412409,"Study variance","Variance"
0.016279718464,"Study variance","Variance"
0.016351504129,"Study variance","Variance"
0.019025788356,"Study variance","Variance"
0.019077686884,"Study variance","Variance"
0.019001795409,"Study variance","Variance"
0.014449963264,"Study variance","Variance"
0.014573076961,"Study variance","Variance"
0.012181095424,"Study variance","Variance"
0.0178623225,"Study variance","Variance"
0.015783148161,"Study variance","Variance"
0.012163222369,"Study variance","Variance"
0.017305665601,"Study variance","Variance"
0.017787823641,"Study variance","Variance"
0.018884806084,"Study variance","Variance"
0.021042693721,"Study variance","Variance"
0.018692905284,"Study variance","Variance"
0.022052844004,"Study variance","Variance"
0.022973161761,"Study variance","Variance"
0.021903704001,"Study variance","Variance"
0.020221408804,"Study variance","Variance"
0.028856836129,"Study variance","Variance"
0.021180436225,"Study variance","Variance"
0.032868239616,"Study variance","Variance"
0.031683644001,"Study variance","Variance"
0.034414331121,"Study variance","Variance"
0.022416377841,"Study variance","Variance"
0.026976748516,"Study variance","Variance"
0.025003831876,"Study variance","Variance"
0.028490401681,"Study variance","Variance"
0.025614402025,"Study variance","Variance"
0.024935883921,"Study variance","Variance"
0.019629411025,"Study variance","Variance"
0.019148194129,"Study variance","Variance"
0.020187294724,"Study variance","Variance"
0.027286744969,"Study variance","Variance"
0.022492500625,"Study variance","Variance"
0.015902975449,"Study variance","Variance"
0.016868294884,"Study variance","Variance"
0.019948172644,"Study variance","Variance"
0.015189330025,"Study variance","Variance"
0.017003116816,"Study variance","Variance"
0.0190412401,"Study variance","Variance"
0.026652521536,"Study variance","Variance"
0.024755246244,"Study variance","Variance"
0.023593574404,"Study variance","Variance"
0.016141194304,"Study variance","Variance"
0.014514225625,"Study variance","Variance"
0.016117825936,"Study variance","Variance"
0.016655451136,"Study variance","Variance"
0.016555196889,"Study variance","Variance"
0.022830001216,"Study variance","Variance"
0.016410634816,"Study variance","Variance"
0.019834778896,"Study variance","Variance"
0.013011508624,"Study variance","Variance"
0.013732792969,"Study variance","Variance"
0.014114152809,"Study variance","Variance"
0.014972703769,"Study variance","Variance"
0.012900870724,"Study variance","Variance"
0.013920224256,"Study variance","Variance"
0.0121837444,"Study variance","Variance"
0.011175872656,"Study variance","Variance"
0.0199148544,"Study variance","Variance"
0.014583943696,"Study variance","Variance"
0.019073543449,"Study variance","Variance"
0.030784457025,"Study variance","Variance"
0.029987156224,"Study variance","Variance"
0.024615099664,"Study variance","Variance"
0.0211527936,"Study variance","Variance"
0.0285981921,"Study variance","Variance"
0.030373866961,"Study variance","Variance"
0.0293985316,"Study variance","Variance"
0.026998761969,"Study variance","Variance"
0.020896437136,"Study variance","Variance"
0.025451735296,"Study variance","Variance"
0.017004942409,"Study variance","Variance"
0.023512235569,"Study variance","Variance"
0.025883339689,"Study variance","Variance"
0.0254593936,"Study variance","Variance"
0.027324751204,"Study variance","Variance"
0.031621730625,"Study variance","Variance"
0.024621375744,"Study variance","Variance"
0.024422500729,"Study variance","Variance"
0.027711595024,"Study variance","Variance"
0.023468401636,"Study variance","Variance"
0.017491120516,"Study variance","Variance"
0.017544591936,"Study variance","Variance"
0.016736855641,"Study variance","Variance"
0.0172607044,"Study variance","Variance"
0.020618375281,"Study variance","Variance"
0.015487055809,"Study variance","Variance"
0.016925229409,"Study variance","Variance"
0.020371281984,"Study variance","Variance"
0.020751554916,"Study variance","Variance"
0.018483490116,"Study variance","Variance"
0.011512646209,"Study variance","Variance"
0.015996937441,"Study variance","Variance"
0.016966625536,"Study variance","Variance"
0.021331770916,"Study variance","Variance"
0.026117145664,"Study variance","Variance"
0.027789223401,"Study variance","Variance"
0.024776334025,"Study variance","Variance"
0.031026004164,"Study variance","Variance"
0.031026004164,"Study variance","Variance"
0.020810082049,"Study variance","Variance"
0.028222992009,"Study variance","Variance"
0.031866891169,"Study variance","Variance"
0.029617721604,"Study variance","Variance"
0.024848162689,"Study variance","Variance"
0.019679600656,"Study variance","Variance"
0.025139688025,"Study variance","Variance"
0.022916812689,"Study variance","Variance"
0.025222521856,"Study variance","Variance"
0.0261274896,"Study variance","Variance"
0.026208695881,"Study variance","Variance"
0.021498010884,"Study variance","Variance"
0.022418773441,"Study variance","Variance"
0.025281318001,"Study variance","Variance"
0.020688507225,"Study variance","Variance"
0.015789179025,"Study variance","Variance"
0.014119142976,"Study variance","Variance"
0.017104454656,"Study variance","Variance"
0.019662770176,"Study variance","Variance"
0.014054576704,"Study variance","Variance"
0.012687994881,"Study variance","Variance"
0.019078239376,"Study variance","Variance"
0.016536931216,"Study variance","Variance"
0.0233325625,"Study variance","Variance"
0.029067181081,"Study variance","Variance"
0.033307345009,"Study variance","Variance"
0.0294740224,"Study variance","Variance"
0.027449199684,"Study variance","Variance"
0.030081780481,"Study variance","Variance"
0.030597356241,"Study variance","Variance"
0.032241075364,"Study variance","Variance"
0.020339038225,"Study variance","Variance"
0.026006400225,"Study variance","Variance"
0.015701593636,"Study variance","Variance"
0.021473678521,"Study variance","Variance"
0.018503344729,"Study variance","Variance"
0.020643655041,"Study variance","Variance"
0.030069987649,"Study variance","Variance"
0.023642445121,"Study variance","Variance"
0.022139952025,"Study variance","Variance"
0.017605574596,"Study variance","Variance"
0.021760970256,"Study variance","Variance"
0.026779031449,"Study variance","Variance"
0.0179667216,"Study variance","Variance"
0.021089138841,"Study variance","Variance"
0.018298784529,"Study variance","Variance"
0.016200452961,"Study variance","Variance"
0.0131652676,"Study variance","Variance"
0.019848864996,"Study variance","Variance"
0.023600333376,"Study variance","Variance"
0.018483218209,"Study variance","Variance"
0.019682125849,"Study variance","Variance"
0.020301690256,"Study variance","Variance"
0.025323311689,"Study variance","Variance"
0.030319167376,"Study variance","Variance"
0.0293676769,"Study variance","Variance"
0.019863237969,"Study variance","Variance"
0.021506809104,"Study variance","Variance"
0.025987052025,"Study variance","Variance"
0.018764616256,"Study variance","Variance"
0.021744156681,"Study variance","Variance"
0.026062550721,"Study variance","Variance"
0.033323042116,"Study variance","Variance"
0.033537329424,"Study variance","Variance"
0.026754490624,"Study variance","Variance"
0.0225750625,"Study variance","Variance"
0.022334704704,"Study variance","Variance"
0.027426340881,"Study variance","Variance"
0.030518343025,"Study variance","Variance"
0.029972265625,"Study variance","Variance"
