"value","parameter","panel"
-0.0850447,"Pooled mean (Fisher's Z)","Fixed effect"
-0.135905,"Pooled mean (Fisher's Z)","Fixed effect"
0.0952846,"Pooled mean (Fisher's Z)","Fixed effect"
0.061934,"Pooled mean (Fisher's Z)","Fixed effect"
0.0450804,"Pooled mean (Fisher's Z)","Fixed effect"
0.0268335,"Pooled mean (Fisher's Z)","Fixed effect"
-0.243421,"Pooled mean (Fisher's Z)","Fixed effect"
-0.325591,"Pooled mean (Fisher's Z)","Fixed effect"
-0.218039,"Pooled mean (Fisher's Z)","Fixed effect"
-0.213536,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0865494,"Pooled mean (Fisher's Z)","Fixed effect"
-0.211326,"Pooled mean (Fisher's Z)","Fixed effect"
-0.334517,"Pooled mean (Fisher's Z)","Fixed effect"
-0.129947,"Pooled mean (Fisher's Z)","Fixed effect"
-0.142289,"Pooled mean (Fisher's Z)","Fixed effect"
-0.176653,"Pooled mean (Fisher's Z)","Fixed effect"
-0.113248,"Pooled mean (Fisher's Z)","Fixed effect"
-0.178867,"Pooled mean (Fisher's Z)","Fixed effect"
-0.26842,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0410724,"Pooled mean (Fisher's Z)","Fixed effect"
0.0527628,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0318944,"Pooled mean (Fisher's Z)","Fixed effect"
0.101204,"Pooled mean (Fisher's Z)","Fixed effect"
0.0661261,"Pooled mean (Fisher's Z)","Fixed effect"
-0.215503,"Pooled mean (Fisher's Z)","Fixed effect"
-0.188756,"Pooled mean (Fisher's Z)","Fixed effect"
-0.204585,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0737233,"Pooled mean (Fisher's Z)","Fixed effect"
0.0342271,"Pooled mean (Fisher's Z)","Fixed effect"
0.0885708,"Pooled mean (Fisher's Z)","Fixed effect"
0.110779,"Pooled mean (Fisher's Z)","Fixed effect"
-0.122624,"Pooled mean (Fisher's Z)","Fixed effect"
-0.442648,"Pooled mean (Fisher's Z)","Fixed effect"
-0.506503,"Pooled mean (Fisher's Z)","Fixed effect"
-0.363162,"Pooled mean (Fisher's Z)","Fixed effect"
-0.354904,"Pooled mean (Fisher's Z)","Fixed effect"
-0.341059,"Pooled mean (Fisher's Z)","Fixed effect"
-0.340934,"Pooled mean (Fisher's Z)","Fixed effect"
-0.173134,"Pooled mean (Fisher's Z)","Fixed effect"
-0.216706,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0536649,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0488943,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0244577,"Pooled mean (Fisher's Z)","Fixed effect"
0.038743,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0801513,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0584034,"Pooled mean (Fisher's Z)","Fixed effect"
-0.303323,"Pooled mean (Fisher's Z)","Fixed effect"
-0.222005,"Pooled mean (Fisher's Z)","Fixed effect"
-0.343162,"Pooled mean (Fisher's Z)","Fixed effect"
-0.330472,"Pooled mean (Fisher's Z)","Fixed effect"
-0.175109,"Pooled mean (Fisher's Z)","Fixed effect"
-0.02861,"Pooled mean (Fisher's Z)","Fixed effect"
-0.273357,"Pooled mean (Fisher's Z)","Fixed effect"
0.0274341,"Pooled mean (Fisher's Z)","Fixed effect"
-0.000354319,"Pooled mean (Fisher's Z)","Fixed effect"
-0.125183,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0182723,"Pooled mean (Fisher's Z)","Fixed effect"
-0.105272,"Pooled mean (Fisher's Z)","Fixed effect"
-0.186445,"Pooled mean (Fisher's Z)","Fixed effect"
-0.274648,"Pooled mean (Fisher's Z)","Fixed effect"
-0.308742,"Pooled mean (Fisher's Z)","Fixed effect"
-0.095877,"Pooled mean (Fisher's Z)","Fixed effect"
-0.281204,"Pooled mean (Fisher's Z)","Fixed effect"
-0.295741,"Pooled mean (Fisher's Z)","Fixed effect"
-0.211697,"Pooled mean (Fisher's Z)","Fixed effect"
-0.315266,"Pooled mean (Fisher's Z)","Fixed effect"
-0.263187,"Pooled mean (Fisher's Z)","Fixed effect"
0.0156496,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0928222,"Pooled mean (Fisher's Z)","Fixed effect"
-0.322765,"Pooled mean (Fisher's Z)","Fixed effect"
-0.161982,"Pooled mean (Fisher's Z)","Fixed effect"
-0.150001,"Pooled mean (Fisher's Z)","Fixed effect"
-0.194502,"Pooled mean (Fisher's Z)","Fixed effect"
-0.163479,"Pooled mean (Fisher's Z)","Fixed effect"
-0.1663,"Pooled mean (Fisher's Z)","Fixed effect"
-0.223191,"Pooled mean (Fisher's Z)","Fixed effect"
0.0229325,"Pooled mean (Fisher's Z)","Fixed effect"
-0.249291,"Pooled mean (Fisher's Z)","Fixed effect"
-0.134974,"Pooled mean (Fisher's Z)","Fixed effect"
-0.194818,"Pooled mean (Fisher's Z)","Fixed effect"
-0.279092,"Pooled mean (Fisher's Z)","Fixed effect"
-0.27349,"Pooled mean (Fisher's Z)","Fixed effect"
-0.190392,"Pooled mean (Fisher's Z)","Fixed effect"
-0.182202,"Pooled mean (Fisher's Z)","Fixed effect"
-0.256882,"Pooled mean (Fisher's Z)","Fixed effect"
-0.38826,"Pooled mean (Fisher's Z)","Fixed effect"
-0.457136,"Pooled mean (Fisher's Z)","Fixed effect"
0.103583,"Pooled mean (Fisher's Z)","Fixed effect"
-0.329677,"Pooled mean (Fisher's Z)","Fixed effect"
-0.242361,"Pooled mean (Fisher's Z)","Fixed effect"
0.0451433,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0906236,"Pooled mean (Fisher's Z)","Fixed effect"
-0.114975,"Pooled mean (Fisher's Z)","Fixed effect"
-0.136135,"Pooled mean (Fisher's Z)","Fixed effect"
-0.240296,"Pooled mean (Fisher's Z)","Fixed effect"
-0.275177,"Pooled mean (Fisher's Z)","Fixed effect"
-0.107636,"Pooled mean (Fisher's Z)","Fixed effect"
-0.079133,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0989802,"Pooled mean (Fisher's Z)","Fixed effect"
-0.1589,"Pooled mean (Fisher's Z)","Fixed effect"
0.0698063,"Pooled mean (Fisher's Z)","Fixed effect"
0.194998,"Pooled mean (Fisher's Z)","Fixed effect"
0.0322366,"Pooled mean (Fisher's Z)","Fixed effect"
0.162596,"Pooled mean (Fisher's Z)","Fixed effect"
-0.197205,"Pooled mean (Fisher's Z)","Fixed effect"
-0.115249,"Pooled mean (Fisher's Z)","Fixed effect"
-0.152588,"Pooled mean (Fisher's Z)","Fixed effect"
-0.152787,"Pooled mean (Fisher's Z)","Fixed effect"
-0.103352,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0668969,"Pooled mean (Fisher's Z)","Fixed effect"
-0.170312,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0633146,"Pooled mean (Fisher's Z)","Fixed effect"
0.0289389,"Pooled mean (Fisher's Z)","Fixed effect"
-0.247522,"Pooled mean (Fisher's Z)","Fixed effect"
-0.101704,"Pooled mean (Fisher's Z)","Fixed effect"
-0.163648,"Pooled mean (Fisher's Z)","Fixed effect"
-0.195774,"Pooled mean (Fisher's Z)","Fixed effect"
-0.260962,"Pooled mean (Fisher's Z)","Fixed effect"
-0.200046,"Pooled mean (Fisher's Z)","Fixed effect"
-0.127609,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0933563,"Pooled mean (Fisher's Z)","Fixed effect"
-0.221862,"Pooled mean (Fisher's Z)","Fixed effect"
-0.231206,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0757138,"Pooled mean (Fisher's Z)","Fixed effect"
-0.075098,"Pooled mean (Fisher's Z)","Fixed effect"
-0.117357,"Pooled mean (Fisher's Z)","Fixed effect"
-0.270629,"Pooled mean (Fisher's Z)","Fixed effect"
-0.258376,"Pooled mean (Fisher's Z)","Fixed effect"
-0.204731,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0746539,"Pooled mean (Fisher's Z)","Fixed effect"
-0.275794,"Pooled mean (Fisher's Z)","Fixed effect"
0.0571198,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0580124,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0700647,"Pooled mean (Fisher's Z)","Fixed effect"
-0.133375,"Pooled mean (Fisher's Z)","Fixed effect"
-0.113204,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0637361,"Pooled mean (Fisher's Z)","Fixed effect"
-0.177951,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0798625,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0719588,"Pooled mean (Fisher's Z)","Fixed effect"
0.0725248,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00851133,"Pooled mean (Fisher's Z)","Fixed effect"
0.0477405,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00262885,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0565444,"Pooled mean (Fisher's Z)","Fixed effect"
-0.106145,"Pooled mean (Fisher's Z)","Fixed effect"
-0.124843,"Pooled mean (Fisher's Z)","Fixed effect"
-0.121232,"Pooled mean (Fisher's Z)","Fixed effect"
-0.293625,"Pooled mean (Fisher's Z)","Fixed effect"
-0.292808,"Pooled mean (Fisher's Z)","Fixed effect"
-0.319873,"Pooled mean (Fisher's Z)","Fixed effect"
-0.103827,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0754887,"Pooled mean (Fisher's Z)","Fixed effect"
-0.14961,"Pooled mean (Fisher's Z)","Fixed effect"
-0.213848,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0147748,"Pooled mean (Fisher's Z)","Fixed effect"
0.0115477,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0713746,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0917309,"Pooled mean (Fisher's Z)","Fixed effect"
-0.179507,"Pooled mean (Fisher's Z)","Fixed effect"
-0.122947,"Pooled mean (Fisher's Z)","Fixed effect"
0.0708757,"Pooled mean (Fisher's Z)","Fixed effect"
-0.233006,"Pooled mean (Fisher's Z)","Fixed effect"
-0.355864,"Pooled mean (Fisher's Z)","Fixed effect"
-0.178403,"Pooled mean (Fisher's Z)","Fixed effect"
0.122888,"Pooled mean (Fisher's Z)","Fixed effect"
0.0211302,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0255186,"Pooled mean (Fisher's Z)","Fixed effect"
-0.294823,"Pooled mean (Fisher's Z)","Fixed effect"
-0.201724,"Pooled mean (Fisher's Z)","Fixed effect"
-0.117611,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0521692,"Pooled mean (Fisher's Z)","Fixed effect"
0.071336,"Pooled mean (Fisher's Z)","Fixed effect"
-0.04026,"Pooled mean (Fisher's Z)","Fixed effect"
-0.211796,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0204561,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00983139,"Pooled mean (Fisher's Z)","Fixed effect"
-0.169502,"Pooled mean (Fisher's Z)","Fixed effect"
-0.279399,"Pooled mean (Fisher's Z)","Fixed effect"
-0.164374,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0707431,"Pooled mean (Fisher's Z)","Fixed effect"
0.177509,"Pooled mean (Fisher's Z)","Fixed effect"
-0.308688,"Pooled mean (Fisher's Z)","Fixed effect"
-0.18589,"Pooled mean (Fisher's Z)","Fixed effect"
-0.169164,"Pooled mean (Fisher's Z)","Fixed effect"
-0.176739,"Pooled mean (Fisher's Z)","Fixed effect"
-0.353163,"Pooled mean (Fisher's Z)","Fixed effect"
-0.388365,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0466368,"Pooled mean (Fisher's Z)","Fixed effect"
-0.378842,"Pooled mean (Fisher's Z)","Fixed effect"
-0.268157,"Pooled mean (Fisher's Z)","Fixed effect"
-0.274942,"Pooled mean (Fisher's Z)","Fixed effect"
-0.362249,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0840391,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0651354,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0760119,"Pooled mean (Fisher's Z)","Fixed effect"
0.130716,"Pooled mean (Fisher's Z)","Fixed effect"
0.154616,"Pooled mean (Fisher's Z)","Fixed effect"
-0.123732,"Pooled mean (Fisher's Z)","Fixed effect"
-0.153218,"Pooled mean (Fisher's Z)","Fixed effect"
-0.211953,"Pooled mean (Fisher's Z)","Fixed effect"
-0.135747,"Pooled mean (Fisher's Z)","Fixed effect"
-0.138446,"Pooled mean (Fisher's Z)","Fixed effect"
-0.126043,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0489302,"Pooled mean (Fisher's Z)","Fixed effect"
0.0513335,"Pooled mean (Fisher's Z)","Fixed effect"
0.0950841,"Pooled mean (Fisher's Z)","Fixed effect"
0.29678,"Pooled mean (Fisher's Z)","Fixed effect"
0.204109,"Pooled mean (Fisher's Z)","Fixed effect"
-0.038902,"Pooled mean (Fisher's Z)","Fixed effect"
-0.269791,"Pooled mean (Fisher's Z)","Fixed effect"
-0.174714,"Pooled mean (Fisher's Z)","Fixed effect"
-0.160671,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0407648,"Pooled mean (Fisher's Z)","Fixed effect"
0.217631,"Pooled mean (Fisher's Z)","Fixed effect"
0.173535,"Pooled mean (Fisher's Z)","Fixed effect"
0.240133,"Pooled mean (Fisher's Z)","Fixed effect"
0.257198,"Pooled mean (Fisher's Z)","Fixed effect"
0.168969,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0578597,"Pooled mean (Fisher's Z)","Fixed effect"
-0.16438,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0703912,"Pooled mean (Fisher's Z)","Fixed effect"
-0.119424,"Pooled mean (Fisher's Z)","Fixed effect"
-0.205656,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0975426,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0508928,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0878885,"Pooled mean (Fisher's Z)","Fixed effect"
-0.206836,"Pooled mean (Fisher's Z)","Fixed effect"
0.00946297,"Pooled mean (Fisher's Z)","Fixed effect"
-0.090322,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0507745,"Pooled mean (Fisher's Z)","Fixed effect"
0.0744655,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0840253,"Pooled mean (Fisher's Z)","Fixed effect"
-0.130713,"Pooled mean (Fisher's Z)","Fixed effect"
-0.166882,"Pooled mean (Fisher's Z)","Fixed effect"
-0.319423,"Pooled mean (Fisher's Z)","Fixed effect"
-0.259014,"Pooled mean (Fisher's Z)","Fixed effect"
-0.300565,"Pooled mean (Fisher's Z)","Fixed effect"
-0.231485,"Pooled mean (Fisher's Z)","Fixed effect"
-0.202236,"Pooled mean (Fisher's Z)","Fixed effect"
-0.225382,"Pooled mean (Fisher's Z)","Fixed effect"
0.162886,"Pooled mean (Fisher's Z)","Fixed effect"
0.121914,"Pooled mean (Fisher's Z)","Fixed effect"
0.104028,"Pooled mean (Fisher's Z)","Fixed effect"
0.0841975,"Pooled mean (Fisher's Z)","Fixed effect"
0.0441835,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0749441,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0272523,"Pooled mean (Fisher's Z)","Fixed effect"
0.109583,"Pooled mean (Fisher's Z)","Fixed effect"
0.0178181,"Pooled mean (Fisher's Z)","Fixed effect"
-0.221085,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0347621,"Pooled mean (Fisher's Z)","Fixed effect"
0.43443,"Pooled mean (Fisher's Z)","Fixed effect"
0.294786,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00868424,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0164232,"Pooled mean (Fisher's Z)","Fixed effect"
0.0920543,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0480698,"Pooled mean (Fisher's Z)","Fixed effect"
0.0489496,"Pooled mean (Fisher's Z)","Fixed effect"
-0.11773,"Pooled mean (Fisher's Z)","Fixed effect"
-0.071282,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0809782,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0654617,"Pooled mean (Fisher's Z)","Fixed effect"
-0.122946,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00672558,"Pooled mean (Fisher's Z)","Fixed effect"
0.0944698,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0781814,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0343365,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0624996,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0855387,"Pooled mean (Fisher's Z)","Fixed effect"
0.0540693,"Pooled mean (Fisher's Z)","Fixed effect"
0.0223911,"Pooled mean (Fisher's Z)","Fixed effect"
0.0214462,"Pooled mean (Fisher's Z)","Fixed effect"
0.00934274,"Pooled mean (Fisher's Z)","Fixed effect"
0.0214862,"Pooled mean (Fisher's Z)","Fixed effect"
0.0118309,"Pooled mean (Fisher's Z)","Fixed effect"
-0.338296,"Pooled mean (Fisher's Z)","Fixed effect"
-0.234037,"Pooled mean (Fisher's Z)","Fixed effect"
0.0612218,"Pooled mean (Fisher's Z)","Fixed effect"
0.0243983,"Pooled mean (Fisher's Z)","Fixed effect"
-0.236094,"Pooled mean (Fisher's Z)","Fixed effect"
-0.201763,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0511856,"Pooled mean (Fisher's Z)","Fixed effect"
0.0179182,"Pooled mean (Fisher's Z)","Fixed effect"
0.0730971,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0179404,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00683831,"Pooled mean (Fisher's Z)","Fixed effect"
0.00669826,"Pooled mean (Fisher's Z)","Fixed effect"
0.114789,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0809505,"Pooled mean (Fisher's Z)","Fixed effect"
-0.149998,"Pooled mean (Fisher's Z)","Fixed effect"
-0.242596,"Pooled mean (Fisher's Z)","Fixed effect"
-0.350852,"Pooled mean (Fisher's Z)","Fixed effect"
-0.218499,"Pooled mean (Fisher's Z)","Fixed effect"
0.0626658,"Pooled mean (Fisher's Z)","Fixed effect"
-0.083595,"Pooled mean (Fisher's Z)","Fixed effect"
-0.154666,"Pooled mean (Fisher's Z)","Fixed effect"
0.127178,"Pooled mean (Fisher's Z)","Fixed effect"
0.0842769,"Pooled mean (Fisher's Z)","Fixed effect"
0.0754332,"Pooled mean (Fisher's Z)","Fixed effect"
-0.045287,"Pooled mean (Fisher's Z)","Fixed effect"
-0.212049,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0851146,"Pooled mean (Fisher's Z)","Fixed effect"
-0.253386,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0505813,"Pooled mean (Fisher's Z)","Fixed effect"
-0.2525,"Pooled mean (Fisher's Z)","Fixed effect"
-0.173531,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0811699,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0504094,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0759487,"Pooled mean (Fisher's Z)","Fixed effect"
-0.434029,"Pooled mean (Fisher's Z)","Fixed effect"
0.0227961,"Pooled mean (Fisher's Z)","Fixed effect"
-0.223524,"Pooled mean (Fisher's Z)","Fixed effect"
-0.366632,"Pooled mean (Fisher's Z)","Fixed effect"
-0.226923,"Pooled mean (Fisher's Z)","Fixed effect"
-0.23686,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0283145,"Pooled mean (Fisher's Z)","Fixed effect"
-0.273925,"Pooled mean (Fisher's Z)","Fixed effect"
-0.304874,"Pooled mean (Fisher's Z)","Fixed effect"
-0.146082,"Pooled mean (Fisher's Z)","Fixed effect"
-0.147022,"Pooled mean (Fisher's Z)","Fixed effect"
-0.114533,"Pooled mean (Fisher's Z)","Fixed effect"
-0.066773,"Pooled mean (Fisher's Z)","Fixed effect"
-0.165581,"Pooled mean (Fisher's Z)","Fixed effect"
-0.204623,"Pooled mean (Fisher's Z)","Fixed effect"
-0.15518,"Pooled mean (Fisher's Z)","Fixed effect"
-0.239369,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0563401,"Pooled mean (Fisher's Z)","Fixed effect"
0.0692909,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0687426,"Pooled mean (Fisher's Z)","Fixed effect"
-0.122494,"Pooled mean (Fisher's Z)","Fixed effect"
-0.19853,"Pooled mean (Fisher's Z)","Fixed effect"
-0.179289,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0246103,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0818789,"Pooled mean (Fisher's Z)","Fixed effect"
-0.139795,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0207815,"Pooled mean (Fisher's Z)","Fixed effect"
-0.253275,"Pooled mean (Fisher's Z)","Fixed effect"
-0.16561,"Pooled mean (Fisher's Z)","Fixed effect"
0.0519346,"Pooled mean (Fisher's Z)","Fixed effect"
-0.023219,"Pooled mean (Fisher's Z)","Fixed effect"
-0.348492,"Pooled mean (Fisher's Z)","Fixed effect"
-0.41338,"Pooled mean (Fisher's Z)","Fixed effect"
-0.224548,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0297386,"Pooled mean (Fisher's Z)","Fixed effect"
-0.073144,"Pooled mean (Fisher's Z)","Fixed effect"
-0.325771,"Pooled mean (Fisher's Z)","Fixed effect"
-0.350768,"Pooled mean (Fisher's Z)","Fixed effect"
-0.30355,"Pooled mean (Fisher's Z)","Fixed effect"
-0.527288,"Pooled mean (Fisher's Z)","Fixed effect"
-0.34261,"Pooled mean (Fisher's Z)","Fixed effect"
-0.312282,"Pooled mean (Fisher's Z)","Fixed effect"
-0.292662,"Pooled mean (Fisher's Z)","Fixed effect"
-0.23761,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0431402,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0951444,"Pooled mean (Fisher's Z)","Fixed effect"
-0.278309,"Pooled mean (Fisher's Z)","Fixed effect"
-0.148649,"Pooled mean (Fisher's Z)","Fixed effect"
-0.089706,"Pooled mean (Fisher's Z)","Fixed effect"
-0.145041,"Pooled mean (Fisher's Z)","Fixed effect"
-0.102499,"Pooled mean (Fisher's Z)","Fixed effect"
-0.206285,"Pooled mean (Fisher's Z)","Fixed effect"
-0.194832,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0125506,"Pooled mean (Fisher's Z)","Fixed effect"
0.0351508,"Pooled mean (Fisher's Z)","Fixed effect"
-0.248789,"Pooled mean (Fisher's Z)","Fixed effect"
0.0744005,"Pooled mean (Fisher's Z)","Fixed effect"
-0.291113,"Pooled mean (Fisher's Z)","Fixed effect"
-0.265839,"Pooled mean (Fisher's Z)","Fixed effect"
-0.289345,"Pooled mean (Fisher's Z)","Fixed effect"
0.0793136,"Pooled mean (Fisher's Z)","Fixed effect"
-0.209821,"Pooled mean (Fisher's Z)","Fixed effect"
-0.165525,"Pooled mean (Fisher's Z)","Fixed effect"
-0.143591,"Pooled mean (Fisher's Z)","Fixed effect"
0.0226753,"Pooled mean (Fisher's Z)","Fixed effect"
-0.25626,"Pooled mean (Fisher's Z)","Fixed effect"
0.024407,"Pooled mean (Fisher's Z)","Fixed effect"
0.148987,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0361014,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0985507,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0520274,"Pooled mean (Fisher's Z)","Fixed effect"
0.0230783,"Pooled mean (Fisher's Z)","Fixed effect"
-0.22751,"Pooled mean (Fisher's Z)","Fixed effect"
-0.26009,"Pooled mean (Fisher's Z)","Fixed effect"
-0.36459,"Pooled mean (Fisher's Z)","Fixed effect"
-0.364961,"Pooled mean (Fisher's Z)","Fixed effect"
-0.350836,"Pooled mean (Fisher's Z)","Fixed effect"
-0.441467,"Pooled mean (Fisher's Z)","Fixed effect"
-0.178954,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0298086,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0770592,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0782722,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0394051,"Pooled mean (Fisher's Z)","Fixed effect"
-0.085307,"Pooled mean (Fisher's Z)","Fixed effect"
-0.120968,"Pooled mean (Fisher's Z)","Fixed effect"
-0.128899,"Pooled mean (Fisher's Z)","Fixed effect"
0.196268,"Pooled mean (Fisher's Z)","Fixed effect"
-0.186903,"Pooled mean (Fisher's Z)","Fixed effect"
-0.170422,"Pooled mean (Fisher's Z)","Fixed effect"
-0.23378,"Pooled mean (Fisher's Z)","Fixed effect"
-0.172735,"Pooled mean (Fisher's Z)","Fixed effect"
-0.169741,"Pooled mean (Fisher's Z)","Fixed effect"
0.0823545,"Pooled mean (Fisher's Z)","Fixed effect"
0.0358803,"Pooled mean (Fisher's Z)","Fixed effect"
-0.13733,"Pooled mean (Fisher's Z)","Fixed effect"
-0.184404,"Pooled mean (Fisher's Z)","Fixed effect"
-0.101245,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0517197,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00493581,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0865868,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0700771,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0813442,"Pooled mean (Fisher's Z)","Fixed effect"
-0.174269,"Pooled mean (Fisher's Z)","Fixed effect"
-0.150077,"Pooled mean (Fisher's Z)","Fixed effect"
-0.368646,"Pooled mean (Fisher's Z)","Fixed effect"
-0.377448,"Pooled mean (Fisher's Z)","Fixed effect"
-0.420052,"Pooled mean (Fisher's Z)","Fixed effect"
-0.43286,"Pooled mean (Fisher's Z)","Fixed effect"
-0.378305,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00218925,"Pooled mean (Fisher's Z)","Fixed effect"
-0.156392,"Pooled mean (Fisher's Z)","Fixed effect"
-0.393045,"Pooled mean (Fisher's Z)","Fixed effect"
-0.400495,"Pooled mean (Fisher's Z)","Fixed effect"
-0.206632,"Pooled mean (Fisher's Z)","Fixed effect"
-0.126019,"Pooled mean (Fisher's Z)","Fixed effect"
-0.176674,"Pooled mean (Fisher's Z)","Fixed effect"
-0.076935,"Pooled mean (Fisher's Z)","Fixed effect"
-0.172199,"Pooled mean (Fisher's Z)","Fixed effect"
0.0169058,"Pooled mean (Fisher's Z)","Fixed effect"
0.00562723,"Pooled mean (Fisher's Z)","Fixed effect"
-0.158899,"Pooled mean (Fisher's Z)","Fixed effect"
-0.271149,"Pooled mean (Fisher's Z)","Fixed effect"
0.0245963,"Pooled mean (Fisher's Z)","Fixed effect"
-0.106765,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0981813,"Pooled mean (Fisher's Z)","Fixed effect"
-0.177321,"Pooled mean (Fisher's Z)","Fixed effect"
-0.152983,"Pooled mean (Fisher's Z)","Fixed effect"
-0.18302,"Pooled mean (Fisher's Z)","Fixed effect"
-0.179383,"Pooled mean (Fisher's Z)","Fixed effect"
-0.165873,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0697036,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0551428,"Pooled mean (Fisher's Z)","Fixed effect"
0.0792221,"Pooled mean (Fisher's Z)","Fixed effect"
0.0254617,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0841642,"Pooled mean (Fisher's Z)","Fixed effect"
-0.274895,"Pooled mean (Fisher's Z)","Fixed effect"
0.149815,"Pooled mean (Fisher's Z)","Fixed effect"
0.0699095,"Pooled mean (Fisher's Z)","Fixed effect"
-0.321402,"Pooled mean (Fisher's Z)","Fixed effect"
