"value","parameter","panel"
0.271999,"Pooled mean (Fisher's Z)","Fixed effect"
0.352546,"Pooled mean (Fisher's Z)","Fixed effect"
0.349647,"Pooled mean (Fisher's Z)","Fixed effect"
0.28854,"Pooled mean (Fisher's Z)","Fixed effect"
0.23035,"Pooled mean (Fisher's Z)","Fixed effect"
0.287191,"Pooled mean (Fisher's Z)","Fixed effect"
0.420369,"Pooled mean (Fisher's Z)","Fixed effect"
0.37483,"Pooled mean (Fisher's Z)","Fixed effect"
0.438042,"Pooled mean (Fisher's Z)","Fixed effect"
0.49935,"Pooled mean (Fisher's Z)","Fixed effect"
0.337789,"Pooled mean (Fisher's Z)","Fixed effect"
0.358121,"Pooled mean (Fisher's Z)","Fixed effect"
0.447658,"Pooled mean (Fisher's Z)","Fixed effect"
0.7394,"Pooled mean (Fisher's Z)","Fixed effect"
0.0680221,"Pooled mean (Fisher's Z)","Fixed effect"
0.0519187,"Pooled mean (Fisher's Z)","Fixed effect"
0.255231,"Pooled mean (Fisher's Z)","Fixed effect"
0.0524248,"Pooled mean (Fisher's Z)","Fixed effect"
0.456642,"Pooled mean (Fisher's Z)","Fixed effect"
0.365629,"Pooled mean (Fisher's Z)","Fixed effect"
0.0961717,"Pooled mean (Fisher's Z)","Fixed effect"
0.326213,"Pooled mean (Fisher's Z)","Fixed effect"
0.368625,"Pooled mean (Fisher's Z)","Fixed effect"
0.306936,"Pooled mean (Fisher's Z)","Fixed effect"
0.127722,"Pooled mean (Fisher's Z)","Fixed effect"
0.0433514,"Pooled mean (Fisher's Z)","Fixed effect"
0.0608832,"Pooled mean (Fisher's Z)","Fixed effect"
0.13925,"Pooled mean (Fisher's Z)","Fixed effect"
0.0586605,"Pooled mean (Fisher's Z)","Fixed effect"
0.0751209,"Pooled mean (Fisher's Z)","Fixed effect"
0.300866,"Pooled mean (Fisher's Z)","Fixed effect"
0.462866,"Pooled mean (Fisher's Z)","Fixed effect"
0.476288,"Pooled mean (Fisher's Z)","Fixed effect"
0.337755,"Pooled mean (Fisher's Z)","Fixed effect"
0.299485,"Pooled mean (Fisher's Z)","Fixed effect"
0.322755,"Pooled mean (Fisher's Z)","Fixed effect"
0.313155,"Pooled mean (Fisher's Z)","Fixed effect"
0.287878,"Pooled mean (Fisher's Z)","Fixed effect"
0.329102,"Pooled mean (Fisher's Z)","Fixed effect"
0.351174,"Pooled mean (Fisher's Z)","Fixed effect"
0.328278,"Pooled mean (Fisher's Z)","Fixed effect"
0.339335,"Pooled mean (Fisher's Z)","Fixed effect"
0.342718,"Pooled mean (Fisher's Z)","Fixed effect"
0.285908,"Pooled mean (Fisher's Z)","Fixed effect"
0.195401,"Pooled mean (Fisher's Z)","Fixed effect"
0.367907,"Pooled mean (Fisher's Z)","Fixed effect"
0.317392,"Pooled mean (Fisher's Z)","Fixed effect"
0.0418053,"Pooled mean (Fisher's Z)","Fixed effect"
0.103629,"Pooled mean (Fisher's Z)","Fixed effect"
0.297317,"Pooled mean (Fisher's Z)","Fixed effect"
0.307787,"Pooled mean (Fisher's Z)","Fixed effect"
0.362184,"Pooled mean (Fisher's Z)","Fixed effect"
0.25815,"Pooled mean (Fisher's Z)","Fixed effect"
0.364317,"Pooled mean (Fisher's Z)","Fixed effect"
0.271063,"Pooled mean (Fisher's Z)","Fixed effect"
0.43763,"Pooled mean (Fisher's Z)","Fixed effect"
0.535516,"Pooled mean (Fisher's Z)","Fixed effect"
0.377057,"Pooled mean (Fisher's Z)","Fixed effect"
0.311799,"Pooled mean (Fisher's Z)","Fixed effect"
0.294463,"Pooled mean (Fisher's Z)","Fixed effect"
0.29988,"Pooled mean (Fisher's Z)","Fixed effect"
0.223349,"Pooled mean (Fisher's Z)","Fixed effect"
0.310065,"Pooled mean (Fisher's Z)","Fixed effect"
0.290147,"Pooled mean (Fisher's Z)","Fixed effect"
0.454067,"Pooled mean (Fisher's Z)","Fixed effect"
0.333468,"Pooled mean (Fisher's Z)","Fixed effect"
0.485374,"Pooled mean (Fisher's Z)","Fixed effect"
0.472863,"Pooled mean (Fisher's Z)","Fixed effect"
0.299729,"Pooled mean (Fisher's Z)","Fixed effect"
0.264412,"Pooled mean (Fisher's Z)","Fixed effect"
0.234847,"Pooled mean (Fisher's Z)","Fixed effect"
0.282674,"Pooled mean (Fisher's Z)","Fixed effect"
0.330431,"Pooled mean (Fisher's Z)","Fixed effect"
0.363881,"Pooled mean (Fisher's Z)","Fixed effect"
0.389902,"Pooled mean (Fisher's Z)","Fixed effect"
0.140032,"Pooled mean (Fisher's Z)","Fixed effect"
0.401461,"Pooled mean (Fisher's Z)","Fixed effect"
0.447315,"Pooled mean (Fisher's Z)","Fixed effect"
0.412683,"Pooled mean (Fisher's Z)","Fixed effect"
0.283277,"Pooled mean (Fisher's Z)","Fixed effect"
0.255014,"Pooled mean (Fisher's Z)","Fixed effect"
0.320213,"Pooled mean (Fisher's Z)","Fixed effect"
0.206071,"Pooled mean (Fisher's Z)","Fixed effect"
0.297587,"Pooled mean (Fisher's Z)","Fixed effect"
0.390551,"Pooled mean (Fisher's Z)","Fixed effect"
0.384993,"Pooled mean (Fisher's Z)","Fixed effect"
0.365933,"Pooled mean (Fisher's Z)","Fixed effect"
0.459608,"Pooled mean (Fisher's Z)","Fixed effect"
0.502413,"Pooled mean (Fisher's Z)","Fixed effect"
0.434304,"Pooled mean (Fisher's Z)","Fixed effect"
0.395192,"Pooled mean (Fisher's Z)","Fixed effect"
0.537256,"Pooled mean (Fisher's Z)","Fixed effect"
0.469848,"Pooled mean (Fisher's Z)","Fixed effect"
0.560447,"Pooled mean (Fisher's Z)","Fixed effect"
0.163915,"Pooled mean (Fisher's Z)","Fixed effect"
0.211255,"Pooled mean (Fisher's Z)","Fixed effect"
0.336958,"Pooled mean (Fisher's Z)","Fixed effect"
0.179054,"Pooled mean (Fisher's Z)","Fixed effect"
0.274764,"Pooled mean (Fisher's Z)","Fixed effect"
0.231228,"Pooled mean (Fisher's Z)","Fixed effect"
0.236352,"Pooled mean (Fisher's Z)","Fixed effect"
0.289214,"Pooled mean (Fisher's Z)","Fixed effect"
0.36819,"Pooled mean (Fisher's Z)","Fixed effect"
0.256347,"Pooled mean (Fisher's Z)","Fixed effect"
0.310991,"Pooled mean (Fisher's Z)","Fixed effect"
0.416393,"Pooled mean (Fisher's Z)","Fixed effect"
0.357535,"Pooled mean (Fisher's Z)","Fixed effect"
0.333237,"Pooled mean (Fisher's Z)","Fixed effect"
0.243786,"Pooled mean (Fisher's Z)","Fixed effect"
0.305884,"Pooled mean (Fisher's Z)","Fixed effect"
0.354529,"Pooled mean (Fisher's Z)","Fixed effect"
0.429948,"Pooled mean (Fisher's Z)","Fixed effect"
0.355091,"Pooled mean (Fisher's Z)","Fixed effect"
0.529132,"Pooled mean (Fisher's Z)","Fixed effect"
0.243806,"Pooled mean (Fisher's Z)","Fixed effect"
0.27962,"Pooled mean (Fisher's Z)","Fixed effect"
0.223853,"Pooled mean (Fisher's Z)","Fixed effect"
0.337789,"Pooled mean (Fisher's Z)","Fixed effect"
0.170048,"Pooled mean (Fisher's Z)","Fixed effect"
0.131759,"Pooled mean (Fisher's Z)","Fixed effect"
0.462458,"Pooled mean (Fisher's Z)","Fixed effect"
0.459041,"Pooled mean (Fisher's Z)","Fixed effect"
0.345193,"Pooled mean (Fisher's Z)","Fixed effect"
0.23228,"Pooled mean (Fisher's Z)","Fixed effect"
0.228333,"Pooled mean (Fisher's Z)","Fixed effect"
0.269948,"Pooled mean (Fisher's Z)","Fixed effect"
0.236157,"Pooled mean (Fisher's Z)","Fixed effect"
0.327575,"Pooled mean (Fisher's Z)","Fixed effect"
0.49115,"Pooled mean (Fisher's Z)","Fixed effect"
0.482695,"Pooled mean (Fisher's Z)","Fixed effect"
0.431353,"Pooled mean (Fisher's Z)","Fixed effect"
0.255302,"Pooled mean (Fisher's Z)","Fixed effect"
0.396081,"Pooled mean (Fisher's Z)","Fixed effect"
0.296415,"Pooled mean (Fisher's Z)","Fixed effect"
0.398557,"Pooled mean (Fisher's Z)","Fixed effect"
0.331084,"Pooled mean (Fisher's Z)","Fixed effect"
0.326607,"Pooled mean (Fisher's Z)","Fixed effect"
0.199465,"Pooled mean (Fisher's Z)","Fixed effect"
0.577317,"Pooled mean (Fisher's Z)","Fixed effect"
0.438277,"Pooled mean (Fisher's Z)","Fixed effect"
0.29528,"Pooled mean (Fisher's Z)","Fixed effect"
0.382768,"Pooled mean (Fisher's Z)","Fixed effect"
0.428127,"Pooled mean (Fisher's Z)","Fixed effect"
0.333253,"Pooled mean (Fisher's Z)","Fixed effect"
0.295491,"Pooled mean (Fisher's Z)","Fixed effect"
0.221641,"Pooled mean (Fisher's Z)","Fixed effect"
0.256608,"Pooled mean (Fisher's Z)","Fixed effect"
0.355257,"Pooled mean (Fisher's Z)","Fixed effect"
0.324736,"Pooled mean (Fisher's Z)","Fixed effect"
0.566385,"Pooled mean (Fisher's Z)","Fixed effect"
0.565605,"Pooled mean (Fisher's Z)","Fixed effect"
0.420499,"Pooled mean (Fisher's Z)","Fixed effect"
0.385336,"Pooled mean (Fisher's Z)","Fixed effect"
0.465413,"Pooled mean (Fisher's Z)","Fixed effect"
0.496531,"Pooled mean (Fisher's Z)","Fixed effect"
0.150959,"Pooled mean (Fisher's Z)","Fixed effect"
0.14783,"Pooled mean (Fisher's Z)","Fixed effect"
0.29708,"Pooled mean (Fisher's Z)","Fixed effect"
0.330774,"Pooled mean (Fisher's Z)","Fixed effect"
0.455074,"Pooled mean (Fisher's Z)","Fixed effect"
0.362847,"Pooled mean (Fisher's Z)","Fixed effect"
0.299969,"Pooled mean (Fisher's Z)","Fixed effect"
0.289765,"Pooled mean (Fisher's Z)","Fixed effect"
0.321566,"Pooled mean (Fisher's Z)","Fixed effect"
0.360453,"Pooled mean (Fisher's Z)","Fixed effect"
0.520541,"Pooled mean (Fisher's Z)","Fixed effect"
0.319586,"Pooled mean (Fisher's Z)","Fixed effect"
0.27803,"Pooled mean (Fisher's Z)","Fixed effect"
0.26575,"Pooled mean (Fisher's Z)","Fixed effect"
0.415511,"Pooled mean (Fisher's Z)","Fixed effect"
0.353702,"Pooled mean (Fisher's Z)","Fixed effect"
0.422269,"Pooled mean (Fisher's Z)","Fixed effect"
0.336581,"Pooled mean (Fisher's Z)","Fixed effect"
0.481148,"Pooled mean (Fisher's Z)","Fixed effect"
0.272918,"Pooled mean (Fisher's Z)","Fixed effect"
0.351465,"Pooled mean (Fisher's Z)","Fixed effect"
0.294499,"Pooled mean (Fisher's Z)","Fixed effect"
0.331422,"Pooled mean (Fisher's Z)","Fixed effect"
0.385056,"Pooled mean (Fisher's Z)","Fixed effect"
0.506585,"Pooled mean (Fisher's Z)","Fixed effect"
0.352177,"Pooled mean (Fisher's Z)","Fixed effect"
0.329388,"Pooled mean (Fisher's Z)","Fixed effect"
0.374397,"Pooled mean (Fisher's Z)","Fixed effect"
0.360567,"Pooled mean (Fisher's Z)","Fixed effect"
0.271832,"Pooled mean (Fisher's Z)","Fixed effect"
0.392144,"Pooled mean (Fisher's Z)","Fixed effect"
0.374565,"Pooled mean (Fisher's Z)","Fixed effect"
0.323017,"Pooled mean (Fisher's Z)","Fixed effect"
0.191536,"Pooled mean (Fisher's Z)","Fixed effect"
0.0913448,"Pooled mean (Fisher's Z)","Fixed effect"
0.128004,"Pooled mean (Fisher's Z)","Fixed effect"
0.168018,"Pooled mean (Fisher's Z)","Fixed effect"
0.2903,"Pooled mean (Fisher's Z)","Fixed effect"
0.177545,"Pooled mean (Fisher's Z)","Fixed effect"
0.117758,"Pooled mean (Fisher's Z)","Fixed effect"
0.316669,"Pooled mean (Fisher's Z)","Fixed effect"
0.422608,"Pooled mean (Fisher's Z)","Fixed effect"
0.322347,"Pooled mean (Fisher's Z)","Fixed effect"
0.315966,"Pooled mean (Fisher's Z)","Fixed effect"
0.218489,"Pooled mean (Fisher's Z)","Fixed effect"
0.299842,"Pooled mean (Fisher's Z)","Fixed effect"
0.199747,"Pooled mean (Fisher's Z)","Fixed effect"
0.238764,"Pooled mean (Fisher's Z)","Fixed effect"
0.309722,"Pooled mean (Fisher's Z)","Fixed effect"
0.358567,"Pooled mean (Fisher's Z)","Fixed effect"
0.455666,"Pooled mean (Fisher's Z)","Fixed effect"
0.517497,"Pooled mean (Fisher's Z)","Fixed effect"
0.533572,"Pooled mean (Fisher's Z)","Fixed effect"
0.398734,"Pooled mean (Fisher's Z)","Fixed effect"
0.414392,"Pooled mean (Fisher's Z)","Fixed effect"
0.268486,"Pooled mean (Fisher's Z)","Fixed effect"
0.383844,"Pooled mean (Fisher's Z)","Fixed effect"
0.378508,"Pooled mean (Fisher's Z)","Fixed effect"
0.422856,"Pooled mean (Fisher's Z)","Fixed effect"
0.469106,"Pooled mean (Fisher's Z)","Fixed effect"
0.363538,"Pooled mean (Fisher's Z)","Fixed effect"
0.348574,"Pooled mean (Fisher's Z)","Fixed effect"
0.370447,"Pooled mean (Fisher's Z)","Fixed effect"
0.38023,"Pooled mean (Fisher's Z)","Fixed effect"
0.390148,"Pooled mean (Fisher's Z)","Fixed effect"
0.303273,"Pooled mean (Fisher's Z)","Fixed effect"
0.279607,"Pooled mean (Fisher's Z)","Fixed effect"
0.286229,"Pooled mean (Fisher's Z)","Fixed effect"
0.235314,"Pooled mean (Fisher's Z)","Fixed effect"
0.222791,"Pooled mean (Fisher's Z)","Fixed effect"
0.429623,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0319577,"Pooled mean (Fisher's Z)","Fixed effect"
0.298712,"Pooled mean (Fisher's Z)","Fixed effect"
0.390936,"Pooled mean (Fisher's Z)","Fixed effect"
0.26687,"Pooled mean (Fisher's Z)","Fixed effect"
0.453787,"Pooled mean (Fisher's Z)","Fixed effect"
0.32608,"Pooled mean (Fisher's Z)","Fixed effect"
0.413191,"Pooled mean (Fisher's Z)","Fixed effect"
0.0214802,"Pooled mean (Fisher's Z)","Fixed effect"
0.16362,"Pooled mean (Fisher's Z)","Fixed effect"
0.177172,"Pooled mean (Fisher's Z)","Fixed effect"
0.229439,"Pooled mean (Fisher's Z)","Fixed effect"
0.222293,"Pooled mean (Fisher's Z)","Fixed effect"
0.29497,"Pooled mean (Fisher's Z)","Fixed effect"
0.320761,"Pooled mean (Fisher's Z)","Fixed effect"
0.386958,"Pooled mean (Fisher's Z)","Fixed effect"
0.345579,"Pooled mean (Fisher's Z)","Fixed effect"
0.334104,"Pooled mean (Fisher's Z)","Fixed effect"
0.44616,"Pooled mean (Fisher's Z)","Fixed effect"
0.486949,"Pooled mean (Fisher's Z)","Fixed effect"
0.570969,"Pooled mean (Fisher's Z)","Fixed effect"
0.465436,"Pooled mean (Fisher's Z)","Fixed effect"
0.290673,"Pooled mean (Fisher's Z)","Fixed effect"
0.298538,"Pooled mean (Fisher's Z)","Fixed effect"
0.314908,"Pooled mean (Fisher's Z)","Fixed effect"
0.1311,"Pooled mean (Fisher's Z)","Fixed effect"
0.276316,"Pooled mean (Fisher's Z)","Fixed effect"
0.430974,"Pooled mean (Fisher's Z)","Fixed effect"
0.290194,"Pooled mean (Fisher's Z)","Fixed effect"
0.286337,"Pooled mean (Fisher's Z)","Fixed effect"
0.318669,"Pooled mean (Fisher's Z)","Fixed effect"
0.113799,"Pooled mean (Fisher's Z)","Fixed effect"
0.224644,"Pooled mean (Fisher's Z)","Fixed effect"
0.344211,"Pooled mean (Fisher's Z)","Fixed effect"
0.410347,"Pooled mean (Fisher's Z)","Fixed effect"
0.301962,"Pooled mean (Fisher's Z)","Fixed effect"
0.354348,"Pooled mean (Fisher's Z)","Fixed effect"
0.495879,"Pooled mean (Fisher's Z)","Fixed effect"
0.290222,"Pooled mean (Fisher's Z)","Fixed effect"
0.245466,"Pooled mean (Fisher's Z)","Fixed effect"
0.368329,"Pooled mean (Fisher's Z)","Fixed effect"
0.510049,"Pooled mean (Fisher's Z)","Fixed effect"
0.510452,"Pooled mean (Fisher's Z)","Fixed effect"
0.298235,"Pooled mean (Fisher's Z)","Fixed effect"
0.301269,"Pooled mean (Fisher's Z)","Fixed effect"
0.524053,"Pooled mean (Fisher's Z)","Fixed effect"
0.148721,"Pooled mean (Fisher's Z)","Fixed effect"
0.236121,"Pooled mean (Fisher's Z)","Fixed effect"
0.136842,"Pooled mean (Fisher's Z)","Fixed effect"
0.223624,"Pooled mean (Fisher's Z)","Fixed effect"
0.337574,"Pooled mean (Fisher's Z)","Fixed effect"
0.245761,"Pooled mean (Fisher's Z)","Fixed effect"
0.347967,"Pooled mean (Fisher's Z)","Fixed effect"
0.277135,"Pooled mean (Fisher's Z)","Fixed effect"
0.285563,"Pooled mean (Fisher's Z)","Fixed effect"
0.375775,"Pooled mean (Fisher's Z)","Fixed effect"
0.471839,"Pooled mean (Fisher's Z)","Fixed effect"
0.615733,"Pooled mean (Fisher's Z)","Fixed effect"
0.527286,"Pooled mean (Fisher's Z)","Fixed effect"
0.441993,"Pooled mean (Fisher's Z)","Fixed effect"
0.465054,"Pooled mean (Fisher's Z)","Fixed effect"
0.491838,"Pooled mean (Fisher's Z)","Fixed effect"
0.497765,"Pooled mean (Fisher's Z)","Fixed effect"
0.481916,"Pooled mean (Fisher's Z)","Fixed effect"
0.484902,"Pooled mean (Fisher's Z)","Fixed effect"
0.256884,"Pooled mean (Fisher's Z)","Fixed effect"
0.428105,"Pooled mean (Fisher's Z)","Fixed effect"
0.439647,"Pooled mean (Fisher's Z)","Fixed effect"
0.269122,"Pooled mean (Fisher's Z)","Fixed effect"
0.203514,"Pooled mean (Fisher's Z)","Fixed effect"
0.3478,"Pooled mean (Fisher's Z)","Fixed effect"
0.306652,"Pooled mean (Fisher's Z)","Fixed effect"
0.292426,"Pooled mean (Fisher's Z)","Fixed effect"
0.445631,"Pooled mean (Fisher's Z)","Fixed effect"
0.335456,"Pooled mean (Fisher's Z)","Fixed effect"
0.265754,"Pooled mean (Fisher's Z)","Fixed effect"
0.0242745,"Pooled mean (Fisher's Z)","Fixed effect"
0.164108,"Pooled mean (Fisher's Z)","Fixed effect"
0.221979,"Pooled mean (Fisher's Z)","Fixed effect"
0.18806,"Pooled mean (Fisher's Z)","Fixed effect"
0.314049,"Pooled mean (Fisher's Z)","Fixed effect"
0.316898,"Pooled mean (Fisher's Z)","Fixed effect"
0.413671,"Pooled mean (Fisher's Z)","Fixed effect"
0.380438,"Pooled mean (Fisher's Z)","Fixed effect"
0.459056,"Pooled mean (Fisher's Z)","Fixed effect"
0.437186,"Pooled mean (Fisher's Z)","Fixed effect"
0.461498,"Pooled mean (Fisher's Z)","Fixed effect"
0.3834,"Pooled mean (Fisher's Z)","Fixed effect"
0.329275,"Pooled mean (Fisher's Z)","Fixed effect"
0.218253,"Pooled mean (Fisher's Z)","Fixed effect"
0.250121,"Pooled mean (Fisher's Z)","Fixed effect"
0.273366,"Pooled mean (Fisher's Z)","Fixed effect"
0.306381,"Pooled mean (Fisher's Z)","Fixed effect"
0.11274,"Pooled mean (Fisher's Z)","Fixed effect"
0.588786,"Pooled mean (Fisher's Z)","Fixed effect"
0.457989,"Pooled mean (Fisher's Z)","Fixed effect"
0.38986,"Pooled mean (Fisher's Z)","Fixed effect"
0.408517,"Pooled mean (Fisher's Z)","Fixed effect"
0.378101,"Pooled mean (Fisher's Z)","Fixed effect"
0.486139,"Pooled mean (Fisher's Z)","Fixed effect"
0.358549,"Pooled mean (Fisher's Z)","Fixed effect"
0.0780866,"Pooled mean (Fisher's Z)","Fixed effect"
0.156387,"Pooled mean (Fisher's Z)","Fixed effect"
0.190211,"Pooled mean (Fisher's Z)","Fixed effect"
0.369805,"Pooled mean (Fisher's Z)","Fixed effect"
0.185905,"Pooled mean (Fisher's Z)","Fixed effect"
0.273735,"Pooled mean (Fisher's Z)","Fixed effect"
0.636304,"Pooled mean (Fisher's Z)","Fixed effect"
0.681544,"Pooled mean (Fisher's Z)","Fixed effect"
0.693303,"Pooled mean (Fisher's Z)","Fixed effect"
0.554136,"Pooled mean (Fisher's Z)","Fixed effect"
0.441251,"Pooled mean (Fisher's Z)","Fixed effect"
0.455017,"Pooled mean (Fisher's Z)","Fixed effect"
0.504407,"Pooled mean (Fisher's Z)","Fixed effect"
0.346902,"Pooled mean (Fisher's Z)","Fixed effect"
0.378495,"Pooled mean (Fisher's Z)","Fixed effect"
0.36674,"Pooled mean (Fisher's Z)","Fixed effect"
0.549453,"Pooled mean (Fisher's Z)","Fixed effect"
0.467724,"Pooled mean (Fisher's Z)","Fixed effect"
0.342002,"Pooled mean (Fisher's Z)","Fixed effect"
0.351534,"Pooled mean (Fisher's Z)","Fixed effect"
0.379658,"Pooled mean (Fisher's Z)","Fixed effect"
0.365727,"Pooled mean (Fisher's Z)","Fixed effect"
0.385154,"Pooled mean (Fisher's Z)","Fixed effect"
0.485935,"Pooled mean (Fisher's Z)","Fixed effect"
0.351742,"Pooled mean (Fisher's Z)","Fixed effect"
0.275656,"Pooled mean (Fisher's Z)","Fixed effect"
0.406114,"Pooled mean (Fisher's Z)","Fixed effect"
0.534567,"Pooled mean (Fisher's Z)","Fixed effect"
0.232908,"Pooled mean (Fisher's Z)","Fixed effect"
0.316897,"Pooled mean (Fisher's Z)","Fixed effect"
0.418802,"Pooled mean (Fisher's Z)","Fixed effect"
0.36677,"Pooled mean (Fisher's Z)","Fixed effect"
0.27363,"Pooled mean (Fisher's Z)","Fixed effect"
0.292626,"Pooled mean (Fisher's Z)","Fixed effect"
0.206352,"Pooled mean (Fisher's Z)","Fixed effect"
0.224428,"Pooled mean (Fisher's Z)","Fixed effect"
0.156106,"Pooled mean (Fisher's Z)","Fixed effect"
0.49992,"Pooled mean (Fisher's Z)","Fixed effect"
0.440597,"Pooled mean (Fisher's Z)","Fixed effect"
0.473117,"Pooled mean (Fisher's Z)","Fixed effect"
0.484222,"Pooled mean (Fisher's Z)","Fixed effect"
0.345563,"Pooled mean (Fisher's Z)","Fixed effect"
0.337279,"Pooled mean (Fisher's Z)","Fixed effect"
0.352276,"Pooled mean (Fisher's Z)","Fixed effect"
0.401342,"Pooled mean (Fisher's Z)","Fixed effect"
0.431845,"Pooled mean (Fisher's Z)","Fixed effect"
0.444556,"Pooled mean (Fisher's Z)","Fixed effect"
0.384833,"Pooled mean (Fisher's Z)","Fixed effect"
0.428835,"Pooled mean (Fisher's Z)","Fixed effect"
0.464267,"Pooled mean (Fisher's Z)","Fixed effect"
0.461035,"Pooled mean (Fisher's Z)","Fixed effect"
0.160969,"Pooled mean (Fisher's Z)","Fixed effect"
0.432422,"Pooled mean (Fisher's Z)","Fixed effect"
0.577035,"Pooled mean (Fisher's Z)","Fixed effect"
0.595124,"Pooled mean (Fisher's Z)","Fixed effect"
0.479569,"Pooled mean (Fisher's Z)","Fixed effect"
0.446687,"Pooled mean (Fisher's Z)","Fixed effect"
0.395143,"Pooled mean (Fisher's Z)","Fixed effect"
0.472131,"Pooled mean (Fisher's Z)","Fixed effect"
0.364021,"Pooled mean (Fisher's Z)","Fixed effect"
0.270263,"Pooled mean (Fisher's Z)","Fixed effect"
0.216679,"Pooled mean (Fisher's Z)","Fixed effect"
0.391095,"Pooled mean (Fisher's Z)","Fixed effect"
0.331209,"Pooled mean (Fisher's Z)","Fixed effect"
0.248574,"Pooled mean (Fisher's Z)","Fixed effect"
0.304009,"Pooled mean (Fisher's Z)","Fixed effect"
0.400743,"Pooled mean (Fisher's Z)","Fixed effect"
0.410554,"Pooled mean (Fisher's Z)","Fixed effect"
0.398468,"Pooled mean (Fisher's Z)","Fixed effect"
0.415766,"Pooled mean (Fisher's Z)","Fixed effect"
0.20235,"Pooled mean (Fisher's Z)","Fixed effect"
0.402494,"Pooled mean (Fisher's Z)","Fixed effect"
0.275289,"Pooled mean (Fisher's Z)","Fixed effect"
0.362545,"Pooled mean (Fisher's Z)","Fixed effect"
0.253197,"Pooled mean (Fisher's Z)","Fixed effect"
0.569447,"Pooled mean (Fisher's Z)","Fixed effect"
0.35297,"Pooled mean (Fisher's Z)","Fixed effect"
0.33783,"Pooled mean (Fisher's Z)","Fixed effect"
0.377625,"Pooled mean (Fisher's Z)","Fixed effect"
0.239248,"Pooled mean (Fisher's Z)","Fixed effect"
0.339855,"Pooled mean (Fisher's Z)","Fixed effect"
0.310815,"Pooled mean (Fisher's Z)","Fixed effect"
0.365682,"Pooled mean (Fisher's Z)","Fixed effect"
0.381945,"Pooled mean (Fisher's Z)","Fixed effect"
0.382223,"Pooled mean (Fisher's Z)","Fixed effect"
0.352796,"Pooled mean (Fisher's Z)","Fixed effect"
0.204935,"Pooled mean (Fisher's Z)","Fixed effect"
0.25976,"Pooled mean (Fisher's Z)","Fixed effect"
0.478507,"Pooled mean (Fisher's Z)","Fixed effect"
0.344315,"Pooled mean (Fisher's Z)","Fixed effect"
0.282996,"Pooled mean (Fisher's Z)","Fixed effect"
0.344492,"Pooled mean (Fisher's Z)","Fixed effect"
0.443764,"Pooled mean (Fisher's Z)","Fixed effect"
0.338598,"Pooled mean (Fisher's Z)","Fixed effect"
0.45217,"Pooled mean (Fisher's Z)","Fixed effect"
0.390106,"Pooled mean (Fisher's Z)","Fixed effect"
0.156654,"Pooled mean (Fisher's Z)","Fixed effect"
0.273759,"Pooled mean (Fisher's Z)","Fixed effect"
0.601702,"Pooled mean (Fisher's Z)","Fixed effect"
0.334351,"Pooled mean (Fisher's Z)","Fixed effect"
0.285025,"Pooled mean (Fisher's Z)","Fixed effect"
0.39392,"Pooled mean (Fisher's Z)","Fixed effect"
0.571582,"Pooled mean (Fisher's Z)","Fixed effect"
0.414462,"Pooled mean (Fisher's Z)","Fixed effect"
0.138069,"Pooled mean (Fisher's Z)","Fixed effect"
0.171328,"Pooled mean (Fisher's Z)","Fixed effect"
0.306022,"Pooled mean (Fisher's Z)","Fixed effect"
0.411036,"Pooled mean (Fisher's Z)","Fixed effect"
0.465536,"Pooled mean (Fisher's Z)","Fixed effect"
0.272682,"Pooled mean (Fisher's Z)","Fixed effect"
0.263711,"Pooled mean (Fisher's Z)","Fixed effect"
0.297559,"Pooled mean (Fisher's Z)","Fixed effect"
0.32137,"Pooled mean (Fisher's Z)","Fixed effect"
0.274434,"Pooled mean (Fisher's Z)","Fixed effect"
0.278017,"Pooled mean (Fisher's Z)","Fixed effect"
0.506607,"Pooled mean (Fisher's Z)","Fixed effect"
0.43506,"Pooled mean (Fisher's Z)","Fixed effect"
0.375118,"Pooled mean (Fisher's Z)","Fixed effect"
0.276178,"Pooled mean (Fisher's Z)","Fixed effect"
0.454555,"Pooled mean (Fisher's Z)","Fixed effect"
0.476056,"Pooled mean (Fisher's Z)","Fixed effect"
0.238082,"Pooled mean (Fisher's Z)","Fixed effect"
0.222289,"Pooled mean (Fisher's Z)","Fixed effect"
0.207728,"Pooled mean (Fisher's Z)","Fixed effect"
0.132573,"Pooled mean (Fisher's Z)","Fixed effect"
0.0849364,"Pooled mean (Fisher's Z)","Fixed effect"
0.163196,"Pooled mean (Fisher's Z)","Fixed effect"
0.161832,"Pooled mean (Fisher's Z)","Fixed effect"
0.53826,"Pooled mean (Fisher's Z)","Fixed effect"
0.490228,"Pooled mean (Fisher's Z)","Fixed effect"
0.494098,"Pooled mean (Fisher's Z)","Fixed effect"
0.269425,"Pooled mean (Fisher's Z)","Fixed effect"
0.569302,"Pooled mean (Fisher's Z)","Fixed effect"
0.372418,"Pooled mean (Fisher's Z)","Fixed effect"
0.373023,"Pooled mean (Fisher's Z)","Fixed effect"
0.380899,"Pooled mean (Fisher's Z)","Fixed effect"
0.508373,"Pooled mean (Fisher's Z)","Fixed effect"
0.271999,"Pooled mean (Fisher's Z)","Fixed effect"
0.43661,"Pooled mean (Fisher's Z)","Fixed effect"
