"parameter","rhat","ess_bulk","ess_tail"
"r_species.id.phy[Bufo_minshanicus_ott3619694,Intercept]",1.0008817359747,5834.11955593643,5191.50811061559
"r_species.id.phy[Epidalea_calamita_ott436364,Intercept]",1.0005165549898,5889.60479531275,5371.30430259875
"r_species.id.phy[Anaxyrus_americanus_charlesmithi_ott738656,Intercept]",1.0012044585121,5924.0279424337,6935.55320058585
"r_species.id.phy[Anaxyrus_woodhousii_ott355919,Intercept]",1.0009095112384,5933.6388699155,6645.68761693948
"r_species.id.phy[Anaxyrus_terrestris_ott931329,Intercept]",1.00093050778743,6037.56787734294,6721.1755216093
"r_species.id.phy[Anaxyrus_fowleri_ott635213,Intercept]",1.00088785838628,6011.43459848845,6551.45631002685
"r_species.id.phy[Anaxyrus_cognatus_ott436344,Intercept]",1.00083126721687,6044.8299154131,6359.94604403494
"r_species.id.phy[Anaxyrus_quercicus_ott931345,Intercept]",1.00091383554554,6051.15512450242,6650.51571179753
"r_species.id.phy[Anaxyrus_boreas_boreas_ott205884,Intercept]",1.00091975476176,6037.40797157367,5993.5896918188
"r_species.id.phy[Incilius_valliceps_ott937819,Intercept]",1.00089166469637,5942.41664072814,6090.76419927615
"r_species.id.phy[Incilius_periglenes_ott4133413,Intercept]",1.00100009536786,5986.0031017832,6141.05314280782
"r_species.id.phy[Rhinella_arenarum_ott522417,Intercept]",1.00119079958579,5987.22340487812,5180.3482373149
"r_species.id.phy[Rhinella_marina_ott889340,Intercept]",1.00111200249269,6009.25558971326,5191.17312812899
"r_species.id.phy[Espadarana_prosoblepon_ott226407,Intercept]",1.00093233694766,6233.977916868,5794.42469096595
"r_species.id.phy[Engystomops_pustulatus_ott262685,Intercept]",1.00117691889181,6214.1154729277,6196.16019547958
"r_species.id.phy[Physalaemus_enesefae_ott262673,Intercept]",1.00111824318228,6214.81403178009,6307.35939212575
"r_species.id.phy[Ceratophrys_stolzmanni_ott3620341,Intercept]",1.00090502019695,6383.78411433778,6187.7805587299
"r_species.id.phy[Hyla_chrysoscelis_ott1050749,Intercept]",1.00071758357939,6055.94415152618,5706.14703584803
"r_species.id.phy[Hyla_versicolor_ott386095,Intercept]",1.00088926229576,6050.88685544496,5566.5581106109
"r_species.id.phy[Hyla_cinerea_ott1062211,Intercept]",1.00108994193179,6026.31902422957,5857.04008603707
"r_species.id.phy[Hyla_arborea_ott677266,Intercept]",1.00082240270207,6140.52716523542,5878.7248158357
"r_species.id.phy[Triprion_petasatus_ott238783,Intercept]",1.0009414102825,6162.42187437387,5508.660675285
"r_species.id.phy[Pseudacris_crucifer_crucifer_ott897528,Intercept]",1.00126649935763,6218.85799370166,5987.85778809024
"r_species.id.phy[Trachycephalus_typhonius_A_ott331403,Intercept]",1.00088689742797,6334.71317711057,6200.10726898971
"r_species.id.phy[Dendropsophus_elegans_ott108403,Intercept]",1.00060908954399,6163.81325349551,5121.76899122905
"r_species.id.phy[Dendropsophus_marmoratus_ott108390,Intercept]",1.00115348087172,6153.0473201689,5169.40517032753
"r_species.id.phy[Scinax_ruber_ott717608,Intercept]",1.00062951362175,6274.61872340409,5010.89821246452
"r_species.id.phy[Scinax_centralis_ott3619799,Intercept]",1.00062022327775,6300.96129002315,4942.15314385844
"r_species.id.phy[Phyllomedusa_iheringii_ott979521,Intercept]",1.00084337376827,6257.84892487343,5940.51679490107
"r_species.id.phy[Phyllomedusa_rohdei_ott364552,Intercept]",1.0009538476391,6290.3210430481,5622.01447994706
"r_species.id.phy[Agalychnis_moreletii_ott375954,Intercept]",1.00084475968239,6357.43954583721,5812.9090477636
"r_species.id.phy[Agalychnis_callidryas_ott9483,Intercept]",1.00079806450866,6339.92765574132,5931.50403479155
"r_species.id.phy[Uperoleia_rugosa_ott940198,Intercept]",1.00106030224244,4670.19049267193,4300.40345750241
"r_species.id.phy[Rana_kukunoris_ott691289,Intercept]",1.00045256507864,5997.14164147076,5694.58284988444
"r_species.id.phy[Rana_chensinensis_ott595205,Intercept]",1.00056096873164,5920.12667679431,5875.13602697438
"r_species.id.phy[Rana_temporaria_temporaria_ott979590,Intercept]",1.00049509459089,6043.30293311822,5885.84856206164
"r_species.id.phy[Rana_dalmatina_ott886093,Intercept]",1.00049371827938,6031.92492341673,5708.40835399139
"r_species.id.phy[Rana_sylvatica_ott4133610,Intercept]",1.00075676941065,5968.52712865379,5382.02365427452
"r_species.id.phy[Polypedates_megacephalus_--Xizang--_ott638701,Intercept]",1.00073672124796,6150.36638035579,5990.10435525942
"r_species.id.phy[Nanorana_parkeri_ott899043,Intercept]",1.00043755041492,6102.90049928471,5977.55018762595
"r_species.id.phy[Hyperolius_marmoratus_ott441372,Intercept]",1.00062725603142,6225.42636421901,5898.6499467332
"r_species.id.phy[Pelobates_cultripes_ott703772,Intercept]",1.00057326222113,6692.48741579025,5258.09754743407
"r_species.id.phy[Pelobates_syriacus_balcanicus_ott47787,Intercept]",1.00053117842998,6725.16646752839,5344.19895327684
"r_species.id.phy[Spea_bombifrons_ott1026954,Intercept]",1.00055035905193,6793.07290623392,5136.82052409498
"r_species.id.phy[Spea_multiplicata_ott1013104,Intercept]",1.00063189799975,6700.02718959343,5341.92123828882
"r_species.id.phy[Scaphiopus_couchii_ott77494,Intercept]",1.00060110308958,6790.34131793188,5703.90140779113
"r_species.id.phy[Alytes_obstetricans_obstetricans_ott233453,Intercept]",1.00049687139151,6824.02772305173,5638.55088644352
"r_species.id.phy[Alytes_cisternasii_ott385874,Intercept]",1.00043875270696,6825.96528501394,5481.76949108392
"r_species.id.phy[Taricha_granulosa_ott1041788,Intercept]",1.0006081247475,7030.01535788103,6714.85092067229
"r_species.id.phy[Eretmodus_cyanostictus_ott102583,Intercept]",1.00084690792508,5525.69594000182,5233.67926042712
"r_species.id.phy[Neolamprologus_pulcher_--Daffodil--_ott311695,Intercept]",1.00079346894398,5643.38614702875,5359.30548498808
"r_species.id.phy[Julidochromis_ornatus_ott97293,Intercept]",1.00078721318461,5704.59010985871,5353.29192655143
"r_species.id.phy[Tilapia_pra_ott3635733,Intercept]",1.00066615559365,5732.02689281743,5304.62935806685
"r_species.id.phy[Amphilophus_citrinellus_ott358037,Intercept]",1.00034858701575,5052.63356688287,4854.5765163385
"r_species.id.phy[Amatitlania_nigrofasciata_ott170115,Intercept]",1.0005908917544,5105.3402944053,4752.55519234519
"r_species.id.phy[Amatitlania_siquia_ott4135111,Intercept]",1.000542970151,5110.21161609412,4821.93582190673
"r_species.id.phy[Krobia_sp_Smith2008_ott684090,Intercept]",1.00058595796473,4899.9467952714,4143.24870933957
"r_species.id.phy[Krobia_sp_Xingu_ott687201,Intercept]",1.00060596888808,4912.78039158564,3978.44745652509
"r_species.id.phy[Hypsophrys_nematopus_ott416862,Intercept]",1.00055611079972,5026.16727804124,4826.81165019888
"r_species.id.phy[Hypsophrys_nicaraguensis_ott221911,Intercept]",1.00048118855784,5035.56863407112,4599.94883071929
"r_species.id.phy[Ophioblennius_atlanticus_ott282319,Intercept]",1.00094716717522,5446.75679478033,4639.9240944774
"r_species.id.phy[Amphiprion_perideraion_ott674640,Intercept]",1.00066172722462,5494.23387243914,4575.52145668162
"r_species.id.phy[Amphiprion_frenatus_ott674634,Intercept]",1.00076441415075,5539.58079872684,4826.66701839826
"r_species.id.phy[Amphiprion_clarkii_ott674637,Intercept]",1.00066019948876,5394.34879162083,4672.75499266416
"r_species.id.phy[Valenciennea_muralis_ott286315,Intercept]",1.00051405897193,5181.95026868632,4756.7670974974
"r_species.id.phy[Valenciennea_strigata_ott819087,Intercept]",1.00053302397882,5213.39350723397,4777.07736893139
"r_species.id.phy[Pomatoschistus_minutus_ott1048873,Intercept]",1.0005836342094,5296.7149820222,4881.66499050237
"r_species.id.phy[Sphaeramia_nematoptera_ott799234,Intercept]",1.00061257215151,5162.514886962,4681.86871713403
"r_species.id.phy[Pterapogon_kauderni_ott105932,Intercept]",1.0006459329718,5160.95805039226,4811.86559784106
"r_species.id.phy[Serranus_tortugarum_ott511782,Intercept]",1.0007372907902,5940.85410697701,5522.48998959262
"r_species.id.phy[Gasterosteus_aculeatus_aculeatus_ott111122,Intercept]",1.0008948988897,6030.04805095472,5749.46282309024
"r_species.id.phy[Thysanophrys_celebica_ott391531,Intercept]",1.00072957999829,6114.84345564319,5805.87421303989
"r_species.id.phy[Oxymonacanthus_longirostris_ott333706,Intercept]",1.00079758956791,6062.15243248759,5676.09953092766
"r_species.id.phy[Siganus_unimaculatus_ott190873,Intercept]",1.00074570016555,6001.88388274082,5853.45271225669
"r_species.id.phy[Chaetodon_lunulatus_ott1044083,Intercept]",1.00075064052757,6166.08514816323,5603.08066080397
"r_species.id.phy[Chaetodon_melannotus_ott955781,Intercept]",1.00070419141009,6168.81562739696,5838.72298330392
"r_species.id.phy[Acanthurus_leucosternon_ott388125,Intercept]",1.00094694715617,6267.62623341754,6423.02639442224
"r_species.id.phy[Acanthurus_nigrofuscus_ott605289,Intercept]",1.00102179430695,6248.12571966713,5889.8436270647
"r_species.id.phy[Acanthurus_nigricans_ott467313,Intercept]",1.00079244278849,6278.09680189065,6130.18742648344
"r_species.id.phy[Zebrasoma_scopas_ott199073,Intercept]",1.00095595961397,6161.92283270939,5715.90604761519
"r_species.id.phy[Syngnathus_scovelli_ott251400,Intercept]",1.00053575453023,6260.82158556907,6862.59804964285
"r_species.id.phy[Syngnathus_typhle_ott251396,Intercept]",1.0005495633562,6192.90020123475,7187.26927856039
"r_species.id.phy[Syngnathus_floridae_ott774435,Intercept]",1.00046962469739,6214.28225590288,7311.76025378391
"r_species.id.phy[Hippocampus_whitei_ott57111,Intercept]",1.00046110200093,6268.96767504984,7347.26747571496
"r_species.id.phy[Hippocampus_subelongatus_ott57117,Intercept]",1.00037469994124,6278.45471549665,7026.13012697691
"r_species.id.phy[Salvelinus_leucomaenis_leucomaenis_ott133272,Intercept]",1.00034152249964,6623.06429500723,6265.15567825934
"r_species.id.phy[Salvelinus_confluentus_ott688321,Intercept]",1.00031787465622,6599.50214490425,6262.70397306616
"r_species.id.phy[Salmo_trutta_oxianus_ott79094,Intercept]",1.00044892939314,6744.78934462498,6062.21627911083
"r_species.id.phy[Drosophila_buzzatii_ott607957,Intercept]",1.00057259042588,5808.50409744835,6359.88899692178
"r_species.id.phy[Drosophila_melanogaster_ott505714,Intercept]",1.00082987648622,5887.5607473691,6128.19635518601
"r_species.id.phy[Drosophila_malerkotliana_malerkotliana_ott848708,Intercept]",1.00077863543841,5911.03845292168,5952.82150918103
"r_species.id.phy[Drosophila_pseudoobscura_pseudoobscura_ott820906,Intercept]",1.00066210026499,5865.21479443361,6420.5001848018
"r_species.id.phy[Phorticella_flavipennis_ott4420733,Intercept]",1.00079725767556,5916.51949346883,6301.65925694399
"r_species.id.phy[Scathophaga_stercoraria_ott557400,Intercept]",1.00049259339417,5948.87330364328,6350.44690212498
"r_species.id.phy[Dryomyza_anilis_ott130145,Intercept]",1.00041987687539,6047.78589636008,6211.53999630201
"r_species.id.phy[Plecia_nearctica_ott4497145,Intercept]",1.00029318156365,6071.02463383992,6405.99924329425
"r_species.id.phy[Anopheles_gambiae_S_ott553555,Intercept]",1.00053993131394,6085.09427741089,6177.48340516555
"r_species.id.phy[Danaus_plexippus_plexippus_ott532411,Intercept]",1.00040242752807,6137.34955081154,6748.21634993728
"r_species.id.phy[Heliconius_melpomene_melpomene_ott372028,Intercept]",1.00028526275799,6127.80114933828,6842.43704521245
"r_species.id.phy[Heliconius_charithonia_ott259142,Intercept]",1.00030300356245,6130.62070398059,6837.23398546086
"r_species.id.phy[Cyclargus_thomasi_bethunebakeri_ott349949,Intercept]",1.00034725363668,6148.80466912261,6720.89840055612
"r_species.id.phy[Colias_eurytheme_ott940001,Intercept]",1.00024663217501,6142.99671724328,7024.28711051859
"r_species.id.phy[Eurema_hecabe_hecabe_ott5266867,Intercept]",1.00028067084949,6095.82053819862,6524.2229608763
"r_species.id.phy[Mystacides_azureus_ott816747,Intercept]",1.00044825496469,6120.00823332383,6623.7023736006
"r_species.id.phy[Athripsodes_cinereus_ott190993,Intercept]",1.00049667361678,6088.42811724214,6780.70700271403
"r_species.id.phy[Necrophila_americana_ott422617,Intercept]",1.00135691997119,3529.70635312925,3028.97633493052
"r_species.id.phy[Diabrotica_virgifera_virgifera_ott670133,Intercept]",1.00059565815614,6325.04975069376,6519.6453953235
"r_species.id.phy[Trirhabda_canadensis_ott125833,Intercept]",1.00064959723592,6308.61241717007,6144.11325768546
"r_species.id.phy[Trirhabda_eriodictyonis_ott276072,Intercept]",1.00073225588366,6295.66923084131,6048.37941741506
"r_species.id.phy[Chrysolina_aurichalcea_ott368836,Intercept]",1.00057593136485,6253.13822502247,6076.95671173978
"r_species.id.phy[Phoracantha_semipunctata_ott87035,Intercept]",1.00025735268119,6339.27811211474,6109.88528844552
"r_species.id.phy[Tetraopes_tetrophthalmus_ott1016808,Intercept]",1.00041371882889,6312.40384486854,6106.01411052799
"r_species.id.phy[Onymacris_bicolor_ott4618928,Intercept]",1.00064041417591,6034.62481483361,5319.91156500162
"r_species.id.phy[Lytta_vulnerata_ott3356957,Intercept]",1.00065061081493,5809.78683970864,5108.28214670385
"r_species.id.phy[Lytta_magister_ott3356974,Intercept]",1.00063644468066,5747.53278036654,4967.57630952084
"r_species.id.phy[Tegrodera_aloga_ott3357034,Intercept]",1.00074827703482,6047.77152473456,5471.15151963942
"r_species.id.phy[Tegrodera_erosa_ott3357044,Intercept]",1.00074647407912,6038.73584965898,5588.92526380449
"r_species.id.phy[Epicauta_pensylvanica_ott926635,Intercept]",1.00079859538705,5826.21453629818,4942.96608386481
"r_species.id.phy[Epicauta_ochrea_ott3356895,Intercept]",1.00072958821466,5834.36924196104,4979.73575981725
"r_species.id.phy[Phanaeus_difformis_ott3332070,Intercept]",1.00109523030238,5944.26505424822,5436.08782898223
"r_species.id.phy[Phyllobius_maculicornis_ott3411280,Intercept]",1.00057190901471,6418.82642855528,5851.91672575774
"r_species.id.phy[Diaprepes_abbreviatus_ott713695,Intercept]",1.00051014355952,6401.44276650004,5788.38658808775
"r_species.id.phy[Sitophilus_zeamais_ott865238,Intercept]",1.00060904963623,6384.37189625813,5494.41158438146
"r_species.id.phy[Ips_pini_ott1084161,Intercept]",1.00074788164594,6357.95894493693,6269.04780872172
"r_species.id.phy[Phloeosinus_armatus_ott3409670,Intercept]",1.00078795647111,6332.99385175543,6060.65625450358
"r_species.id.phy[Dendroctonus_ponderosae_ott1017374,Intercept]",1.00068074735777,6332.69776495086,6459.40895606737
"r_species.id.phy[Calodromus_ito_ott4606589,Intercept]",1.00070067816606,6410.37936707747,5857.15565184913
"r_species.id.phy[Chauliognathus_werneri_ott3413957,Intercept]",1.00098871332841,6344.42726261293,5850.55908577766
"r_species.id.phy[Chauliognathus_basalis_ott3413950,Intercept]",1.00115311791601,6273.03760042599,6100.54929678117
"r_species.id.phy[Chauliognathus_arizonensis_ott3413984,Intercept]",1.00110557779388,6300.43831924413,5768.08282952117
"r_species.id.phy[Chauliognathus_obscurus_ott3413960,Intercept]",1.00077770934354,6311.93417697234,5724.27023668154
"r_species.id.phy[Chauliognathus_limbicollis_ott3413962,Intercept]",1.00106866364979,6439.29196080478,5930.51159455174
"r_species.id.phy[Chauliognathus_pennsylvanicus_ott536547,Intercept]",1.00070339792835,6254.44034355603,6518.28988533019
"r_species.id.phy[Chauliognathus_lewisi_ott3413978,Intercept]",1.00103350472307,6428.26830717532,5965.49380556418
"r_species.id.phy[Chauliognathus_deceptus_ott3413977,Intercept]",1.00086781549255,6283.16417704425,5953.7911306851
"r_species.id.phy[Chauliognathus_scutellaris_ott3413954,Intercept]",1.00091991837776,6296.03010607012,5881.58704695523
"r_species.id.phy[Cicindela_marutha_ott766400,Intercept]",1.00066401363025,6571.29921426925,5257.618822234
"r_species.id.phy[Brachinus_lateralis_ott3422831,Intercept]",1.0005921962963,6516.94461598856,5420.37668536868
"r_species.id.phy[Copidosoma_bakeri_ott3314851,Intercept]",1.00018730735888,7614.89941111413,6933.06461362909
"r_species.id.phy[Phymata_americana_ott3475650,Intercept]",1.0006281758972,5762.11692963486,6065.81220556623
"r_species.id.phy[Phymata_fasciata_ott3475652,Intercept]",1.000704908753,5793.16551085729,5472.07020748411
"r_species.id.phy[Phymata_salicis_ott3475649,Intercept]",1.0007141637056,5810.7448224815,5941.66223558511
"r_species.id.phy[Neacoryphus_bicrucis_ott3470406,Intercept]",1.00071027668907,5837.67752804063,5878.46681751217
"r_species.id.phy[Gerris_lacustris_ott543700,Intercept]",1.00068758681852,5941.672227242,5852.25107728565
"r_species.id.phy[Gerris_odontogaster_ott494591,Intercept]",1.00078538630802,5951.23174099571,6034.15278121952
"r_species.id.phy[Gerris_buenoi_ott706417,Intercept]",1.00065352056573,6027.6771881426,6205.31254576806
"r_species.id.phy[Gerris_lateralis_ott782398,Intercept]",1.00077221141628,5895.78852868169,5850.70466041766
"r_species.id.phy[Gerris_gracilicornis_ott890302,Intercept]",1.00083107128934,5770.79212554434,5589.13543159801
"r_species.id.phy[Gerris_comatus_ott859177,Intercept]",1.00049310003345,5922.94179184623,5439.67153594478
"r_species.id.phy[Aquarius_remigis_ott436657,Intercept]",1.00066303814769,5926.84593343859,5961.00740930426
"r_species.id.phy[Halobates_robustus_ott219408,Intercept]",1.00055731756099,6071.53243236202,5778.11326545058
"r_species.id.phy[Microvelia_longipes_ott5225100,Intercept]",1.0008036202766,5601.43806069892,4956.60813326018
"r_species.id.phy[Magicicada_cassini_ott435888,Intercept]",1.00061496805337,6199.20125475884,6681.33096518735
"r_species.id.phy[Magicicada_septendecim_ott427477,Intercept]",1.0007467601832,6182.08246688046,6434.29029886086
"r_species.id.phy[Elaphrothrips_tuberculatus_ott788825,Intercept]",1.00042387901508,6078.17406454815,6504.99129090349
"r_species.id.phy[Micrarchus_hystriculeus_ott649254,Intercept]",1.00038351675713,7008.44110872475,7370.24213217949
"r_species.id.phy[Deinacrida_rugosa_ott3493058,Intercept]",1.0003852325033,6992.10718352376,7169.4646100637
"r_species.id.phy[Calopteryx_splendens_ancilla_ott841780,Intercept]",1.00043946958143,7183.08363364321,6960.07230231343
"r_species.id.phy[Calopteryx_virgo_meridionalis_ott48548,Intercept]",1.00040461608178,7186.36968781419,6784.26498358534
"r_species.id.phy[Uca_mjoebergi_ott825298,Intercept]",1.00107780758923,5637.48252427549,6557.92598554897
"r_species.id.phy[Uca_lactea_lactea_ott651108,Intercept]",1.00112409218738,5682.87956820491,6396.39003555238
"r_species.id.phy[Uca_rapax_ott197166,Intercept]",1.00089837837065,5842.89533343471,6956.15035629807
"r_species.id.phy[Uca_pugilator_ott757104,Intercept]",1.00101822535151,5781.29453791294,6815.33736235814
"r_species.id.phy[Uca_uruguayensis_ott418019,Intercept]",1.00094236845494,5793.15132101062,6676.35674167423
"r_species.id.phy[Uca_capricornis_ott2981580,Intercept]",1.00136399927657,5808.85788983717,6167.51168157166
"r_species.id.phy[Ilyograpsus_nodulosus_ott4666517,Intercept]",1.00091678355904,5748.31413217861,6652.81324127863
"r_species.id.phy[Planes_major_ott2981529,Intercept]",1.00101811694854,5967.09823967066,6727.38511429801
"r_species.id.phy[Tunicotheres_moseri_ott11840,Intercept]",1.00115052212758,5879.24372089301,7093.71479510874
"r_species.id.phy[Trapezia_bidentata_ott787242,Intercept]",1.00097280972843,5995.54544467703,6380.16243096165
"r_species.id.phy[Scylla_olivacea_ott1084538,Intercept]",1.00109456074115,6138.06671951609,6471.86486060116
"r_species.id.phy[Scylla_paramamosain_ott1084541,Intercept]",1.00077301770904,6142.32680053614,6378.35751500129
"r_species.id.phy[Scylla_tranquebarica_ott1084544,Intercept]",1.00095220608647,6110.77785871189,6276.95749940632
"r_species.id.phy[Chionoecetes_opilio_ott604254,Intercept]",1.00100143862159,6056.10598924544,7113.25831014896
"r_species.id.phy[Inachus_phalangium_ott2979756,Intercept]",1.00104133042149,6030.14272380225,7115.80384873756
"r_species.id.phy[Homarus_gammarus_ott28244,Intercept]",1.00060739681681,6208.41591998181,5635.12414172148
"r_species.id.phy[Pachycheles_rudis_ott1027301,Intercept]",1.00091558331955,5079.93767092186,4127.84229905884
"r_species.id.phy[Paguritta_harmsi_ott2975403,Intercept]",1.00105572145448,5270.91230226655,4183.01883142761
"r_species.id.phy[Diogenes_nitidimanus_ott5089777,Intercept]",1.00099361696285,5291.60914081658,4345.06494104116
"r_species.id.phy[Alpheus_brasileiro_ott1028047,Intercept]",1.00105219785586,5348.15585256095,4619.75995516974
"r_species.id.phy[Alpheus_heterochaelis_ott307247,Intercept]",1.00091279870278,5349.11499695478,4661.43892501842
"r_species.id.phy[Pontonia_mexicana_ott1068125,Intercept]",1.00093694278248,5719.01995219378,5153.43599535969
"r_species.id.phy[Ascidonia_flavomaculata_ott4665759,Intercept]",1.00117228316893,5747.19193795259,4828.52983471529
"r_species.id.phy[Paranchistus_pycnodontae_ott5090016,Intercept]",1.00092622602331,5674.64083926862,5069.69218275828
"r_species.id.phy[Gammarus_duebeni_duebeni_ott184777,Intercept]",1.00060243387322,5730.95144421155,5263.86740211422
"r_species.id.phy[Gammarus_zaddachi_ott232763,Intercept]",1.00037459539639,5857.75038742177,5629.72573260042
"r_species.id.phy[Gammarus_fasciatus_ott585520,Intercept]",1.00038458224942,5802.43231992384,5108.25415673772
"r_species.id.phy[Gammarus_leopoliensis_ott944476,Intercept]",1.00022978039818,5409.62905464884,4743.25539315749
"r_species.id.phy[Gammarus_locusta_ott846200,Intercept]",1.00065926947889,5181.37847687829,4425.00172821594
"r_species.id.phy[Gammarus_insensibilis_ott2982554,Intercept]",1.00032732907536,5855.98311612607,5926.35602733064
"r_species.id.phy[Gammarus_aequicauda_ott604840,Intercept]",1.00049184145244,5783.77554276513,5511.68357315644
"r_species.id.phy[Gammarus_lacustris_ott596813,Intercept]",1.0005417354168,5636.94421471796,5558.08605443049
"r_species.id.phy[Gammarus_fossarum_ott596815,Intercept]",1.00031220632124,5709.0354869378,5333.68570952582
"r_species.id.phy[Gammarus_pulex_gallicus_ott1024016,Intercept]",1.00021086517875,5758.46638426037,5355.23376789508
"r_species.id.phy[Dikerogammarus_villosus_ott735765,Intercept]",1.00032878461246,5895.51581832613,5555.0014707736
"r_species.id.phy[Echinogammarus_margalefi_ott2982674,Intercept]",1.00032103347952,5869.20456835144,5162.97744980913
"r_species.id.phy[Jesogammarus_suwaensis_ott716982,Intercept]",1.00034554027362,6016.94725051165,5659.31335356963
"r_species.id.phy[Eogammarus_oclairi_ott38845,Intercept]",1.00028626247596,6003.15032036374,5517.83731459642
"r_species.id.phy[Hyalella_castroi_ott2983743,Intercept]",1.00057912107138,5606.25624037182,4983.43278466097
"r_species.id.phy[Hyalella_longistilus_ott2983719,Intercept]",1.00070474065097,5140.70458788362,4720.51747264381
"r_species.id.phy[Hyalella_pleoacuta_ott2983724,Intercept]",1.00080329455669,5580.31835925998,4956.82755610858
"r_species.id.phy[Hyalella_azteca_ott648347,Intercept]",1.00049753767865,5696.72290043614,5152.74042116762
"r_species.id.phy[Paracalliope_fluviatilis_ott17810,Intercept]",1.00042527516912,6172.46710294484,5303.11771905413
"r_species.id.phy[Caprella_penantis_ott1062,Intercept]",1.00045087654839,6354.90134897394,5494.63029938067
"r_species.id.phy[Jaera_albifrons_ott907479,Intercept]",1.00039941294828,6211.48747245181,5902.62380228411
"r_species.id.phy[Jaera_ischiosetosa_ott2999326,Intercept]",1.00032233043063,6195.03299181491,5895.17898777819
"r_species.id.phy[Jaera_nordmanni_ott619333,Intercept]",1.00034507549762,6229.34385671766,5573.50874143118
"r_species.id.phy[Jaera_istri_ott2999332,Intercept]",1.00038918094629,6237.17698331555,6331.76782689209
"r_species.id.phy[Jaera_italica_ott2999323,Intercept]",1.00046243122433,6214.017308548,5756.77388417269
"r_species.id.phy[Asellus_aquaticus_ott335971,Intercept]",1.00041355084156,6176.27279819588,5656.30023350727
"r_species.id.phy[Caecidotea_intermedia_ott3000549,Intercept]",1.00030510663969,6189.48034238459,5749.95217932348
"r_species.id.phy[Thermosphaeroma_thermophilum_ott2996425,Intercept]",1.00029737493108,6345.25061914686,5754.12366642765
"r_species.id.phy[Idotea_baltica_ott788883,Intercept]",1.00044655730911,6415.6958090194,5872.06092232955
"r_species.id.phy[Limnadia_badia_ott746551,Intercept]",1.00081523300051,6663.31415322837,6146.2046924346
"r_species.id.phy[Artemia_salina_ott558087,Intercept]",1.00081381827397,6699.90262797402,6647.46426152763
"r_species.id.phy[Artemia_franciscana_ott59094,Intercept]",1.0005636757814,6693.77030283406,6254.72686620696
"r_species.id.phy[Phidippus_clarus_ott670208,Intercept]",1.00092946963055,6016.90161529704,6242.73270967707
"r_species.id.phy[Agelena_limbata_ott980314,Intercept]",1.00133687330985,6065.98336878902,6247.98868778264
"r_species.id.phy[Nephila_clavata_ott997305,Intercept]",1.00091168785516,6216.5471006624,7084.56340209134
"r_species.id.phy[Argiope_bruennichi_ott1043550,Intercept]",1.00113153214881,6173.47252568077,7204.88420925045
"r_species.id.phy[Zygiella_x-notata_ott504327,Intercept]",1.00086571172106,6237.71643636092,7627.51023451642
"r_species.id.phy[Manogea_porracea_ott3571931,Intercept]",1.00110411787548,6196.76585466578,7680.41163748347
"r_species.id.phy[Metellina_segmentata_ott1043563,Intercept]",1.00097485724548,6266.98557779979,7249.08144038099
"r_species.id.phy[Limulus_polyphemus_ott511973,Intercept]",1.00086661415054,6236.95620885141,7101.4687500154
"r_species.id.phy[Arianta_arbustorum_styriaca_ott69183,Intercept]",1.00050632829033,5102.90108637331,4616.10782236264
"r_species.id.phy[Helix_pomatia_ott349693,Intercept]",1.00039941134434,5064.0237863053,4863.77653755085
"r_species.id.phy[Bradybaena_pellucida_ott5517787,Intercept]",1.00041933206892,5040.64926575818,4592.65580114955
"r_species.id.phy[Achatina_fulica_ott997087,Intercept]",1.00057068009856,5057.71921074296,4573.65735437371
"r_species.id.phy[Succinea_putris_ott1001375,Intercept]",1.00053496490584,5053.79148881936,4391.32998194093
"r_species.id.phy[Veronicella_sloanii_ott2883248,Intercept]",1.00057365590455,4139.29107871026,3715.19191426461
"r_species.id.phy[Vaginulus_sloanii_ott2883243,Intercept]",1.00050291202672,4127.5555768493,3800.20237602291
"r_species.id.phy[Radix_lagotis_ott913868,Intercept]",1.00043157063229,6064.4050836832,5938.52473212097
"r_species.id.phy[Radix_auricularia_ott274226,Intercept]",1.00033083086405,6034.30072231615,5692.81621155849
"r_species.id.phy[Lymnaea_stagnalis_ott844828,Intercept]",1.00030206443912,6043.80844546116,5732.41897609194
"r_species.id.phy[Physella_acuta_ott55904,Intercept]",1.00031726072914,5951.76457738012,6111.65922871881
"r_species.id.phy[Siphonaria_capensis_ott20369,Intercept]",1.00035660335618,5597.25849533851,4872.85081240336
"r_species.id.phy[Siphonaria_gigas_ott68145,Intercept]",1.00020434338503,5660.57588911756,5021.43865031718
"r_species.id.phy[Aplysia_kurodai_ott925102,Intercept]",1.00040374151829,6238.70909474534,7185.83123671437
"r_species.id.phy[Aplysia_californica_ott51009,Intercept]",1.00041658579334,6208.74021710065,6984.98575190924
"r_species.id.phy[Aplysia_vaccaria_ott640603,Intercept]",1.00033052653843,6255.46799669716,7496.04502836128
"r_species.id.phy[Bulla_gouldiana_ott848010,Intercept]",1.00027409976429,6290.34854531267,7636.80466854543
"r_species.id.phy[Felimare_zebra_ott2875381,Intercept]",1.00062998513303,6025.76174790511,5747.55770089719
"r_species.id.phy[Littoraria_ardouiniana_ott343155,Intercept]",1.00074249968078,6009.23281062024,5865.53432239777
"r_species.id.phy[Littoraria_flava_ott343147,Intercept]",1.0007765252222,6036.24091533893,6043.98217458303
