"value","parameter","panel"
0.046951089124,"IID effect-size variance","Variance"
0.0540469504,"IID effect-size variance","Variance"
0.040907085025,"IID effect-size variance","Variance"
0.054585780496,"IID effect-size variance","Variance"
0.103209915169,"IID effect-size variance","Variance"
0.055612487329,"IID effect-size variance","Variance"
0.049444414321,"IID effect-size variance","Variance"
0.058868346384,"IID effect-size variance","Variance"
0.052444664064,"IID effect-size variance","Variance"
0.061210718464,"IID effect-size variance","Variance"
0.062923715716,"IID effect-size variance","Variance"
0.0830188969,"IID effect-size variance","Variance"
0.085022978569,"IID effect-size variance","Variance"
0.0702303001,"IID effect-size variance","Variance"
0.0723879025,"IID effect-size variance","Variance"
0.083544699681,"IID effect-size variance","Variance"
0.102741404089,"IID effect-size variance","Variance"
0.128903977024,"IID effect-size variance","Variance"
0.098792033344,"IID effect-size variance","Variance"
0.110106503329,"IID effect-size variance","Variance"
0.116367630129,"IID effect-size variance","Variance"
0.127513982281,"IID effect-size variance","Variance"
0.092540073616,"IID effect-size variance","Variance"
0.089034801769,"IID effect-size variance","Variance"
0.127638994756,"IID effect-size variance","Variance"
0.078538941504,"IID effect-size variance","Variance"
0.142836375969,"IID effect-size variance","Variance"
0.109295037604,"IID effect-size variance","Variance"
0.108845886724,"IID effect-size variance","Variance"
0.102384640576,"IID effect-size variance","Variance"
0.125575261956,"IID effect-size variance","Variance"
0.115744204944,"IID effect-size variance","Variance"
0.101747602441,"IID effect-size variance","Variance"
0.091226349369,"IID effect-size variance","Variance"
0.071707735089,"IID effect-size variance","Variance"
0.100873571236,"IID effect-size variance","Variance"
0.1138657536,"IID effect-size variance","Variance"
0.104740907769,"IID effect-size variance","Variance"
0.085066722244,"IID effect-size variance","Variance"
0.0946116081,"IID effect-size variance","Variance"
0.082892743921,"IID effect-size variance","Variance"
0.087667511569,"IID effect-size variance","Variance"
0.058003423921,"IID effect-size variance","Variance"
0.076356610929,"IID effect-size variance","Variance"
0.061626573009,"IID effect-size variance","Variance"
0.052460695849,"IID effect-size variance","Variance"
0.058703474944,"IID effect-size variance","Variance"
0.057793121604,"IID effect-size variance","Variance"
0.055176600609,"IID effect-size variance","Variance"
0.051973512529,"IID effect-size variance","Variance"
0.063889639696,"IID effect-size variance","Variance"
0.085367983684,"IID effect-size variance","Variance"
0.067912881201,"IID effect-size variance","Variance"
0.0748296025,"IID effect-size variance","Variance"
0.0965593476,"IID effect-size variance","Variance"
0.087375221649,"IID effect-size variance","Variance"
0.104400718321,"IID effect-size variance","Variance"
0.104108184964,"IID effect-size variance","Variance"
0.097133202244,"IID effect-size variance","Variance"
0.1180472164,"IID effect-size variance","Variance"
0.100874206449,"IID effect-size variance","Variance"
0.076257165609,"IID effect-size variance","Variance"
0.092517563889,"IID effect-size variance","Variance"
0.094928691025,"IID effect-size variance","Variance"
0.098962463889,"IID effect-size variance","Variance"
0.088130015689,"IID effect-size variance","Variance"
0.096675599329,"IID effect-size variance","Variance"
0.068082899329,"IID effect-size variance","Variance"
0.076436766784,"IID effect-size variance","Variance"
0.073517984164,"IID effect-size variance","Variance"
0.103661461225,"IID effect-size variance","Variance"
0.094099243536,"IID effect-size variance","Variance"
0.069741943569,"IID effect-size variance","Variance"
0.069728211721,"IID effect-size variance","Variance"
0.068362900369,"IID effect-size variance","Variance"
0.047473873225,"IID effect-size variance","Variance"
0.056169948004,"IID effect-size variance","Variance"
0.057967785225,"IID effect-size variance","Variance"
0.074507707521,"IID effect-size variance","Variance"
0.046936355904,"IID effect-size variance","Variance"
0.058439194564,"IID effect-size variance","Variance"
0.055288468225,"IID effect-size variance","Variance"
0.055764461025,"IID effect-size variance","Variance"
0.080090132004,"IID effect-size variance","Variance"
0.082307019664,"IID effect-size variance","Variance"
0.064931703489,"IID effect-size variance","Variance"
0.069538217401,"IID effect-size variance","Variance"
0.087259978404,"IID effect-size variance","Variance"
0.075661854489,"IID effect-size variance","Variance"
0.0562353796,"IID effect-size variance","Variance"
0.082617154624,"IID effect-size variance","Variance"
0.046573524481,"IID effect-size variance","Variance"
0.055562032656,"IID effect-size variance","Variance"
0.048494205796,"IID effect-size variance","Variance"
0.068510445025,"IID effect-size variance","Variance"
0.047065566916,"IID effect-size variance","Variance"
0.068041679104,"IID effect-size variance","Variance"
0.063828990736,"IID effect-size variance","Variance"
0.071421493504,"IID effect-size variance","Variance"
0.114478015716,"IID effect-size variance","Variance"
0.054471358881,"IID effect-size variance","Variance"
0.088907734276,"IID effect-size variance","Variance"
0.058812070144,"IID effect-size variance","Variance"
0.086252053969,"IID effect-size variance","Variance"
0.090762407824,"IID effect-size variance","Variance"
0.096630831025,"IID effect-size variance","Variance"
0.077746726561,"IID effect-size variance","Variance"
0.080535061369,"IID effect-size variance","Variance"
0.077360747044,"IID effect-size variance","Variance"
0.084092460169,"IID effect-size variance","Variance"
0.095951877121,"IID effect-size variance","Variance"
0.108679012225,"IID effect-size variance","Variance"
0.076874771169,"IID effect-size variance","Variance"
0.079978102416,"IID effect-size variance","Variance"
0.103648583025,"IID effect-size variance","Variance"
0.085436951616,"IID effect-size variance","Variance"
0.101732292025,"IID effect-size variance","Variance"
0.088780757521,"IID effect-size variance","Variance"
0.071443409521,"IID effect-size variance","Variance"
0.057856605156,"IID effect-size variance","Variance"
0.088486616089,"IID effect-size variance","Variance"
0.082840928041,"IID effect-size variance","Variance"
0.076099291321,"IID effect-size variance","Variance"
0.082292675689,"IID effect-size variance","Variance"
0.098773175524,"IID effect-size variance","Variance"
0.108802341904,"IID effect-size variance","Variance"
0.0691321849,"IID effect-size variance","Variance"
0.080921474089,"IID effect-size variance","Variance"
0.061203296449,"IID effect-size variance","Variance"
0.040042411236,"IID effect-size variance","Variance"
0.0547653604,"IID effect-size variance","Variance"
0.0400600225,"IID effect-size variance","Variance"
0.063381083536,"IID effect-size variance","Variance"
0.050850701001,"IID effect-size variance","Variance"
0.0637815025,"IID effect-size variance","Variance"
0.096286710601,"IID effect-size variance","Variance"
0.081474280969,"IID effect-size variance","Variance"
0.067955105124,"IID effect-size variance","Variance"
0.062824419904,"IID effect-size variance","Variance"
0.062303155236,"IID effect-size variance","Variance"
0.063576596736,"IID effect-size variance","Variance"
0.119268694609,"IID effect-size variance","Variance"
0.071521479225,"IID effect-size variance","Variance"
0.062678126736,"IID effect-size variance","Variance"
0.06436369,"IID effect-size variance","Variance"
0.080828764416,"IID effect-size variance","Variance"
0.074631683344,"IID effect-size variance","Variance"
0.058431942529,"IID effect-size variance","Variance"
0.049581483561,"IID effect-size variance","Variance"
0.091292809609,"IID effect-size variance","Variance"
0.048941827984,"IID effect-size variance","Variance"
0.089703844036,"IID effect-size variance","Variance"
0.048403080049,"IID effect-size variance","Variance"
0.073279572804,"IID effect-size variance","Variance"
0.061331017801,"IID effect-size variance","Variance"
0.073197843601,"IID effect-size variance","Variance"
0.062879574564,"IID effect-size variance","Variance"
0.060879640644,"IID effect-size variance","Variance"
0.060451565161,"IID effect-size variance","Variance"
0.067452400656,"IID effect-size variance","Variance"
0.052588121041,"IID effect-size variance","Variance"
0.045442727929,"IID effect-size variance","Variance"
0.075225678529,"IID effect-size variance","Variance"
0.062481001444,"IID effect-size variance","Variance"
0.059484283236,"IID effect-size variance","Variance"
0.063395182656,"IID effect-size variance","Variance"
0.062968374225,"IID effect-size variance","Variance"
0.102979377216,"IID effect-size variance","Variance"
0.085947476224,"IID effect-size variance","Variance"
0.093610909681,"IID effect-size variance","Variance"
0.057640327056,"IID effect-size variance","Variance"
0.058756790404,"IID effect-size variance","Variance"
0.074697262864,"IID effect-size variance","Variance"
0.0719044225,"IID effect-size variance","Variance"
0.052203567361,"IID effect-size variance","Variance"
0.0708571161,"IID effect-size variance","Variance"
0.062583027556,"IID effect-size variance","Variance"
0.097733140129,"IID effect-size variance","Variance"
0.084870838276,"IID effect-size variance","Variance"
0.103810262416,"IID effect-size variance","Variance"
0.08988004,"IID effect-size variance","Variance"
0.071409200625,"IID effect-size variance","Variance"
0.083157833641,"IID effect-size variance","Variance"
0.096033671449,"IID effect-size variance","Variance"
0.094204183329,"IID effect-size variance","Variance"
0.089679885156,"IID effect-size variance","Variance"
0.119790055449,"IID effect-size variance","Variance"
0.089420735089,"IID effect-size variance","Variance"
0.077266764961,"IID effect-size variance","Variance"
0.058388439769,"IID effect-size variance","Variance"
0.0547700409,"IID effect-size variance","Variance"
0.080755998976,"IID effect-size variance","Variance"
0.072229250025,"IID effect-size variance","Variance"
0.038792059849,"IID effect-size variance","Variance"
0.061074719689,"IID effect-size variance","Variance"
0.0463756225,"IID effect-size variance","Variance"
0.060644480121,"IID effect-size variance","Variance"
0.0531625249,"IID effect-size variance","Variance"
0.047527924081,"IID effect-size variance","Variance"
0.054668051344,"IID effect-size variance","Variance"
0.0416404836,"IID effect-size variance","Variance"
0.064009,"IID effect-size variance","Variance"
0.077664771856,"IID effect-size variance","Variance"
0.065114790976,"IID effect-size variance","Variance"
0.070374008961,"IID effect-size variance","Variance"
0.055292230449,"IID effect-size variance","Variance"
0.058652605489,"IID effect-size variance","Variance"
0.059450142976,"IID effect-size variance","Variance"
0.056454235201,"IID effect-size variance","Variance"
0.074964249616,"IID effect-size variance","Variance"
0.067258791649,"IID effect-size variance","Variance"
0.0531025936,"IID effect-size variance","Variance"
0.065507843025,"IID effect-size variance","Variance"
0.085119229504,"IID effect-size variance","Variance"
0.070378253521,"IID effect-size variance","Variance"
0.050437973056,"IID effect-size variance","Variance"
0.064792138849,"IID effect-size variance","Variance"
0.062405535721,"IID effect-size variance","Variance"
0.094894186401,"IID effect-size variance","Variance"
0.047737006144,"IID effect-size variance","Variance"
0.090838343236,"IID effect-size variance","Variance"
0.051953908356,"IID effect-size variance","Variance"
0.082152744129,"IID effect-size variance","Variance"
0.060603607684,"IID effect-size variance","Variance"
0.065542656169,"IID effect-size variance","Variance"
0.111291628816,"IID effect-size variance","Variance"
0.072897840016,"IID effect-size variance","Variance"
0.082871439876,"IID effect-size variance","Variance"
0.038887445601,"IID effect-size variance","Variance"
0.0990738576,"IID effect-size variance","Variance"
0.108704727616,"IID effect-size variance","Variance"
0.074660644081,"IID effect-size variance","Variance"
0.065154604516,"IID effect-size variance","Variance"
0.056162364196,"IID effect-size variance","Variance"
0.047927717776,"IID effect-size variance","Variance"
0.051180917824,"IID effect-size variance","Variance"
0.049216091409,"IID effect-size variance","Variance"
0.074384380225,"IID effect-size variance","Variance"
0.067149393424,"IID effect-size variance","Variance"
0.068698506816,"IID effect-size variance","Variance"
0.061849700416,"IID effect-size variance","Variance"
0.051002350569,"IID effect-size variance","Variance"
0.068517774081,"IID effect-size variance","Variance"
0.058609504836,"IID effect-size variance","Variance"
0.059701546921,"IID effect-size variance","Variance"
0.069415913961,"IID effect-size variance","Variance"
0.060250120681,"IID effect-size variance","Variance"
0.084426856969,"IID effect-size variance","Variance"
0.084122041444,"IID effect-size variance","Variance"
0.074685237796,"IID effect-size variance","Variance"
0.045627950449,"IID effect-size variance","Variance"
0.050694323716,"IID effect-size variance","Variance"
0.047168889856,"IID effect-size variance","Variance"
0.079441113609,"IID effect-size variance","Variance"
0.052156967641,"IID effect-size variance","Variance"
0.080181850896,"IID effect-size variance","Variance"
0.045089549649,"IID effect-size variance","Variance"
0.057540975129,"IID effect-size variance","Variance"
0.073877414416,"IID effect-size variance","Variance"
0.0910892761,"IID effect-size variance","Variance"
0.049982650624,"IID effect-size variance","Variance"
0.053797555249,"IID effect-size variance","Variance"
0.061641965284,"IID effect-size variance","Variance"
0.061225563844,"IID effect-size variance","Variance"
0.065426989369,"IID effect-size variance","Variance"
0.067821701476,"IID effect-size variance","Variance"
0.085629975876,"IID effect-size variance","Variance"
0.048451933924,"IID effect-size variance","Variance"
0.078463852996,"IID effect-size variance","Variance"
0.036737005561,"IID effect-size variance","Variance"
0.041834975296,"IID effect-size variance","Variance"
0.055779102976,"IID effect-size variance","Variance"
0.049535179225,"IID effect-size variance","Variance"
0.065647663524,"IID effect-size variance","Variance"
0.059539904064,"IID effect-size variance","Variance"
0.066445888441,"IID effect-size variance","Variance"
0.057197983921,"IID effect-size variance","Variance"
0.035526595225,"IID effect-size variance","Variance"
0.055369384249,"IID effect-size variance","Variance"
0.062003490025,"IID effect-size variance","Variance"
0.069402214249,"IID effect-size variance","Variance"
0.071798274304,"IID effect-size variance","Variance"
0.054348198129,"IID effect-size variance","Variance"
0.0803609104,"IID effect-size variance","Variance"
0.085600130625,"IID effect-size variance","Variance"
0.044282889225,"IID effect-size variance","Variance"
0.066092697225,"IID effect-size variance","Variance"
0.046033418916,"IID effect-size variance","Variance"
0.044865170596,"IID effect-size variance","Variance"
0.0829843249,"IID effect-size variance","Variance"
0.065088765625,"IID effect-size variance","Variance"
0.067145765625,"IID effect-size variance","Variance"
0.093291760969,"IID effect-size variance","Variance"
0.0367297225,"IID effect-size variance","Variance"
0.051083232256,"IID effect-size variance","Variance"
0.037590229924,"IID effect-size variance","Variance"
0.053806369444,"IID effect-size variance","Variance"
0.051590762496,"IID effect-size variance","Variance"
0.071508642921,"IID effect-size variance","Variance"
0.0982132921,"IID effect-size variance","Variance"
0.080944233049,"IID effect-size variance","Variance"
0.0751527396,"IID effect-size variance","Variance"
0.106862956201,"IID effect-size variance","Variance"
0.058248374409,"IID effect-size variance","Variance"
0.061683186321,"IID effect-size variance","Variance"
0.085364477584,"IID effect-size variance","Variance"
0.053754886201,"IID effect-size variance","Variance"
0.060319851201,"IID effect-size variance","Variance"
0.081673066225,"IID effect-size variance","Variance"
0.079376864121,"IID effect-size variance","Variance"
0.083238597121,"IID effect-size variance","Variance"
0.088163861776,"IID effect-size variance","Variance"
0.088417617201,"IID effect-size variance","Variance"
0.110380759696,"IID effect-size variance","Variance"
0.046974927169,"IID effect-size variance","Variance"
0.060396994564,"IID effect-size variance","Variance"
0.062311142884,"IID effect-size variance","Variance"
0.035519810089,"IID effect-size variance","Variance"
0.066778312225,"IID effect-size variance","Variance"
0.05938969,"IID effect-size variance","Variance"
0.107985846544,"IID effect-size variance","Variance"
0.063828990736,"IID effect-size variance","Variance"
0.063861838681,"IID effect-size variance","Variance"
0.060477630084,"IID effect-size variance","Variance"
0.062721696249,"IID effect-size variance","Variance"
0.079496930304,"IID effect-size variance","Variance"
0.073127517241,"IID effect-size variance","Variance"
0.099631766025,"IID effect-size variance","Variance"
0.108901980009,"IID effect-size variance","Variance"
0.1083858084,"IID effect-size variance","Variance"
0.086497162816,"IID effect-size variance","Variance"
0.084178318225,"IID effect-size variance","Variance"
0.103937891236,"IID effect-size variance","Variance"
0.117377500816,"IID effect-size variance","Variance"
0.103080807844,"IID effect-size variance","Variance"
0.095630614564,"IID effect-size variance","Variance"
0.075276701956,"IID effect-size variance","Variance"
0.066363427321,"IID effect-size variance","Variance"
0.097206144841,"IID effect-size variance","Variance"
0.060283016676,"IID effect-size variance","Variance"
0.082235312289,"IID effect-size variance","Variance"
0.060414690436,"IID effect-size variance","Variance"
0.055480975936,"IID effect-size variance","Variance"
0.072766681009,"IID effect-size variance","Variance"
0.051893751204,"IID effect-size variance","Variance"
0.058289893489,"IID effect-size variance","Variance"
0.072955090404,"IID effect-size variance","Variance"
0.084747360996,"IID effect-size variance","Variance"
0.056576428164,"IID effect-size variance","Variance"
0.049899071161,"IID effect-size variance","Variance"
0.054706403236,"IID effect-size variance","Variance"
0.072747799524,"IID effect-size variance","Variance"
0.112187483136,"IID effect-size variance","Variance"
0.0751362921,"IID effect-size variance","Variance"
0.118172312644,"IID effect-size variance","Variance"
0.1722831049,"IID effect-size variance","Variance"
0.087264704836,"IID effect-size variance","Variance"
0.109119890889,"IID effect-size variance","Variance"
0.108143637904,"IID effect-size variance","Variance"
0.130384543744,"IID effect-size variance","Variance"
0.132672963049,"IID effect-size variance","Variance"
0.104392317604,"IID effect-size variance","Variance"
0.089895030625,"IID effect-size variance","Variance"
0.162655729636,"IID effect-size variance","Variance"
0.154322479921,"IID effect-size variance","Variance"
0.080371683001,"IID effect-size variance","Variance"
0.101347995904,"IID effect-size variance","Variance"
0.088276134769,"IID effect-size variance","Variance"
0.117528294976,"IID effect-size variance","Variance"
0.1400031889,"IID effect-size variance","Variance"
0.131056308289,"IID effect-size variance","Variance"
0.071135290944,"IID effect-size variance","Variance"
0.063834549025,"IID effect-size variance","Variance"
0.102972317449,"IID effect-size variance","Variance"
0.045389876401,"IID effect-size variance","Variance"
0.108582112324,"IID effect-size variance","Variance"
0.081226710009,"IID effect-size variance","Variance"
0.069236870641,"IID effect-size variance","Variance"
0.069932744704,"IID effect-size variance","Variance"
0.067472660025,"IID effect-size variance","Variance"
0.057316669281,"IID effect-size variance","Variance"
0.0692952976,"IID effect-size variance","Variance"
0.073065333636,"IID effect-size variance","Variance"
0.127011693769,"IID effect-size variance","Variance"
0.070323614596,"IID effect-size variance","Variance"
0.122132775625,"IID effect-size variance","Variance"
0.0573363025,"IID effect-size variance","Variance"
0.073214618724,"IID effect-size variance","Variance"
0.104285076624,"IID effect-size variance","Variance"
0.074939610001,"IID effect-size variance","Variance"
0.091315774225,"IID effect-size variance","Variance"
0.133365927249,"IID effect-size variance","Variance"
0.080033541604,"IID effect-size variance","Variance"
0.116387416336,"IID effect-size variance","Variance"
0.123926529024,"IID effect-size variance","Variance"
0.063246717121,"IID effect-size variance","Variance"
0.073035603001,"IID effect-size variance","Variance"
0.068436652816,"IID effect-size variance","Variance"
0.061991538361,"IID effect-size variance","Variance"
0.044739441289,"IID effect-size variance","Variance"
0.068148146704,"IID effect-size variance","Variance"
0.064362167809,"IID effect-size variance","Variance"
0.063028613025,"IID effect-size variance","Variance"
0.0952401321,"IID effect-size variance","Variance"
0.066257848836,"IID effect-size variance","Variance"
0.075024496836,"IID effect-size variance","Variance"
0.0828345961,"IID effect-size variance","Variance"
0.057248697289,"IID effect-size variance","Variance"
0.085115728516,"IID effect-size variance","Variance"
0.035496067216,"IID effect-size variance","Variance"
0.066159041796,"IID effect-size variance","Variance"
0.063532731249,"IID effect-size variance","Variance"
0.080459024409,"IID effect-size variance","Variance"
0.044231978596,"IID effect-size variance","Variance"
0.069013391616,"IID effect-size variance","Variance"
0.092063089561,"IID effect-size variance","Variance"
0.105556761025,"IID effect-size variance","Variance"
0.098061043609,"IID effect-size variance","Variance"
0.108262057024,"IID effect-size variance","Variance"
0.103134753316,"IID effect-size variance","Variance"
0.088318924225,"IID effect-size variance","Variance"
0.115983838096,"IID effect-size variance","Variance"
0.085444551481,"IID effect-size variance","Variance"
0.067814409744,"IID effect-size variance","Variance"
0.066084470761,"IID effect-size variance","Variance"
0.064601880561,"IID effect-size variance","Variance"
0.107797305625,"IID effect-size variance","Variance"
0.075893087169,"IID effect-size variance","Variance"
0.069811679961,"IID effect-size variance","Variance"
0.084719416356,"IID effect-size variance","Variance"
0.098687709316,"IID effect-size variance","Variance"
0.082351206961,"IID effect-size variance","Variance"
0.086573058289,"IID effect-size variance","Variance"
0.069920580625,"IID effect-size variance","Variance"
0.166053805009,"IID effect-size variance","Variance"
0.052520263929,"IID effect-size variance","Variance"
0.069442263361,"IID effect-size variance","Variance"
0.090664823236,"IID effect-size variance","Variance"
0.065435686416,"IID effect-size variance","Variance"
0.058911542089,"IID effect-size variance","Variance"
0.068030202276,"IID effect-size variance","Variance"
0.063103449616,"IID effect-size variance","Variance"
0.055711577089,"IID effect-size variance","Variance"
0.072639952324,"IID effect-size variance","Variance"
0.064174062276,"IID effect-size variance","Variance"
0.085241225521,"IID effect-size variance","Variance"
0.063407268864,"IID effect-size variance","Variance"
0.073000474596,"IID effect-size variance","Variance"
0.072281935609,"IID effect-size variance","Variance"
0.075578257225,"IID effect-size variance","Variance"
0.076787181025,"IID effect-size variance","Variance"
0.064620182025,"IID effect-size variance","Variance"
0.044060109025,"IID effect-size variance","Variance"
0.068626709089,"IID effect-size variance","Variance"
0.071340273216,"IID effect-size variance","Variance"
0.074481505569,"IID effect-size variance","Variance"
0.125417264449,"IID effect-size variance","Variance"
0.097990911225,"IID effect-size variance","Variance"
0.059777805025,"IID effect-size variance","Variance"
0.055814535001,"IID effect-size variance","Variance"
0.105866938384,"IID effect-size variance","Variance"
0.078863803929,"IID effect-size variance","Variance"
0.057501162436,"IID effect-size variance","Variance"
0.055133857636,"IID effect-size variance","Variance"
0.061949716609,"IID effect-size variance","Variance"
0.072903780049,"IID effect-size variance","Variance"
0.067073748196,"IID effect-size variance","Variance"
0.051798573649,"IID effect-size variance","Variance"
0.050742518121,"IID effect-size variance","Variance"
0.041041492569,"IID effect-size variance","Variance"
0.042599308816,"IID effect-size variance","Variance"
0.03621409,"IID effect-size variance","Variance"
0.037293403225,"IID effect-size variance","Variance"
0.0503508721,"IID effect-size variance","Variance"
0.040974666084,"IID effect-size variance","Variance"
0.050840779441,"IID effect-size variance","Variance"
0.056389626225,"IID effect-size variance","Variance"
0.0412171204,"IID effect-size variance","Variance"
0.042630273841,"IID effect-size variance","Variance"
0.052607844496,"IID effect-size variance","Variance"
0.0540702009,"IID effect-size variance","Variance"
0.054864629824,"IID effect-size variance","Variance"
0.048050393616,"IID effect-size variance","Variance"
0.061323588496,"IID effect-size variance","Variance"
0.059299068196,"IID effect-size variance","Variance"
0.074389289536,"IID effect-size variance","Variance"
0.059119004736,"IID effect-size variance","Variance"
0.051382008976,"IID effect-size variance","Variance"
0.063279414916,"IID effect-size variance","Variance"
0.071555180004,"IID effect-size variance","Variance"
0.046670257089,"IID effect-size variance","Variance"
0.044966474809,"IID effect-size variance","Variance"
0.074755762225,"IID effect-size variance","Variance"
0.046979695504,"IID effect-size variance","Variance"
0.061507968064,"IID effect-size variance","Variance"
0.058768426084,"IID effect-size variance","Variance"
0.0502925476,"IID effect-size variance","Variance"
0.055975301281,"IID effect-size variance","Variance"
0.063711817744,"IID effect-size variance","Variance"
0.039720888601,"IID effect-size variance","Variance"
0.045520356025,"IID effect-size variance","Variance"
0.070548140881,"IID effect-size variance","Variance"
0.0652087296,"IID effect-size variance","Variance"
0.087152486656,"IID effect-size variance","Variance"
0.030834306409,"IID effect-size variance","Variance"
0.049926774249,"IID effect-size variance","Variance"
0.056284715536,"IID effect-size variance","Variance"
0.073924715881,"IID effect-size variance","Variance"
0.093993135889,"IID effect-size variance","Variance"
0.104867811889,"IID effect-size variance","Variance"
0.082848411556,"IID effect-size variance","Variance"
0.076603293529,"IID effect-size variance","Variance"
0.143174451456,"IID effect-size variance","Variance"
0.067282653321,"IID effect-size variance","Variance"
0.091932059209,"IID effect-size variance","Variance"
0.088414643716,"IID effect-size variance","Variance"
0.122959630336,"IID effect-size variance","Variance"
0.076256061025,"IID effect-size variance","Variance"
0.075315666969,"IID effect-size variance","Variance"
0.0841116004,"IID effect-size variance","Variance"
0.054569427201,"IID effect-size variance","Variance"
0.086658406884,"IID effect-size variance","Variance"
0.090327297025,"IID effect-size variance","Variance"
0.076361584896,"IID effect-size variance","Variance"
0.075467781796,"IID effect-size variance","Variance"
0.074206118464,"IID effect-size variance","Variance"
0.087911657001,"IID effect-size variance","Variance"
0.0793267225,"IID effect-size variance","Variance"
0.090031802809,"IID effect-size variance","Variance"
0.0688275225,"IID effect-size variance","Variance"
0.053474250025,"IID effect-size variance","Variance"
0.072432571689,"IID effect-size variance","Variance"
0.057534738496,"IID effect-size variance","Variance"
0.068571183321,"IID effect-size variance","Variance"
0.061012458049,"IID effect-size variance","Variance"
0.0598927729,"IID effect-size variance","Variance"
0.048232065924,"IID effect-size variance","Variance"
0.067132291801,"IID effect-size variance","Variance"
0.034047261361,"IID effect-size variance","Variance"
0.056884158016,"IID effect-size variance","Variance"
0.052063830625,"IID effect-size variance","Variance"
0.075445256929,"IID effect-size variance","Variance"
0.038744410896,"IID effect-size variance","Variance"
0.0369216225,"IID effect-size variance","Variance"
0.0440034529,"IID effect-size variance","Variance"
0.066898270609,"IID effect-size variance","Variance"
0.045712578025,"IID effect-size variance","Variance"
0.063718885476,"IID effect-size variance","Variance"
0.062934251689,"IID effect-size variance","Variance"
0.060276142144,"IID effect-size variance","Variance"
0.047116345969,"IID effect-size variance","Variance"
0.046081491556,"IID effect-size variance","Variance"
0.053568176704,"IID effect-size variance","Variance"
0.042965412961,"IID effect-size variance","Variance"
0.043871815936,"IID effect-size variance","Variance"
0.0474978436,"IID effect-size variance","Variance"
0.07096896,"IID effect-size variance","Variance"
0.050440218921,"IID effect-size variance","Variance"
0.056760203536,"IID effect-size variance","Variance"
0.040107271824,"IID effect-size variance","Variance"
0.066034094841,"IID effect-size variance","Variance"
0.057787832881,"IID effect-size variance","Variance"
0.048964395841,"IID effect-size variance","Variance"
0.036003544516,"IID effect-size variance","Variance"
0.063690112161,"IID effect-size variance","Variance"
0.061342410276,"IID effect-size variance","Variance"
0.061512432289,"IID effect-size variance","Variance"
0.0608904976,"IID effect-size variance","Variance"
0.058059793936,"IID effect-size variance","Variance"
0.066469089856,"IID effect-size variance","Variance"
0.0507105361,"IID effect-size variance","Variance"
0.064973500201,"IID effect-size variance","Variance"
0.073387351801,"IID effect-size variance","Variance"
0.038195230096,"IID effect-size variance","Variance"
0.092965229604,"IID effect-size variance","Variance"
0.052695038916,"IID effect-size variance","Variance"
0.070968427201,"IID effect-size variance","Variance"
0.0651934089,"IID effect-size variance","Variance"
0.063019575369,"IID effect-size variance","Variance"
0.053546422801,"IID effect-size variance","Variance"
0.055197273481,"IID effect-size variance","Variance"
0.051142917904,"IID effect-size variance","Variance"
0.074733890625,"IID effect-size variance","Variance"
0.062118583696,"IID effect-size variance","Variance"
0.078100686225,"IID effect-size variance","Variance"
0.0674492841,"IID effect-size variance","Variance"
0.086168667025,"IID effect-size variance","Variance"
0.041787945241,"IID effect-size variance","Variance"
0.074178335449,"IID effect-size variance","Variance"
0.056438554624,"IID effect-size variance","Variance"
0.053822144016,"IID effect-size variance","Variance"
0.068485843204,"IID effect-size variance","Variance"
0.052701466624,"IID effect-size variance","Variance"
0.090185495481,"IID effect-size variance","Variance"
0.104139162436,"IID effect-size variance","Variance"
0.048098630596,"IID effect-size variance","Variance"
0.066183736644,"IID effect-size variance","Variance"
0.067801910544,"IID effect-size variance","Variance"
0.048374923249,"IID effect-size variance","Variance"
0.044357835769,"IID effect-size variance","Variance"
0.072205601521,"IID effect-size variance","Variance"
0.053272332864,"IID effect-size variance","Variance"
0.052749227584,"IID effect-size variance","Variance"
0.064135056001,"IID effect-size variance","Variance"
0.096017557689,"IID effect-size variance","Variance"
0.058312107441,"IID effect-size variance","Variance"
0.044642618944,"IID effect-size variance","Variance"
0.065516033521,"IID effect-size variance","Variance"
0.061887507984,"IID effect-size variance","Variance"
0.078450968281,"IID effect-size variance","Variance"
0.058597400761,"IID effect-size variance","Variance"
0.079427585241,"IID effect-size variance","Variance"
0.086668416025,"IID effect-size variance","Variance"
0.077513241744,"IID effect-size variance","Variance"
0.072299143225,"IID effect-size variance","Variance"
0.064638486081,"IID effect-size variance","Variance"
0.058055938704,"IID effect-size variance","Variance"
0.073190809444,"IID effect-size variance","Variance"
0.074527362009,"IID effect-size variance","Variance"
0.085124481121,"IID effect-size variance","Variance"
0.068184698884,"IID effect-size variance","Variance"
0.074566132624,"IID effect-size variance","Variance"
0.080443707876,"IID effect-size variance","Variance"
0.045117158464,"IID effect-size variance","Variance"
0.049327521604,"IID effect-size variance","Variance"
0.074965344804,"IID effect-size variance","Variance"
0.075489760516,"IID effect-size variance","Variance"
0.066470121124,"IID effect-size variance","Variance"
0.047243630736,"IID effect-size variance","Variance"
0.073798612281,"IID effect-size variance","Variance"
0.060346379025,"IID effect-size variance","Variance"
0.070587987856,"IID effect-size variance","Variance"
0.084939022249,"IID effect-size variance","Variance"
0.072003135556,"IID effect-size variance","Variance"
0.092321784025,"IID effect-size variance","Variance"
0.089071805601,"IID effect-size variance","Variance"
