"value","parameter","panel"
0.0965494,"Wild-environment contrast","Fixed effect"
-0.032917,"Wild-environment contrast","Fixed effect"
-0.0100616,"Wild-environment contrast","Fixed effect"
0.00135854,"Wild-environment contrast","Fixed effect"
0.130814,"Wild-environment contrast","Fixed effect"
-0.105224,"Wild-environment contrast","Fixed effect"
-0.14314,"Wild-environment contrast","Fixed effect"
-0.0705143,"Wild-environment contrast","Fixed effect"
-0.102257,"Wild-environment contrast","Fixed effect"
-0.14604,"Wild-environment contrast","Fixed effect"
0.0559002,"Wild-environment contrast","Fixed effect"
-0.0685774,"Wild-environment contrast","Fixed effect"
0.0277101,"Wild-environment contrast","Fixed effect"
-0.0748593,"Wild-environment contrast","Fixed effect"
0.102503,"Wild-environment contrast","Fixed effect"
0.11295,"Wild-environment contrast","Fixed effect"
0.0863293,"Wild-environment contrast","Fixed effect"
0.200427,"Wild-environment contrast","Fixed effect"
-0.134462,"Wild-environment contrast","Fixed effect"
-0.023854,"Wild-environment contrast","Fixed effect"
-0.059433,"Wild-environment contrast","Fixed effect"
0.0703821,"Wild-environment contrast","Fixed effect"
0.00713386,"Wild-environment contrast","Fixed effect"
0.134678,"Wild-environment contrast","Fixed effect"
0.0747107,"Wild-environment contrast","Fixed effect"
0.106677,"Wild-environment contrast","Fixed effect"
0.0747924,"Wild-environment contrast","Fixed effect"
-0.0867219,"Wild-environment contrast","Fixed effect"
-0.0730598,"Wild-environment contrast","Fixed effect"
0.072182,"Wild-environment contrast","Fixed effect"
0.0709961,"Wild-environment contrast","Fixed effect"
0.118248,"Wild-environment contrast","Fixed effect"
0.169577,"Wild-environment contrast","Fixed effect"
0.163791,"Wild-environment contrast","Fixed effect"
0.17513,"Wild-environment contrast","Fixed effect"
0.0266115,"Wild-environment contrast","Fixed effect"
-0.00903602,"Wild-environment contrast","Fixed effect"
-0.00571595,"Wild-environment contrast","Fixed effect"
0.100834,"Wild-environment contrast","Fixed effect"
0.185509,"Wild-environment contrast","Fixed effect"
0.0744111,"Wild-environment contrast","Fixed effect"
0.0522646,"Wild-environment contrast","Fixed effect"
0.170423,"Wild-environment contrast","Fixed effect"
-0.0594343,"Wild-environment contrast","Fixed effect"
0.0322977,"Wild-environment contrast","Fixed effect"
-0.0254933,"Wild-environment contrast","Fixed effect"
-0.0310697,"Wild-environment contrast","Fixed effect"
0.0680336,"Wild-environment contrast","Fixed effect"
-0.0119937,"Wild-environment contrast","Fixed effect"
0.062373,"Wild-environment contrast","Fixed effect"
0.100797,"Wild-environment contrast","Fixed effect"
0.033316,"Wild-environment contrast","Fixed effect"
0.0460302,"Wild-environment contrast","Fixed effect"
0.0470969,"Wild-environment contrast","Fixed effect"
0.0745397,"Wild-environment contrast","Fixed effect"
0.0646191,"Wild-environment contrast","Fixed effect"
-0.0531253,"Wild-environment contrast","Fixed effect"
-0.026142,"Wild-environment contrast","Fixed effect"
-0.0548163,"Wild-environment contrast","Fixed effect"
-0.102922,"Wild-environment contrast","Fixed effect"
0.125109,"Wild-environment contrast","Fixed effect"
0.214925,"Wild-environment contrast","Fixed effect"
0.121971,"Wild-environment contrast","Fixed effect"
0.0973825,"Wild-environment contrast","Fixed effect"
-0.0528272,"Wild-environment contrast","Fixed effect"
0.08413,"Wild-environment contrast","Fixed effect"
0.0116621,"Wild-environment contrast","Fixed effect"
0.0256684,"Wild-environment contrast","Fixed effect"
0.041095,"Wild-environment contrast","Fixed effect"
-0.0902178,"Wild-environment contrast","Fixed effect"
0.209165,"Wild-environment contrast","Fixed effect"
0.262187,"Wild-environment contrast","Fixed effect"
0.017772,"Wild-environment contrast","Fixed effect"
-0.0314834,"Wild-environment contrast","Fixed effect"
0.00402682,"Wild-environment contrast","Fixed effect"
0.0598968,"Wild-environment contrast","Fixed effect"
-0.0142883,"Wild-environment contrast","Fixed effect"
-0.0613638,"Wild-environment contrast","Fixed effect"
0.0493886,"Wild-environment contrast","Fixed effect"
0.0907163,"Wild-environment contrast","Fixed effect"
0.114504,"Wild-environment contrast","Fixed effect"
0.0973787,"Wild-environment contrast","Fixed effect"
-0.0937658,"Wild-environment contrast","Fixed effect"
-0.0929559,"Wild-environment contrast","Fixed effect"
0.169159,"Wild-environment contrast","Fixed effect"
0.131083,"Wild-environment contrast","Fixed effect"
0.0227483,"Wild-environment contrast","Fixed effect"
-0.00426798,"Wild-environment contrast","Fixed effect"
0.000859044,"Wild-environment contrast","Fixed effect"
0.0493193,"Wild-environment contrast","Fixed effect"
0.0705132,"Wild-environment contrast","Fixed effect"
0.116307,"Wild-environment contrast","Fixed effect"
0.159417,"Wild-environment contrast","Fixed effect"
0.162972,"Wild-environment contrast","Fixed effect"
0.113823,"Wild-environment contrast","Fixed effect"
0.0236117,"Wild-environment contrast","Fixed effect"
0.0936463,"Wild-environment contrast","Fixed effect"
0.296432,"Wild-environment contrast","Fixed effect"
0.186746,"Wild-environment contrast","Fixed effect"
0.208507,"Wild-environment contrast","Fixed effect"
0.0901262,"Wild-environment contrast","Fixed effect"
0.0920713,"Wild-environment contrast","Fixed effect"
-0.0223844,"Wild-environment contrast","Fixed effect"
0.0786032,"Wild-environment contrast","Fixed effect"
-0.00376992,"Wild-environment contrast","Fixed effect"
0.0259458,"Wild-environment contrast","Fixed effect"
0.0421201,"Wild-environment contrast","Fixed effect"
0.0830944,"Wild-environment contrast","Fixed effect"
0.143307,"Wild-environment contrast","Fixed effect"
-0.0615615,"Wild-environment contrast","Fixed effect"
-0.048177,"Wild-environment contrast","Fixed effect"
-0.130528,"Wild-environment contrast","Fixed effect"
-0.0743642,"Wild-environment contrast","Fixed effect"
-0.103974,"Wild-environment contrast","Fixed effect"
-0.0592477,"Wild-environment contrast","Fixed effect"
0.0679737,"Wild-environment contrast","Fixed effect"
0.103065,"Wild-environment contrast","Fixed effect"
-0.101967,"Wild-environment contrast","Fixed effect"
0.101508,"Wild-environment contrast","Fixed effect"
0.0951554,"Wild-environment contrast","Fixed effect"
0.0179934,"Wild-environment contrast","Fixed effect"
0.0652496,"Wild-environment contrast","Fixed effect"
0.0875986,"Wild-environment contrast","Fixed effect"
-0.0804521,"Wild-environment contrast","Fixed effect"
0.01409,"Wild-environment contrast","Fixed effect"
0.0258178,"Wild-environment contrast","Fixed effect"
-0.00841659,"Wild-environment contrast","Fixed effect"
0.079585,"Wild-environment contrast","Fixed effect"
-0.106695,"Wild-environment contrast","Fixed effect"
-0.0795997,"Wild-environment contrast","Fixed effect"
-0.06971,"Wild-environment contrast","Fixed effect"
0.0661792,"Wild-environment contrast","Fixed effect"
0.0450637,"Wild-environment contrast","Fixed effect"
-0.0272831,"Wild-environment contrast","Fixed effect"
-0.0785988,"Wild-environment contrast","Fixed effect"
0.121227,"Wild-environment contrast","Fixed effect"
0.0315692,"Wild-environment contrast","Fixed effect"
-0.0362274,"Wild-environment contrast","Fixed effect"
-0.112084,"Wild-environment contrast","Fixed effect"
-0.0807611,"Wild-environment contrast","Fixed effect"
-0.199892,"Wild-environment contrast","Fixed effect"
-0.110528,"Wild-environment contrast","Fixed effect"
0.0811404,"Wild-environment contrast","Fixed effect"
-0.0194242,"Wild-environment contrast","Fixed effect"
0.0359776,"Wild-environment contrast","Fixed effect"
-0.0112482,"Wild-environment contrast","Fixed effect"
0.238131,"Wild-environment contrast","Fixed effect"
0.192488,"Wild-environment contrast","Fixed effect"
0.0274866,"Wild-environment contrast","Fixed effect"
-0.14285,"Wild-environment contrast","Fixed effect"
-0.0747913,"Wild-environment contrast","Fixed effect"
-0.00301251,"Wild-environment contrast","Fixed effect"
-0.182363,"Wild-environment contrast","Fixed effect"
-0.123402,"Wild-environment contrast","Fixed effect"
-0.0610395,"Wild-environment contrast","Fixed effect"
0.0681053,"Wild-environment contrast","Fixed effect"
-0.0226073,"Wild-environment contrast","Fixed effect"
-0.0599742,"Wild-environment contrast","Fixed effect"
-0.0691032,"Wild-environment contrast","Fixed effect"
-0.0626993,"Wild-environment contrast","Fixed effect"
-0.104165,"Wild-environment contrast","Fixed effect"
-0.0823826,"Wild-environment contrast","Fixed effect"
-0.000367459,"Wild-environment contrast","Fixed effect"
-0.0784823,"Wild-environment contrast","Fixed effect"
-0.0675166,"Wild-environment contrast","Fixed effect"
-0.0467821,"Wild-environment contrast","Fixed effect"
0.0278267,"Wild-environment contrast","Fixed effect"
0.0312779,"Wild-environment contrast","Fixed effect"
0.0205477,"Wild-environment contrast","Fixed effect"
0.154432,"Wild-environment contrast","Fixed effect"
0.0375777,"Wild-environment contrast","Fixed effect"
0.0607371,"Wild-environment contrast","Fixed effect"
0.0472857,"Wild-environment contrast","Fixed effect"
-0.0338857,"Wild-environment contrast","Fixed effect"
0.0904824,"Wild-environment contrast","Fixed effect"
0.150356,"Wild-environment contrast","Fixed effect"
-0.0657728,"Wild-environment contrast","Fixed effect"
0.0515869,"Wild-environment contrast","Fixed effect"
0.140888,"Wild-environment contrast","Fixed effect"
0.155841,"Wild-environment contrast","Fixed effect"
-0.0122595,"Wild-environment contrast","Fixed effect"
-0.0836183,"Wild-environment contrast","Fixed effect"
0.0418719,"Wild-environment contrast","Fixed effect"
0.0381373,"Wild-environment contrast","Fixed effect"
-0.0948322,"Wild-environment contrast","Fixed effect"
0.0125073,"Wild-environment contrast","Fixed effect"
0.0527778,"Wild-environment contrast","Fixed effect"
0.076873,"Wild-environment contrast","Fixed effect"
-0.0348497,"Wild-environment contrast","Fixed effect"
0.022175,"Wild-environment contrast","Fixed effect"
-0.0384716,"Wild-environment contrast","Fixed effect"
-0.0191974,"Wild-environment contrast","Fixed effect"
-0.00583102,"Wild-environment contrast","Fixed effect"
0.0982444,"Wild-environment contrast","Fixed effect"
-0.0365837,"Wild-environment contrast","Fixed effect"
0.0391508,"Wild-environment contrast","Fixed effect"
0.166473,"Wild-environment contrast","Fixed effect"
0.1063,"Wild-environment contrast","Fixed effect"
0.197892,"Wild-environment contrast","Fixed effect"
0.113752,"Wild-environment contrast","Fixed effect"
0.114744,"Wild-environment contrast","Fixed effect"
0.0327796,"Wild-environment contrast","Fixed effect"
-0.0168039,"Wild-environment contrast","Fixed effect"
0.129996,"Wild-environment contrast","Fixed effect"
-0.0926262,"Wild-environment contrast","Fixed effect"
-0.0532095,"Wild-environment contrast","Fixed effect"
-0.136007,"Wild-environment contrast","Fixed effect"
-0.00444309,"Wild-environment contrast","Fixed effect"
-0.0299407,"Wild-environment contrast","Fixed effect"
0.0347208,"Wild-environment contrast","Fixed effect"
0.00942906,"Wild-environment contrast","Fixed effect"
-0.0247488,"Wild-environment contrast","Fixed effect"
-0.0512869,"Wild-environment contrast","Fixed effect"
-0.129322,"Wild-environment contrast","Fixed effect"
0.042313,"Wild-environment contrast","Fixed effect"
0.066256,"Wild-environment contrast","Fixed effect"
0.0608764,"Wild-environment contrast","Fixed effect"
0.0169773,"Wild-environment contrast","Fixed effect"
0.0316711,"Wild-environment contrast","Fixed effect"
0.00859459,"Wild-environment contrast","Fixed effect"
0.126326,"Wild-environment contrast","Fixed effect"
-0.0393663,"Wild-environment contrast","Fixed effect"
0.0822258,"Wild-environment contrast","Fixed effect"
0.0733582,"Wild-environment contrast","Fixed effect"
-0.00764867,"Wild-environment contrast","Fixed effect"
-0.0425223,"Wild-environment contrast","Fixed effect"
-0.0519281,"Wild-environment contrast","Fixed effect"
-0.0563408,"Wild-environment contrast","Fixed effect"
-0.0159832,"Wild-environment contrast","Fixed effect"
-0.0837533,"Wild-environment contrast","Fixed effect"
0.101686,"Wild-environment contrast","Fixed effect"
0.0184153,"Wild-environment contrast","Fixed effect"
-0.16303,"Wild-environment contrast","Fixed effect"
-0.177958,"Wild-environment contrast","Fixed effect"
0.0730525,"Wild-environment contrast","Fixed effect"
0.0789349,"Wild-environment contrast","Fixed effect"
0.0543192,"Wild-environment contrast","Fixed effect"
0.236333,"Wild-environment contrast","Fixed effect"
0.194465,"Wild-environment contrast","Fixed effect"
0.0761891,"Wild-environment contrast","Fixed effect"
0.197844,"Wild-environment contrast","Fixed effect"
0.131273,"Wild-environment contrast","Fixed effect"
0.17069,"Wild-environment contrast","Fixed effect"
0.0182428,"Wild-environment contrast","Fixed effect"
-0.010807,"Wild-environment contrast","Fixed effect"
0.0305233,"Wild-environment contrast","Fixed effect"
-0.0248702,"Wild-environment contrast","Fixed effect"
-0.0189694,"Wild-environment contrast","Fixed effect"
0.0147811,"Wild-environment contrast","Fixed effect"
0.0381072,"Wild-environment contrast","Fixed effect"
0.0779783,"Wild-environment contrast","Fixed effect"
0.0991624,"Wild-environment contrast","Fixed effect"
0.0711867,"Wild-environment contrast","Fixed effect"
-0.00109968,"Wild-environment contrast","Fixed effect"
-0.00173677,"Wild-environment contrast","Fixed effect"
0.170969,"Wild-environment contrast","Fixed effect"
0.0495839,"Wild-environment contrast","Fixed effect"
-0.0522904,"Wild-environment contrast","Fixed effect"
-0.0657348,"Wild-environment contrast","Fixed effect"
0.0263773,"Wild-environment contrast","Fixed effect"
0.0915556,"Wild-environment contrast","Fixed effect"
0.0467454,"Wild-environment contrast","Fixed effect"
0.00981852,"Wild-environment contrast","Fixed effect"
-0.0523052,"Wild-environment contrast","Fixed effect"
-0.0460649,"Wild-environment contrast","Fixed effect"
-0.0521838,"Wild-environment contrast","Fixed effect"
0.227575,"Wild-environment contrast","Fixed effect"
0.145316,"Wild-environment contrast","Fixed effect"
0.132156,"Wild-environment contrast","Fixed effect"
0.0766927,"Wild-environment contrast","Fixed effect"
-0.200624,"Wild-environment contrast","Fixed effect"
-0.203091,"Wild-environment contrast","Fixed effect"
-0.121847,"Wild-environment contrast","Fixed effect"
-0.00945821,"Wild-environment contrast","Fixed effect"
-0.0721165,"Wild-environment contrast","Fixed effect"
0.130469,"Wild-environment contrast","Fixed effect"
0.00223129,"Wild-environment contrast","Fixed effect"
-0.085067,"Wild-environment contrast","Fixed effect"
-0.0483734,"Wild-environment contrast","Fixed effect"
-0.106634,"Wild-environment contrast","Fixed effect"
-0.0610987,"Wild-environment contrast","Fixed effect"
0.0443556,"Wild-environment contrast","Fixed effect"
0.0295223,"Wild-environment contrast","Fixed effect"
-0.116491,"Wild-environment contrast","Fixed effect"
-0.0122216,"Wild-environment contrast","Fixed effect"
0.00356095,"Wild-environment contrast","Fixed effect"
0.196612,"Wild-environment contrast","Fixed effect"
0.078963,"Wild-environment contrast","Fixed effect"
-0.103569,"Wild-environment contrast","Fixed effect"
-0.0692361,"Wild-environment contrast","Fixed effect"
-0.0324727,"Wild-environment contrast","Fixed effect"
0.0474805,"Wild-environment contrast","Fixed effect"
0.0210565,"Wild-environment contrast","Fixed effect"
0.044992,"Wild-environment contrast","Fixed effect"
-0.0272051,"Wild-environment contrast","Fixed effect"
0.0475133,"Wild-environment contrast","Fixed effect"
0.0410944,"Wild-environment contrast","Fixed effect"
0.0258176,"Wild-environment contrast","Fixed effect"
-0.0516753,"Wild-environment contrast","Fixed effect"
0.136587,"Wild-environment contrast","Fixed effect"
0.0491034,"Wild-environment contrast","Fixed effect"
0.119027,"Wild-environment contrast","Fixed effect"
-0.0707862,"Wild-environment contrast","Fixed effect"
0.109523,"Wild-environment contrast","Fixed effect"
0.0850138,"Wild-environment contrast","Fixed effect"
-0.0105955,"Wild-environment contrast","Fixed effect"
-0.0737928,"Wild-environment contrast","Fixed effect"
-0.0685055,"Wild-environment contrast","Fixed effect"
-0.0697289,"Wild-environment contrast","Fixed effect"
-0.0390165,"Wild-environment contrast","Fixed effect"
0.0529927,"Wild-environment contrast","Fixed effect"
0.0310598,"Wild-environment contrast","Fixed effect"
0.0864623,"Wild-environment contrast","Fixed effect"
0.0504827,"Wild-environment contrast","Fixed effect"
0.0940039,"Wild-environment contrast","Fixed effect"
0.0635636,"Wild-environment contrast","Fixed effect"
0.0670836,"Wild-environment contrast","Fixed effect"
-0.0235423,"Wild-environment contrast","Fixed effect"
0.0376691,"Wild-environment contrast","Fixed effect"
0.0454662,"Wild-environment contrast","Fixed effect"
0.226614,"Wild-environment contrast","Fixed effect"
0.100654,"Wild-environment contrast","Fixed effect"
0.108569,"Wild-environment contrast","Fixed effect"
0.0930783,"Wild-environment contrast","Fixed effect"
0.0804518,"Wild-environment contrast","Fixed effect"
0.0730379,"Wild-environment contrast","Fixed effect"
0.0368568,"Wild-environment contrast","Fixed effect"
0.0190161,"Wild-environment contrast","Fixed effect"
0.0468838,"Wild-environment contrast","Fixed effect"
0.00694895,"Wild-environment contrast","Fixed effect"
-0.0133969,"Wild-environment contrast","Fixed effect"
0.0416143,"Wild-environment contrast","Fixed effect"
0.083813,"Wild-environment contrast","Fixed effect"
-0.00818309,"Wild-environment contrast","Fixed effect"
-0.0319595,"Wild-environment contrast","Fixed effect"
-0.11057,"Wild-environment contrast","Fixed effect"
0.203279,"Wild-environment contrast","Fixed effect"
0.00473912,"Wild-environment contrast","Fixed effect"
-0.101284,"Wild-environment contrast","Fixed effect"
0.264046,"Wild-environment contrast","Fixed effect"
-0.156807,"Wild-environment contrast","Fixed effect"
-0.0953082,"Wild-environment contrast","Fixed effect"
-0.139857,"Wild-environment contrast","Fixed effect"
-0.0562297,"Wild-environment contrast","Fixed effect"
-0.0962535,"Wild-environment contrast","Fixed effect"
-0.0424644,"Wild-environment contrast","Fixed effect"
0.0284318,"Wild-environment contrast","Fixed effect"
0.0443144,"Wild-environment contrast","Fixed effect"
-0.0442096,"Wild-environment contrast","Fixed effect"
0.165112,"Wild-environment contrast","Fixed effect"
-0.17167,"Wild-environment contrast","Fixed effect"
0.0494799,"Wild-environment contrast","Fixed effect"
0.028052,"Wild-environment contrast","Fixed effect"
0.0209501,"Wild-environment contrast","Fixed effect"
0.0430141,"Wild-environment contrast","Fixed effect"
0.0704264,"Wild-environment contrast","Fixed effect"
-0.00414691,"Wild-environment contrast","Fixed effect"
-0.0195582,"Wild-environment contrast","Fixed effect"
-0.0542839,"Wild-environment contrast","Fixed effect"
0.0164997,"Wild-environment contrast","Fixed effect"
-0.0382277,"Wild-environment contrast","Fixed effect"
-0.0354806,"Wild-environment contrast","Fixed effect"
0.07522,"Wild-environment contrast","Fixed effect"
0.0354093,"Wild-environment contrast","Fixed effect"
-0.0915973,"Wild-environment contrast","Fixed effect"
0.062398,"Wild-environment contrast","Fixed effect"
-0.0172482,"Wild-environment contrast","Fixed effect"
0.038848,"Wild-environment contrast","Fixed effect"
-0.147056,"Wild-environment contrast","Fixed effect"
-0.0038145,"Wild-environment contrast","Fixed effect"
-0.0123926,"Wild-environment contrast","Fixed effect"
0.0851292,"Wild-environment contrast","Fixed effect"
-0.00342535,"Wild-environment contrast","Fixed effect"
-0.0510766,"Wild-environment contrast","Fixed effect"
-0.0130782,"Wild-environment contrast","Fixed effect"
-0.0264717,"Wild-environment contrast","Fixed effect"
-0.0659613,"Wild-environment contrast","Fixed effect"
-0.0105888,"Wild-environment contrast","Fixed effect"
0.0856563,"Wild-environment contrast","Fixed effect"
0.0226131,"Wild-environment contrast","Fixed effect"
-0.0236132,"Wild-environment contrast","Fixed effect"
-0.0400695,"Wild-environment contrast","Fixed effect"
0.0151419,"Wild-environment contrast","Fixed effect"
0.0176801,"Wild-environment contrast","Fixed effect"
0.0327725,"Wild-environment contrast","Fixed effect"
0.159523,"Wild-environment contrast","Fixed effect"
-0.0170923,"Wild-environment contrast","Fixed effect"
0.0793133,"Wild-environment contrast","Fixed effect"
0.11481,"Wild-environment contrast","Fixed effect"
0.0718087,"Wild-environment contrast","Fixed effect"
0.0932335,"Wild-environment contrast","Fixed effect"
0.0336269,"Wild-environment contrast","Fixed effect"
-0.115148,"Wild-environment contrast","Fixed effect"
0.0777172,"Wild-environment contrast","Fixed effect"
0.00207568,"Wild-environment contrast","Fixed effect"
0.104357,"Wild-environment contrast","Fixed effect"
0.039214,"Wild-environment contrast","Fixed effect"
0.203981,"Wild-environment contrast","Fixed effect"
0.0302667,"Wild-environment contrast","Fixed effect"
0.142696,"Wild-environment contrast","Fixed effect"
0.0497502,"Wild-environment contrast","Fixed effect"
-0.0249384,"Wild-environment contrast","Fixed effect"
0.0871287,"Wild-environment contrast","Fixed effect"
0.0552016,"Wild-environment contrast","Fixed effect"
0.0668547,"Wild-environment contrast","Fixed effect"
0.0261128,"Wild-environment contrast","Fixed effect"
-0.0130413,"Wild-environment contrast","Fixed effect"
0.0577082,"Wild-environment contrast","Fixed effect"
0.0605449,"Wild-environment contrast","Fixed effect"
-0.0618679,"Wild-environment contrast","Fixed effect"
-0.0674451,"Wild-environment contrast","Fixed effect"
0.0571467,"Wild-environment contrast","Fixed effect"
0.0866462,"Wild-environment contrast","Fixed effect"
0.069469,"Wild-environment contrast","Fixed effect"
0.0354682,"Wild-environment contrast","Fixed effect"
0.0652514,"Wild-environment contrast","Fixed effect"
0.0608663,"Wild-environment contrast","Fixed effect"
0.0421822,"Wild-environment contrast","Fixed effect"
0.0560513,"Wild-environment contrast","Fixed effect"
0.0731143,"Wild-environment contrast","Fixed effect"
-0.0907184,"Wild-environment contrast","Fixed effect"
0.0137684,"Wild-environment contrast","Fixed effect"
0.0478387,"Wild-environment contrast","Fixed effect"
0.0509187,"Wild-environment contrast","Fixed effect"
0.0311044,"Wild-environment contrast","Fixed effect"
-0.0407638,"Wild-environment contrast","Fixed effect"
0.0519397,"Wild-environment contrast","Fixed effect"
-0.0238309,"Wild-environment contrast","Fixed effect"
-0.0767705,"Wild-environment contrast","Fixed effect"
0.0391334,"Wild-environment contrast","Fixed effect"
0.00474389,"Wild-environment contrast","Fixed effect"
0.0107828,"Wild-environment contrast","Fixed effect"
0.224133,"Wild-environment contrast","Fixed effect"
0.0115213,"Wild-environment contrast","Fixed effect"
0.129094,"Wild-environment contrast","Fixed effect"
0.15909,"Wild-environment contrast","Fixed effect"
0.174283,"Wild-environment contrast","Fixed effect"
0.0902939,"Wild-environment contrast","Fixed effect"
0.0801615,"Wild-environment contrast","Fixed effect"
0.0849151,"Wild-environment contrast","Fixed effect"
0.0314743,"Wild-environment contrast","Fixed effect"
0.0171668,"Wild-environment contrast","Fixed effect"
0.0129165,"Wild-environment contrast","Fixed effect"
-0.0731878,"Wild-environment contrast","Fixed effect"
0.0509654,"Wild-environment contrast","Fixed effect"
-0.00948913,"Wild-environment contrast","Fixed effect"
0.0415815,"Wild-environment contrast","Fixed effect"
-0.015034,"Wild-environment contrast","Fixed effect"
-0.036098,"Wild-environment contrast","Fixed effect"
-0.0474196,"Wild-environment contrast","Fixed effect"
-0.148695,"Wild-environment contrast","Fixed effect"
0.0911768,"Wild-environment contrast","Fixed effect"
-0.123409,"Wild-environment contrast","Fixed effect"
-0.119011,"Wild-environment contrast","Fixed effect"
0.047042,"Wild-environment contrast","Fixed effect"
-0.00292714,"Wild-environment contrast","Fixed effect"
0.0195755,"Wild-environment contrast","Fixed effect"
0.0556281,"Wild-environment contrast","Fixed effect"
0.139688,"Wild-environment contrast","Fixed effect"
0.0590549,"Wild-environment contrast","Fixed effect"
0.0814306,"Wild-environment contrast","Fixed effect"
0.107147,"Wild-environment contrast","Fixed effect"
0.0124419,"Wild-environment contrast","Fixed effect"
0.0339513,"Wild-environment contrast","Fixed effect"
-0.00167693,"Wild-environment contrast","Fixed effect"
0.112376,"Wild-environment contrast","Fixed effect"
-0.0132208,"Wild-environment contrast","Fixed effect"
0.0714756,"Wild-environment contrast","Fixed effect"
0.0160223,"Wild-environment contrast","Fixed effect"
0.050999,"Wild-environment contrast","Fixed effect"
0.166259,"Wild-environment contrast","Fixed effect"
0.028351,"Wild-environment contrast","Fixed effect"
-0.00808654,"Wild-environment contrast","Fixed effect"
-0.0329994,"Wild-environment contrast","Fixed effect"
-0.178529,"Wild-environment contrast","Fixed effect"
-0.116749,"Wild-environment contrast","Fixed effect"
-0.00721274,"Wild-environment contrast","Fixed effect"
-0.0169703,"Wild-environment contrast","Fixed effect"
0.0364659,"Wild-environment contrast","Fixed effect"
0.0027021,"Wild-environment contrast","Fixed effect"
-0.0458456,"Wild-environment contrast","Fixed effect"
-0.0223036,"Wild-environment contrast","Fixed effect"
0.0278924,"Wild-environment contrast","Fixed effect"
0.0548875,"Wild-environment contrast","Fixed effect"
0.0807363,"Wild-environment contrast","Fixed effect"
0.0712186,"Wild-environment contrast","Fixed effect"
0.150021,"Wild-environment contrast","Fixed effect"
-0.0799441,"Wild-environment contrast","Fixed effect"
-0.0509993,"Wild-environment contrast","Fixed effect"
0.0274985,"Wild-environment contrast","Fixed effect"
-0.177716,"Wild-environment contrast","Fixed effect"
0.00150868,"Wild-environment contrast","Fixed effect"
-0.0415857,"Wild-environment contrast","Fixed effect"
0.0423565,"Wild-environment contrast","Fixed effect"
0.0393386,"Wild-environment contrast","Fixed effect"
-0.145381,"Wild-environment contrast","Fixed effect"
-0.144175,"Wild-environment contrast","Fixed effect"
0.0137653,"Wild-environment contrast","Fixed effect"
-0.135037,"Wild-environment contrast","Fixed effect"
0.0953465,"Wild-environment contrast","Fixed effect"
0.099469,"Wild-environment contrast","Fixed effect"
0.0451205,"Wild-environment contrast","Fixed effect"
0.0755825,"Wild-environment contrast","Fixed effect"
0.0904718,"Wild-environment contrast","Fixed effect"
0.103576,"Wild-environment contrast","Fixed effect"
0.0183494,"Wild-environment contrast","Fixed effect"
0.0293122,"Wild-environment contrast","Fixed effect"
-0.014341,"Wild-environment contrast","Fixed effect"
-0.0439028,"Wild-environment contrast","Fixed effect"
-0.0256615,"Wild-environment contrast","Fixed effect"
-0.0635965,"Wild-environment contrast","Fixed effect"
0.0573854,"Wild-environment contrast","Fixed effect"
0.146032,"Wild-environment contrast","Fixed effect"
-0.00181016,"Wild-environment contrast","Fixed effect"
-0.0672744,"Wild-environment contrast","Fixed effect"
-0.192643,"Wild-environment contrast","Fixed effect"
-0.0685379,"Wild-environment contrast","Fixed effect"
-0.10351,"Wild-environment contrast","Fixed effect"
-0.109352,"Wild-environment contrast","Fixed effect"
-0.0507227,"Wild-environment contrast","Fixed effect"
-0.0296498,"Wild-environment contrast","Fixed effect"
-0.0882666,"Wild-environment contrast","Fixed effect"
-0.00319107,"Wild-environment contrast","Fixed effect"
-0.02921,"Wild-environment contrast","Fixed effect"
-0.142611,"Wild-environment contrast","Fixed effect"
-0.00472404,"Wild-environment contrast","Fixed effect"
0.0705087,"Wild-environment contrast","Fixed effect"
-0.0956997,"Wild-environment contrast","Fixed effect"
-0.0637562,"Wild-environment contrast","Fixed effect"
-0.0991081,"Wild-environment contrast","Fixed effect"
0.0593522,"Wild-environment contrast","Fixed effect"
-0.0541555,"Wild-environment contrast","Fixed effect"
0.125681,"Wild-environment contrast","Fixed effect"
0.139957,"Wild-environment contrast","Fixed effect"
0.0240659,"Wild-environment contrast","Fixed effect"
0.0750563,"Wild-environment contrast","Fixed effect"
-0.0565068,"Wild-environment contrast","Fixed effect"
-0.0297797,"Wild-environment contrast","Fixed effect"
-0.0317286,"Wild-environment contrast","Fixed effect"
0.0247085,"Wild-environment contrast","Fixed effect"
-0.0182069,"Wild-environment contrast","Fixed effect"
-0.0994168,"Wild-environment contrast","Fixed effect"
0.0402543,"Wild-environment contrast","Fixed effect"
0.0567758,"Wild-environment contrast","Fixed effect"
0.12747,"Wild-environment contrast","Fixed effect"
-0.0947697,"Wild-environment contrast","Fixed effect"
-0.0057287,"Wild-environment contrast","Fixed effect"
0.0972994,"Wild-environment contrast","Fixed effect"
-0.0019235,"Wild-environment contrast","Fixed effect"
0.198522,"Wild-environment contrast","Fixed effect"
0.0791504,"Wild-environment contrast","Fixed effect"
0.210249,"Wild-environment contrast","Fixed effect"
0.0835453,"Wild-environment contrast","Fixed effect"
0.0202165,"Wild-environment contrast","Fixed effect"
0.0228432,"Wild-environment contrast","Fixed effect"
-0.00192902,"Wild-environment contrast","Fixed effect"
0.0323966,"Wild-environment contrast","Fixed effect"
