"value","parameter","panel"
-0.163869,"Pooled mean (Fisher's Z)","Fixed effect"
0.129841,"Pooled mean (Fisher's Z)","Fixed effect"
0.149346,"Pooled mean (Fisher's Z)","Fixed effect"
0.00925233,"Pooled mean (Fisher's Z)","Fixed effect"
-0.282472,"Pooled mean (Fisher's Z)","Fixed effect"
-0.370435,"Pooled mean (Fisher's Z)","Fixed effect"
0.0827257,"Pooled mean (Fisher's Z)","Fixed effect"
-0.278127,"Pooled mean (Fisher's Z)","Fixed effect"
-0.343319,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0726261,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0896343,"Pooled mean (Fisher's Z)","Fixed effect"
0.0547291,"Pooled mean (Fisher's Z)","Fixed effect"
-0.265993,"Pooled mean (Fisher's Z)","Fixed effect"
-0.354675,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0593006,"Pooled mean (Fisher's Z)","Fixed effect"
-0.128506,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0742406,"Pooled mean (Fisher's Z)","Fixed effect"
-0.113033,"Pooled mean (Fisher's Z)","Fixed effect"
-0.155392,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0670431,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0336763,"Pooled mean (Fisher's Z)","Fixed effect"
-0.206321,"Pooled mean (Fisher's Z)","Fixed effect"
-0.273715,"Pooled mean (Fisher's Z)","Fixed effect"
0.0632201,"Pooled mean (Fisher's Z)","Fixed effect"
-0.31564,"Pooled mean (Fisher's Z)","Fixed effect"
0.0862506,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0704964,"Pooled mean (Fisher's Z)","Fixed effect"
-0.222745,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0974334,"Pooled mean (Fisher's Z)","Fixed effect"
-0.105867,"Pooled mean (Fisher's Z)","Fixed effect"
-0.037136,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0176927,"Pooled mean (Fisher's Z)","Fixed effect"
-0.185267,"Pooled mean (Fisher's Z)","Fixed effect"
-0.175049,"Pooled mean (Fisher's Z)","Fixed effect"
-0.195495,"Pooled mean (Fisher's Z)","Fixed effect"
-0.178784,"Pooled mean (Fisher's Z)","Fixed effect"
-0.418953,"Pooled mean (Fisher's Z)","Fixed effect"
-0.243379,"Pooled mean (Fisher's Z)","Fixed effect"
-0.209545,"Pooled mean (Fisher's Z)","Fixed effect"
-0.249404,"Pooled mean (Fisher's Z)","Fixed effect"
-0.165703,"Pooled mean (Fisher's Z)","Fixed effect"
-0.145501,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0477969,"Pooled mean (Fisher's Z)","Fixed effect"
-0.280453,"Pooled mean (Fisher's Z)","Fixed effect"
-0.139228,"Pooled mean (Fisher's Z)","Fixed effect"
-0.123242,"Pooled mean (Fisher's Z)","Fixed effect"
-0.04033,"Pooled mean (Fisher's Z)","Fixed effect"
-0.290299,"Pooled mean (Fisher's Z)","Fixed effect"
0.0500878,"Pooled mean (Fisher's Z)","Fixed effect"
-0.395493,"Pooled mean (Fisher's Z)","Fixed effect"
-0.275839,"Pooled mean (Fisher's Z)","Fixed effect"
0.008095,"Pooled mean (Fisher's Z)","Fixed effect"
-0.175963,"Pooled mean (Fisher's Z)","Fixed effect"
-0.220945,"Pooled mean (Fisher's Z)","Fixed effect"
-0.198173,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0966122,"Pooled mean (Fisher's Z)","Fixed effect"
-0.248465,"Pooled mean (Fisher's Z)","Fixed effect"
0.0503432,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0830395,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0191641,"Pooled mean (Fisher's Z)","Fixed effect"
-0.175387,"Pooled mean (Fisher's Z)","Fixed effect"
-0.12884,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0877729,"Pooled mean (Fisher's Z)","Fixed effect"
0.0651369,"Pooled mean (Fisher's Z)","Fixed effect"
-0.284581,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0776536,"Pooled mean (Fisher's Z)","Fixed effect"
-0.335939,"Pooled mean (Fisher's Z)","Fixed effect"
0.153892,"Pooled mean (Fisher's Z)","Fixed effect"
-0.249873,"Pooled mean (Fisher's Z)","Fixed effect"
-0.125485,"Pooled mean (Fisher's Z)","Fixed effect"
-0.222459,"Pooled mean (Fisher's Z)","Fixed effect"
-0.101318,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0624947,"Pooled mean (Fisher's Z)","Fixed effect"
-0.255929,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0397627,"Pooled mean (Fisher's Z)","Fixed effect"
-0.305698,"Pooled mean (Fisher's Z)","Fixed effect"
-0.155068,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0822903,"Pooled mean (Fisher's Z)","Fixed effect"
-0.186793,"Pooled mean (Fisher's Z)","Fixed effect"
-0.213764,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0394831,"Pooled mean (Fisher's Z)","Fixed effect"
-0.146535,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0580683,"Pooled mean (Fisher's Z)","Fixed effect"
-0.138784,"Pooled mean (Fisher's Z)","Fixed effect"
-0.125749,"Pooled mean (Fisher's Z)","Fixed effect"
-0.222278,"Pooled mean (Fisher's Z)","Fixed effect"
-0.55272,"Pooled mean (Fisher's Z)","Fixed effect"
-0.312313,"Pooled mean (Fisher's Z)","Fixed effect"
-0.274791,"Pooled mean (Fisher's Z)","Fixed effect"
-0.385186,"Pooled mean (Fisher's Z)","Fixed effect"
-0.172771,"Pooled mean (Fisher's Z)","Fixed effect"
0.282197,"Pooled mean (Fisher's Z)","Fixed effect"
-0.275525,"Pooled mean (Fisher's Z)","Fixed effect"
-0.191934,"Pooled mean (Fisher's Z)","Fixed effect"
-0.117767,"Pooled mean (Fisher's Z)","Fixed effect"
-0.273215,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0821946,"Pooled mean (Fisher's Z)","Fixed effect"
-0.3477,"Pooled mean (Fisher's Z)","Fixed effect"
-0.130443,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0827372,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0793522,"Pooled mean (Fisher's Z)","Fixed effect"
-0.153189,"Pooled mean (Fisher's Z)","Fixed effect"
-0.159451,"Pooled mean (Fisher's Z)","Fixed effect"
-0.259493,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0919007,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0464763,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0101261,"Pooled mean (Fisher's Z)","Fixed effect"
-0.249912,"Pooled mean (Fisher's Z)","Fixed effect"
-0.147991,"Pooled mean (Fisher's Z)","Fixed effect"
-0.100174,"Pooled mean (Fisher's Z)","Fixed effect"
-0.172796,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0715062,"Pooled mean (Fisher's Z)","Fixed effect"
-0.132974,"Pooled mean (Fisher's Z)","Fixed effect"
-0.106401,"Pooled mean (Fisher's Z)","Fixed effect"
-0.318314,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0376647,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0146711,"Pooled mean (Fisher's Z)","Fixed effect"
-0.134712,"Pooled mean (Fisher's Z)","Fixed effect"
-0.020478,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0941071,"Pooled mean (Fisher's Z)","Fixed effect"
-0.184076,"Pooled mean (Fisher's Z)","Fixed effect"
-0.269447,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0204576,"Pooled mean (Fisher's Z)","Fixed effect"
-0.245677,"Pooled mean (Fisher's Z)","Fixed effect"
0.00319924,"Pooled mean (Fisher's Z)","Fixed effect"
-0.263054,"Pooled mean (Fisher's Z)","Fixed effect"
0.0368888,"Pooled mean (Fisher's Z)","Fixed effect"
-0.380809,"Pooled mean (Fisher's Z)","Fixed effect"
-0.032429,"Pooled mean (Fisher's Z)","Fixed effect"
0.275255,"Pooled mean (Fisher's Z)","Fixed effect"
0.073869,"Pooled mean (Fisher's Z)","Fixed effect"
-0.310538,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00651825,"Pooled mean (Fisher's Z)","Fixed effect"
-0.102607,"Pooled mean (Fisher's Z)","Fixed effect"
-0.1678,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0486786,"Pooled mean (Fisher's Z)","Fixed effect"
-0.156053,"Pooled mean (Fisher's Z)","Fixed effect"
-0.261927,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0359333,"Pooled mean (Fisher's Z)","Fixed effect"
-0.059107,"Pooled mean (Fisher's Z)","Fixed effect"
-0.143452,"Pooled mean (Fisher's Z)","Fixed effect"
-0.146544,"Pooled mean (Fisher's Z)","Fixed effect"
-0.235657,"Pooled mean (Fisher's Z)","Fixed effect"
-0.204055,"Pooled mean (Fisher's Z)","Fixed effect"
-0.113857,"Pooled mean (Fisher's Z)","Fixed effect"
-0.106494,"Pooled mean (Fisher's Z)","Fixed effect"
0.210618,"Pooled mean (Fisher's Z)","Fixed effect"
-0.275656,"Pooled mean (Fisher's Z)","Fixed effect"
-0.225024,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0667804,"Pooled mean (Fisher's Z)","Fixed effect"
-0.126182,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0604317,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0939447,"Pooled mean (Fisher's Z)","Fixed effect"
-0.148352,"Pooled mean (Fisher's Z)","Fixed effect"
-0.2428,"Pooled mean (Fisher's Z)","Fixed effect"
-0.054027,"Pooled mean (Fisher's Z)","Fixed effect"
-0.196891,"Pooled mean (Fisher's Z)","Fixed effect"
0.096701,"Pooled mean (Fisher's Z)","Fixed effect"
-0.45656,"Pooled mean (Fisher's Z)","Fixed effect"
-0.135332,"Pooled mean (Fisher's Z)","Fixed effect"
-0.215077,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0740034,"Pooled mean (Fisher's Z)","Fixed effect"
-0.163746,"Pooled mean (Fisher's Z)","Fixed effect"
-0.212746,"Pooled mean (Fisher's Z)","Fixed effect"
-0.204063,"Pooled mean (Fisher's Z)","Fixed effect"
-0.219981,"Pooled mean (Fisher's Z)","Fixed effect"
-0.174172,"Pooled mean (Fisher's Z)","Fixed effect"
-0.243922,"Pooled mean (Fisher's Z)","Fixed effect"
-0.219504,"Pooled mean (Fisher's Z)","Fixed effect"
-0.287723,"Pooled mean (Fisher's Z)","Fixed effect"
0.129076,"Pooled mean (Fisher's Z)","Fixed effect"
0.265393,"Pooled mean (Fisher's Z)","Fixed effect"
0.030153,"Pooled mean (Fisher's Z)","Fixed effect"
-0.506953,"Pooled mean (Fisher's Z)","Fixed effect"
-0.408681,"Pooled mean (Fisher's Z)","Fixed effect"
-0.107812,"Pooled mean (Fisher's Z)","Fixed effect"
-0.161805,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0228329,"Pooled mean (Fisher's Z)","Fixed effect"
-0.537731,"Pooled mean (Fisher's Z)","Fixed effect"
0.10831,"Pooled mean (Fisher's Z)","Fixed effect"
-0.202105,"Pooled mean (Fisher's Z)","Fixed effect"
-0.167043,"Pooled mean (Fisher's Z)","Fixed effect"
-0.172381,"Pooled mean (Fisher's Z)","Fixed effect"
-0.14557,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0790869,"Pooled mean (Fisher's Z)","Fixed effect"
-0.111061,"Pooled mean (Fisher's Z)","Fixed effect"
-0.256262,"Pooled mean (Fisher's Z)","Fixed effect"
-0.203196,"Pooled mean (Fisher's Z)","Fixed effect"
-0.214606,"Pooled mean (Fisher's Z)","Fixed effect"
-0.15543,"Pooled mean (Fisher's Z)","Fixed effect"
-0.025532,"Pooled mean (Fisher's Z)","Fixed effect"
-0.225468,"Pooled mean (Fisher's Z)","Fixed effect"
-0.156557,"Pooled mean (Fisher's Z)","Fixed effect"
-0.181873,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0420476,"Pooled mean (Fisher's Z)","Fixed effect"
-0.237045,"Pooled mean (Fisher's Z)","Fixed effect"
-0.159852,"Pooled mean (Fisher's Z)","Fixed effect"
-0.229468,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0919494,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0845204,"Pooled mean (Fisher's Z)","Fixed effect"
-0.179622,"Pooled mean (Fisher's Z)","Fixed effect"
-0.252211,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0791978,"Pooled mean (Fisher's Z)","Fixed effect"
-0.111925,"Pooled mean (Fisher's Z)","Fixed effect"
0.0804294,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0265601,"Pooled mean (Fisher's Z)","Fixed effect"
-0.140113,"Pooled mean (Fisher's Z)","Fixed effect"
-0.146466,"Pooled mean (Fisher's Z)","Fixed effect"
0.0996545,"Pooled mean (Fisher's Z)","Fixed effect"
-0.340809,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0643535,"Pooled mean (Fisher's Z)","Fixed effect"
-0.146277,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0555182,"Pooled mean (Fisher's Z)","Fixed effect"
-0.122019,"Pooled mean (Fisher's Z)","Fixed effect"
-0.199884,"Pooled mean (Fisher's Z)","Fixed effect"
-0.211093,"Pooled mean (Fisher's Z)","Fixed effect"
-0.111841,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0456756,"Pooled mean (Fisher's Z)","Fixed effect"
-0.313271,"Pooled mean (Fisher's Z)","Fixed effect"
-0.142338,"Pooled mean (Fisher's Z)","Fixed effect"
-0.362076,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0851672,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0799722,"Pooled mean (Fisher's Z)","Fixed effect"
-0.279804,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0785662,"Pooled mean (Fisher's Z)","Fixed effect"
-0.175283,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0819065,"Pooled mean (Fisher's Z)","Fixed effect"
-0.209618,"Pooled mean (Fisher's Z)","Fixed effect"
-0.165035,"Pooled mean (Fisher's Z)","Fixed effect"
-0.27313,"Pooled mean (Fisher's Z)","Fixed effect"
-0.142438,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0972125,"Pooled mean (Fisher's Z)","Fixed effect"
-0.215259,"Pooled mean (Fisher's Z)","Fixed effect"
-0.108656,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0637542,"Pooled mean (Fisher's Z)","Fixed effect"
-0.212095,"Pooled mean (Fisher's Z)","Fixed effect"
-0.220556,"Pooled mean (Fisher's Z)","Fixed effect"
0.10098,"Pooled mean (Fisher's Z)","Fixed effect"
0.166543,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00955641,"Pooled mean (Fisher's Z)","Fixed effect"
0.146473,"Pooled mean (Fisher's Z)","Fixed effect"
-0.529007,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0283654,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0467638,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0717532,"Pooled mean (Fisher's Z)","Fixed effect"
-0.201873,"Pooled mean (Fisher's Z)","Fixed effect"
-0.107013,"Pooled mean (Fisher's Z)","Fixed effect"
-0.228392,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0290252,"Pooled mean (Fisher's Z)","Fixed effect"
-0.331476,"Pooled mean (Fisher's Z)","Fixed effect"
0.0421087,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00871953,"Pooled mean (Fisher's Z)","Fixed effect"
-0.229825,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00725694,"Pooled mean (Fisher's Z)","Fixed effect"
0.042574,"Pooled mean (Fisher's Z)","Fixed effect"
-0.296254,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0940662,"Pooled mean (Fisher's Z)","Fixed effect"
0.125129,"Pooled mean (Fisher's Z)","Fixed effect"
-0.603933,"Pooled mean (Fisher's Z)","Fixed effect"
-0.342095,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0397244,"Pooled mean (Fisher's Z)","Fixed effect"
-0.07452,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0934165,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00442203,"Pooled mean (Fisher's Z)","Fixed effect"
-0.107149,"Pooled mean (Fisher's Z)","Fixed effect"
-0.179541,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0923093,"Pooled mean (Fisher's Z)","Fixed effect"
-0.128477,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0592793,"Pooled mean (Fisher's Z)","Fixed effect"
0.0420597,"Pooled mean (Fisher's Z)","Fixed effect"
-0.399421,"Pooled mean (Fisher's Z)","Fixed effect"
-0.211631,"Pooled mean (Fisher's Z)","Fixed effect"
-0.266219,"Pooled mean (Fisher's Z)","Fixed effect"
-0.433913,"Pooled mean (Fisher's Z)","Fixed effect"
-0.387794,"Pooled mean (Fisher's Z)","Fixed effect"
-0.680659,"Pooled mean (Fisher's Z)","Fixed effect"
-0.581119,"Pooled mean (Fisher's Z)","Fixed effect"
-0.488969,"Pooled mean (Fisher's Z)","Fixed effect"
-0.145202,"Pooled mean (Fisher's Z)","Fixed effect"
-0.434343,"Pooled mean (Fisher's Z)","Fixed effect"
0.0377655,"Pooled mean (Fisher's Z)","Fixed effect"
-0.232088,"Pooled mean (Fisher's Z)","Fixed effect"
-0.178222,"Pooled mean (Fisher's Z)","Fixed effect"
-0.382336,"Pooled mean (Fisher's Z)","Fixed effect"
-0.400772,"Pooled mean (Fisher's Z)","Fixed effect"
-0.171159,"Pooled mean (Fisher's Z)","Fixed effect"
-0.140835,"Pooled mean (Fisher's Z)","Fixed effect"
-0.208762,"Pooled mean (Fisher's Z)","Fixed effect"
-0.2021,"Pooled mean (Fisher's Z)","Fixed effect"
-0.157248,"Pooled mean (Fisher's Z)","Fixed effect"
-0.202918,"Pooled mean (Fisher's Z)","Fixed effect"
-0.164334,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0459963,"Pooled mean (Fisher's Z)","Fixed effect"
-0.101551,"Pooled mean (Fisher's Z)","Fixed effect"
-0.335335,"Pooled mean (Fisher's Z)","Fixed effect"
0.114896,"Pooled mean (Fisher's Z)","Fixed effect"
-0.280873,"Pooled mean (Fisher's Z)","Fixed effect"
-0.382484,"Pooled mean (Fisher's Z)","Fixed effect"
-0.295438,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0170343,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0875688,"Pooled mean (Fisher's Z)","Fixed effect"
0.220361,"Pooled mean (Fisher's Z)","Fixed effect"
0.10173,"Pooled mean (Fisher's Z)","Fixed effect"
-0.154426,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0549644,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0422784,"Pooled mean (Fisher's Z)","Fixed effect"
0.236019,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0123469,"Pooled mean (Fisher's Z)","Fixed effect"
0.0840712,"Pooled mean (Fisher's Z)","Fixed effect"
-0.42462,"Pooled mean (Fisher's Z)","Fixed effect"
-0.121749,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0661273,"Pooled mean (Fisher's Z)","Fixed effect"
0.11552,"Pooled mean (Fisher's Z)","Fixed effect"
0.303931,"Pooled mean (Fisher's Z)","Fixed effect"
-0.15847,"Pooled mean (Fisher's Z)","Fixed effect"
-0.153457,"Pooled mean (Fisher's Z)","Fixed effect"
0.00988274,"Pooled mean (Fisher's Z)","Fixed effect"
0.0548184,"Pooled mean (Fisher's Z)","Fixed effect"
-0.121867,"Pooled mean (Fisher's Z)","Fixed effect"
-0.198824,"Pooled mean (Fisher's Z)","Fixed effect"
-0.165827,"Pooled mean (Fisher's Z)","Fixed effect"
-0.030536,"Pooled mean (Fisher's Z)","Fixed effect"
-0.352469,"Pooled mean (Fisher's Z)","Fixed effect"
-0.322014,"Pooled mean (Fisher's Z)","Fixed effect"
-0.101607,"Pooled mean (Fisher's Z)","Fixed effect"
-0.230863,"Pooled mean (Fisher's Z)","Fixed effect"
0.0533992,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0916754,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0780368,"Pooled mean (Fisher's Z)","Fixed effect"
-0.315236,"Pooled mean (Fisher's Z)","Fixed effect"
0.19459,"Pooled mean (Fisher's Z)","Fixed effect"
-0.122762,"Pooled mean (Fisher's Z)","Fixed effect"
-0.21275,"Pooled mean (Fisher's Z)","Fixed effect"
-0.285875,"Pooled mean (Fisher's Z)","Fixed effect"
0.0792213,"Pooled mean (Fisher's Z)","Fixed effect"
0.382256,"Pooled mean (Fisher's Z)","Fixed effect"
-0.483804,"Pooled mean (Fisher's Z)","Fixed effect"
-0.349757,"Pooled mean (Fisher's Z)","Fixed effect"
-0.292823,"Pooled mean (Fisher's Z)","Fixed effect"
-0.157576,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0401525,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0402737,"Pooled mean (Fisher's Z)","Fixed effect"
-0.179326,"Pooled mean (Fisher's Z)","Fixed effect"
0.0903003,"Pooled mean (Fisher's Z)","Fixed effect"
-0.304449,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0896594,"Pooled mean (Fisher's Z)","Fixed effect"
-0.267775,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0443376,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0601869,"Pooled mean (Fisher's Z)","Fixed effect"
0.0452001,"Pooled mean (Fisher's Z)","Fixed effect"
-0.414695,"Pooled mean (Fisher's Z)","Fixed effect"
0.185061,"Pooled mean (Fisher's Z)","Fixed effect"
-0.010297,"Pooled mean (Fisher's Z)","Fixed effect"
0.167371,"Pooled mean (Fisher's Z)","Fixed effect"
-0.150654,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0338884,"Pooled mean (Fisher's Z)","Fixed effect"
-0.242663,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0804819,"Pooled mean (Fisher's Z)","Fixed effect"
-0.126838,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0894608,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0668094,"Pooled mean (Fisher's Z)","Fixed effect"
-0.118776,"Pooled mean (Fisher's Z)","Fixed effect"
-0.170907,"Pooled mean (Fisher's Z)","Fixed effect"
-0.215576,"Pooled mean (Fisher's Z)","Fixed effect"
-0.300568,"Pooled mean (Fisher's Z)","Fixed effect"
-0.283363,"Pooled mean (Fisher's Z)","Fixed effect"
-0.311999,"Pooled mean (Fisher's Z)","Fixed effect"
0.206374,"Pooled mean (Fisher's Z)","Fixed effect"
-0.16133,"Pooled mean (Fisher's Z)","Fixed effect"
-0.195638,"Pooled mean (Fisher's Z)","Fixed effect"
-0.133881,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0971181,"Pooled mean (Fisher's Z)","Fixed effect"
-0.10569,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0925751,"Pooled mean (Fisher's Z)","Fixed effect"
-0.116028,"Pooled mean (Fisher's Z)","Fixed effect"
0.012807,"Pooled mean (Fisher's Z)","Fixed effect"
-0.291272,"Pooled mean (Fisher's Z)","Fixed effect"
-0.252258,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0948543,"Pooled mean (Fisher's Z)","Fixed effect"
-0.145542,"Pooled mean (Fisher's Z)","Fixed effect"
-0.144261,"Pooled mean (Fisher's Z)","Fixed effect"
-0.177456,"Pooled mean (Fisher's Z)","Fixed effect"
-0.208898,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0793418,"Pooled mean (Fisher's Z)","Fixed effect"
-0.182717,"Pooled mean (Fisher's Z)","Fixed effect"
-0.126479,"Pooled mean (Fisher's Z)","Fixed effect"
0.0614385,"Pooled mean (Fisher's Z)","Fixed effect"
-0.267317,"Pooled mean (Fisher's Z)","Fixed effect"
0.143859,"Pooled mean (Fisher's Z)","Fixed effect"
0.195853,"Pooled mean (Fisher's Z)","Fixed effect"
-0.284068,"Pooled mean (Fisher's Z)","Fixed effect"
-0.177705,"Pooled mean (Fisher's Z)","Fixed effect"
0.125073,"Pooled mean (Fisher's Z)","Fixed effect"
0.0764188,"Pooled mean (Fisher's Z)","Fixed effect"
-0.180592,"Pooled mean (Fisher's Z)","Fixed effect"
-0.175554,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0658969,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0794681,"Pooled mean (Fisher's Z)","Fixed effect"
-0.126112,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0842866,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0781971,"Pooled mean (Fisher's Z)","Fixed effect"
-0.326128,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0585335,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0470494,"Pooled mean (Fisher's Z)","Fixed effect"
-0.207438,"Pooled mean (Fisher's Z)","Fixed effect"
-0.195992,"Pooled mean (Fisher's Z)","Fixed effect"
-0.211611,"Pooled mean (Fisher's Z)","Fixed effect"
-0.239099,"Pooled mean (Fisher's Z)","Fixed effect"
-0.191043,"Pooled mean (Fisher's Z)","Fixed effect"
-0.181454,"Pooled mean (Fisher's Z)","Fixed effect"
-0.19499,"Pooled mean (Fisher's Z)","Fixed effect"
-0.234728,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0793332,"Pooled mean (Fisher's Z)","Fixed effect"
-0.292778,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0176663,"Pooled mean (Fisher's Z)","Fixed effect"
-3.76224e-05,"Pooled mean (Fisher's Z)","Fixed effect"
-0.144919,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0470545,"Pooled mean (Fisher's Z)","Fixed effect"
0.0638175,"Pooled mean (Fisher's Z)","Fixed effect"
-0.126944,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0866857,"Pooled mean (Fisher's Z)","Fixed effect"
-0.122022,"Pooled mean (Fisher's Z)","Fixed effect"
0.0556457,"Pooled mean (Fisher's Z)","Fixed effect"
0.139757,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0120129,"Pooled mean (Fisher's Z)","Fixed effect"
-0.135562,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0120415,"Pooled mean (Fisher's Z)","Fixed effect"
-0.102075,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0719103,"Pooled mean (Fisher's Z)","Fixed effect"
-0.235079,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0354871,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0963291,"Pooled mean (Fisher's Z)","Fixed effect"
-0.109063,"Pooled mean (Fisher's Z)","Fixed effect"
-0.178733,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0513718,"Pooled mean (Fisher's Z)","Fixed effect"
-0.110775,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0872765,"Pooled mean (Fisher's Z)","Fixed effect"
-0.102285,"Pooled mean (Fisher's Z)","Fixed effect"
-0.192347,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0983044,"Pooled mean (Fisher's Z)","Fixed effect"
-0.199591,"Pooled mean (Fisher's Z)","Fixed effect"
-0.272855,"Pooled mean (Fisher's Z)","Fixed effect"
-0.301087,"Pooled mean (Fisher's Z)","Fixed effect"
-0.515669,"Pooled mean (Fisher's Z)","Fixed effect"
0.432525,"Pooled mean (Fisher's Z)","Fixed effect"
0.0373249,"Pooled mean (Fisher's Z)","Fixed effect"
-0.135885,"Pooled mean (Fisher's Z)","Fixed effect"
0.013922,"Pooled mean (Fisher's Z)","Fixed effect"
