"value","parameter","panel"
-0.196169,"Intercept (Fisher's Z)","Fixed effect"
-0.16848,"Intercept (Fisher's Z)","Fixed effect"
-0.170954,"Intercept (Fisher's Z)","Fixed effect"
-0.272611,"Intercept (Fisher's Z)","Fixed effect"
-0.106857,"Intercept (Fisher's Z)","Fixed effect"
-0.0612226,"Intercept (Fisher's Z)","Fixed effect"
-0.0837992,"Intercept (Fisher's Z)","Fixed effect"
-0.053659,"Intercept (Fisher's Z)","Fixed effect"
-0.137159,"Intercept (Fisher's Z)","Fixed effect"
-0.342423,"Intercept (Fisher's Z)","Fixed effect"
-0.294142,"Intercept (Fisher's Z)","Fixed effect"
-0.385189,"Intercept (Fisher's Z)","Fixed effect"
0.0611628,"Intercept (Fisher's Z)","Fixed effect"
0.0727008,"Intercept (Fisher's Z)","Fixed effect"
0.0829591,"Intercept (Fisher's Z)","Fixed effect"
0.184023,"Intercept (Fisher's Z)","Fixed effect"
0.359811,"Intercept (Fisher's Z)","Fixed effect"
0.359603,"Intercept (Fisher's Z)","Fixed effect"
0.619398,"Intercept (Fisher's Z)","Fixed effect"
-0.0197955,"Intercept (Fisher's Z)","Fixed effect"
-0.164624,"Intercept (Fisher's Z)","Fixed effect"
-0.0643817,"Intercept (Fisher's Z)","Fixed effect"
-0.0791742,"Intercept (Fisher's Z)","Fixed effect"
-0.174592,"Intercept (Fisher's Z)","Fixed effect"
-0.279059,"Intercept (Fisher's Z)","Fixed effect"
-0.0872721,"Intercept (Fisher's Z)","Fixed effect"
-0.0375174,"Intercept (Fisher's Z)","Fixed effect"
-0.121847,"Intercept (Fisher's Z)","Fixed effect"
-0.0318658,"Intercept (Fisher's Z)","Fixed effect"
-0.149737,"Intercept (Fisher's Z)","Fixed effect"
-0.100115,"Intercept (Fisher's Z)","Fixed effect"
-0.0500004,"Intercept (Fisher's Z)","Fixed effect"
-0.0935346,"Intercept (Fisher's Z)","Fixed effect"
-0.182758,"Intercept (Fisher's Z)","Fixed effect"
-0.140101,"Intercept (Fisher's Z)","Fixed effect"
-0.165056,"Intercept (Fisher's Z)","Fixed effect"
-0.177567,"Intercept (Fisher's Z)","Fixed effect"
-0.193851,"Intercept (Fisher's Z)","Fixed effect"
-0.0208225,"Intercept (Fisher's Z)","Fixed effect"
-0.28341,"Intercept (Fisher's Z)","Fixed effect"
0.0730001,"Intercept (Fisher's Z)","Fixed effect"
-0.0195603,"Intercept (Fisher's Z)","Fixed effect"
-0.238342,"Intercept (Fisher's Z)","Fixed effect"
-0.0040421,"Intercept (Fisher's Z)","Fixed effect"
-0.00138093,"Intercept (Fisher's Z)","Fixed effect"
-0.121477,"Intercept (Fisher's Z)","Fixed effect"
-0.0648766,"Intercept (Fisher's Z)","Fixed effect"
0.14766,"Intercept (Fisher's Z)","Fixed effect"
-0.107836,"Intercept (Fisher's Z)","Fixed effect"
-0.157762,"Intercept (Fisher's Z)","Fixed effect"
-0.0842278,"Intercept (Fisher's Z)","Fixed effect"
-0.208058,"Intercept (Fisher's Z)","Fixed effect"
-0.302012,"Intercept (Fisher's Z)","Fixed effect"
-0.18699,"Intercept (Fisher's Z)","Fixed effect"
-0.438704,"Intercept (Fisher's Z)","Fixed effect"
-0.405147,"Intercept (Fisher's Z)","Fixed effect"
-0.325027,"Intercept (Fisher's Z)","Fixed effect"
-0.0700243,"Intercept (Fisher's Z)","Fixed effect"
-0.0240773,"Intercept (Fisher's Z)","Fixed effect"
-0.152305,"Intercept (Fisher's Z)","Fixed effect"
0.0245633,"Intercept (Fisher's Z)","Fixed effect"
-0.331867,"Intercept (Fisher's Z)","Fixed effect"
-0.151459,"Intercept (Fisher's Z)","Fixed effect"
-0.220735,"Intercept (Fisher's Z)","Fixed effect"
-0.141201,"Intercept (Fisher's Z)","Fixed effect"
-0.0438806,"Intercept (Fisher's Z)","Fixed effect"
-0.466047,"Intercept (Fisher's Z)","Fixed effect"
-0.367233,"Intercept (Fisher's Z)","Fixed effect"
-0.305074,"Intercept (Fisher's Z)","Fixed effect"
-0.15798,"Intercept (Fisher's Z)","Fixed effect"
-0.136939,"Intercept (Fisher's Z)","Fixed effect"
-0.147192,"Intercept (Fisher's Z)","Fixed effect"
-0.113925,"Intercept (Fisher's Z)","Fixed effect"
-0.393506,"Intercept (Fisher's Z)","Fixed effect"
-0.219862,"Intercept (Fisher's Z)","Fixed effect"
-0.104842,"Intercept (Fisher's Z)","Fixed effect"
-0.137736,"Intercept (Fisher's Z)","Fixed effect"
-0.091193,"Intercept (Fisher's Z)","Fixed effect"
-0.194811,"Intercept (Fisher's Z)","Fixed effect"
-0.112029,"Intercept (Fisher's Z)","Fixed effect"
-0.183134,"Intercept (Fisher's Z)","Fixed effect"
-0.247279,"Intercept (Fisher's Z)","Fixed effect"
-0.153596,"Intercept (Fisher's Z)","Fixed effect"
-0.0990552,"Intercept (Fisher's Z)","Fixed effect"
-0.158042,"Intercept (Fisher's Z)","Fixed effect"
-0.302255,"Intercept (Fisher's Z)","Fixed effect"
-0.213656,"Intercept (Fisher's Z)","Fixed effect"
-0.424446,"Intercept (Fisher's Z)","Fixed effect"
-0.315749,"Intercept (Fisher's Z)","Fixed effect"
0.00248848,"Intercept (Fisher's Z)","Fixed effect"
-0.198405,"Intercept (Fisher's Z)","Fixed effect"
-0.184335,"Intercept (Fisher's Z)","Fixed effect"
0.00168274,"Intercept (Fisher's Z)","Fixed effect"
0.103708,"Intercept (Fisher's Z)","Fixed effect"
0.0724607,"Intercept (Fisher's Z)","Fixed effect"
-0.33282,"Intercept (Fisher's Z)","Fixed effect"
-0.19835,"Intercept (Fisher's Z)","Fixed effect"
0.0898064,"Intercept (Fisher's Z)","Fixed effect"
0.27998,"Intercept (Fisher's Z)","Fixed effect"
0.201636,"Intercept (Fisher's Z)","Fixed effect"
-0.0316624,"Intercept (Fisher's Z)","Fixed effect"
-0.0882754,"Intercept (Fisher's Z)","Fixed effect"
-0.0758124,"Intercept (Fisher's Z)","Fixed effect"
-0.0998393,"Intercept (Fisher's Z)","Fixed effect"
-0.310653,"Intercept (Fisher's Z)","Fixed effect"
-0.100959,"Intercept (Fisher's Z)","Fixed effect"
-0.0854454,"Intercept (Fisher's Z)","Fixed effect"
-0.108902,"Intercept (Fisher's Z)","Fixed effect"
-0.221956,"Intercept (Fisher's Z)","Fixed effect"
-0.0835396,"Intercept (Fisher's Z)","Fixed effect"
-0.258287,"Intercept (Fisher's Z)","Fixed effect"
-0.237233,"Intercept (Fisher's Z)","Fixed effect"
-0.299436,"Intercept (Fisher's Z)","Fixed effect"
-0.180488,"Intercept (Fisher's Z)","Fixed effect"
-0.287363,"Intercept (Fisher's Z)","Fixed effect"
-0.180998,"Intercept (Fisher's Z)","Fixed effect"
-0.275849,"Intercept (Fisher's Z)","Fixed effect"
0.208265,"Intercept (Fisher's Z)","Fixed effect"
0.287482,"Intercept (Fisher's Z)","Fixed effect"
0.257476,"Intercept (Fisher's Z)","Fixed effect"
-0.021654,"Intercept (Fisher's Z)","Fixed effect"
-0.0910672,"Intercept (Fisher's Z)","Fixed effect"
-0.281791,"Intercept (Fisher's Z)","Fixed effect"
-0.155456,"Intercept (Fisher's Z)","Fixed effect"
-0.00966614,"Intercept (Fisher's Z)","Fixed effect"
-0.105471,"Intercept (Fisher's Z)","Fixed effect"
-0.190028,"Intercept (Fisher's Z)","Fixed effect"
-0.269015,"Intercept (Fisher's Z)","Fixed effect"
0.090924,"Intercept (Fisher's Z)","Fixed effect"
-0.0914474,"Intercept (Fisher's Z)","Fixed effect"
-0.10549,"Intercept (Fisher's Z)","Fixed effect"
-0.155628,"Intercept (Fisher's Z)","Fixed effect"
-0.0191862,"Intercept (Fisher's Z)","Fixed effect"
-0.133736,"Intercept (Fisher's Z)","Fixed effect"
-0.0423075,"Intercept (Fisher's Z)","Fixed effect"
0.0538215,"Intercept (Fisher's Z)","Fixed effect"
-0.259832,"Intercept (Fisher's Z)","Fixed effect"
-0.177401,"Intercept (Fisher's Z)","Fixed effect"
-0.1834,"Intercept (Fisher's Z)","Fixed effect"
-0.12147,"Intercept (Fisher's Z)","Fixed effect"
-0.139512,"Intercept (Fisher's Z)","Fixed effect"
-0.0431891,"Intercept (Fisher's Z)","Fixed effect"
-0.141902,"Intercept (Fisher's Z)","Fixed effect"
-0.0593529,"Intercept (Fisher's Z)","Fixed effect"
-0.141755,"Intercept (Fisher's Z)","Fixed effect"
-0.0747562,"Intercept (Fisher's Z)","Fixed effect"
-0.036815,"Intercept (Fisher's Z)","Fixed effect"
-0.0728443,"Intercept (Fisher's Z)","Fixed effect"
-0.228102,"Intercept (Fisher's Z)","Fixed effect"
-0.0525683,"Intercept (Fisher's Z)","Fixed effect"
-0.220494,"Intercept (Fisher's Z)","Fixed effect"
-0.154709,"Intercept (Fisher's Z)","Fixed effect"
-0.126054,"Intercept (Fisher's Z)","Fixed effect"
-0.12727,"Intercept (Fisher's Z)","Fixed effect"
-0.199735,"Intercept (Fisher's Z)","Fixed effect"
-0.214693,"Intercept (Fisher's Z)","Fixed effect"
-0.288702,"Intercept (Fisher's Z)","Fixed effect"
-0.143266,"Intercept (Fisher's Z)","Fixed effect"
-0.303367,"Intercept (Fisher's Z)","Fixed effect"
-0.207657,"Intercept (Fisher's Z)","Fixed effect"
-0.17626,"Intercept (Fisher's Z)","Fixed effect"
-0.0594973,"Intercept (Fisher's Z)","Fixed effect"
-0.147412,"Intercept (Fisher's Z)","Fixed effect"
-0.216708,"Intercept (Fisher's Z)","Fixed effect"
-0.26798,"Intercept (Fisher's Z)","Fixed effect"
-0.293925,"Intercept (Fisher's Z)","Fixed effect"
-0.364178,"Intercept (Fisher's Z)","Fixed effect"
-0.0914786,"Intercept (Fisher's Z)","Fixed effect"
-0.0242812,"Intercept (Fisher's Z)","Fixed effect"
-0.0174094,"Intercept (Fisher's Z)","Fixed effect"
0.0229273,"Intercept (Fisher's Z)","Fixed effect"
-0.0465634,"Intercept (Fisher's Z)","Fixed effect"
-0.0470888,"Intercept (Fisher's Z)","Fixed effect"
-0.180946,"Intercept (Fisher's Z)","Fixed effect"
-0.0963502,"Intercept (Fisher's Z)","Fixed effect"
-0.0908121,"Intercept (Fisher's Z)","Fixed effect"
-0.0259472,"Intercept (Fisher's Z)","Fixed effect"
-0.0830052,"Intercept (Fisher's Z)","Fixed effect"
-0.151408,"Intercept (Fisher's Z)","Fixed effect"
-0.0782336,"Intercept (Fisher's Z)","Fixed effect"
-0.0286165,"Intercept (Fisher's Z)","Fixed effect"
-0.0419998,"Intercept (Fisher's Z)","Fixed effect"
-0.196676,"Intercept (Fisher's Z)","Fixed effect"
-0.0965668,"Intercept (Fisher's Z)","Fixed effect"
0.00100234,"Intercept (Fisher's Z)","Fixed effect"
-0.355867,"Intercept (Fisher's Z)","Fixed effect"
-0.158827,"Intercept (Fisher's Z)","Fixed effect"
0.0863621,"Intercept (Fisher's Z)","Fixed effect"
-0.271418,"Intercept (Fisher's Z)","Fixed effect"
-0.266736,"Intercept (Fisher's Z)","Fixed effect"
-0.0221695,"Intercept (Fisher's Z)","Fixed effect"
-0.187256,"Intercept (Fisher's Z)","Fixed effect"
0.0463828,"Intercept (Fisher's Z)","Fixed effect"
-0.225387,"Intercept (Fisher's Z)","Fixed effect"
-0.0120527,"Intercept (Fisher's Z)","Fixed effect"
0.107818,"Intercept (Fisher's Z)","Fixed effect"
0.367142,"Intercept (Fisher's Z)","Fixed effect"
0.202627,"Intercept (Fisher's Z)","Fixed effect"
-0.135205,"Intercept (Fisher's Z)","Fixed effect"
-0.206511,"Intercept (Fisher's Z)","Fixed effect"
-0.150754,"Intercept (Fisher's Z)","Fixed effect"
-0.0307055,"Intercept (Fisher's Z)","Fixed effect"
0.0102548,"Intercept (Fisher's Z)","Fixed effect"
0.0742722,"Intercept (Fisher's Z)","Fixed effect"
-0.0775992,"Intercept (Fisher's Z)","Fixed effect"
-0.27456,"Intercept (Fisher's Z)","Fixed effect"
-0.287446,"Intercept (Fisher's Z)","Fixed effect"
-0.218628,"Intercept (Fisher's Z)","Fixed effect"
-0.197363,"Intercept (Fisher's Z)","Fixed effect"
0.0701765,"Intercept (Fisher's Z)","Fixed effect"
-0.0996243,"Intercept (Fisher's Z)","Fixed effect"
-0.0106738,"Intercept (Fisher's Z)","Fixed effect"
0.008173,"Intercept (Fisher's Z)","Fixed effect"
-0.142248,"Intercept (Fisher's Z)","Fixed effect"
-0.23181,"Intercept (Fisher's Z)","Fixed effect"
-0.0921486,"Intercept (Fisher's Z)","Fixed effect"
-0.0683591,"Intercept (Fisher's Z)","Fixed effect"
-0.136463,"Intercept (Fisher's Z)","Fixed effect"
-0.305588,"Intercept (Fisher's Z)","Fixed effect"
0.166527,"Intercept (Fisher's Z)","Fixed effect"
0.257422,"Intercept (Fisher's Z)","Fixed effect"
0.144154,"Intercept (Fisher's Z)","Fixed effect"
0.0358098,"Intercept (Fisher's Z)","Fixed effect"
-0.0119914,"Intercept (Fisher's Z)","Fixed effect"
-0.110701,"Intercept (Fisher's Z)","Fixed effect"
-0.0222611,"Intercept (Fisher's Z)","Fixed effect"
-0.193883,"Intercept (Fisher's Z)","Fixed effect"
0.011323,"Intercept (Fisher's Z)","Fixed effect"
0.0752987,"Intercept (Fisher's Z)","Fixed effect"
0.00950231,"Intercept (Fisher's Z)","Fixed effect"
0.0320733,"Intercept (Fisher's Z)","Fixed effect"
-0.080642,"Intercept (Fisher's Z)","Fixed effect"
-0.209359,"Intercept (Fisher's Z)","Fixed effect"
-0.18634,"Intercept (Fisher's Z)","Fixed effect"
-0.153,"Intercept (Fisher's Z)","Fixed effect"
-0.132819,"Intercept (Fisher's Z)","Fixed effect"
-0.112922,"Intercept (Fisher's Z)","Fixed effect"
-0.129134,"Intercept (Fisher's Z)","Fixed effect"
0.0948689,"Intercept (Fisher's Z)","Fixed effect"
-0.105471,"Intercept (Fisher's Z)","Fixed effect"
0.0604849,"Intercept (Fisher's Z)","Fixed effect"
-0.0380244,"Intercept (Fisher's Z)","Fixed effect"
-0.0983843,"Intercept (Fisher's Z)","Fixed effect"
-0.162341,"Intercept (Fisher's Z)","Fixed effect"
-0.200445,"Intercept (Fisher's Z)","Fixed effect"
-0.127181,"Intercept (Fisher's Z)","Fixed effect"
-0.45091,"Intercept (Fisher's Z)","Fixed effect"
-0.0598717,"Intercept (Fisher's Z)","Fixed effect"
-0.103004,"Intercept (Fisher's Z)","Fixed effect"
0.0270894,"Intercept (Fisher's Z)","Fixed effect"
0.0191434,"Intercept (Fisher's Z)","Fixed effect"
0.0181648,"Intercept (Fisher's Z)","Fixed effect"
-0.375638,"Intercept (Fisher's Z)","Fixed effect"
-0.170008,"Intercept (Fisher's Z)","Fixed effect"
-0.433585,"Intercept (Fisher's Z)","Fixed effect"
-0.43845,"Intercept (Fisher's Z)","Fixed effect"
-0.27322,"Intercept (Fisher's Z)","Fixed effect"
-0.40892,"Intercept (Fisher's Z)","Fixed effect"
-0.0076331,"Intercept (Fisher's Z)","Fixed effect"
-0.0325765,"Intercept (Fisher's Z)","Fixed effect"
-0.219207,"Intercept (Fisher's Z)","Fixed effect"
-0.240828,"Intercept (Fisher's Z)","Fixed effect"
-0.419389,"Intercept (Fisher's Z)","Fixed effect"
-0.0969562,"Intercept (Fisher's Z)","Fixed effect"
-0.0840795,"Intercept (Fisher's Z)","Fixed effect"
-0.20838,"Intercept (Fisher's Z)","Fixed effect"
-0.133992,"Intercept (Fisher's Z)","Fixed effect"
-0.124246,"Intercept (Fisher's Z)","Fixed effect"
-0.302815,"Intercept (Fisher's Z)","Fixed effect"
-0.0992838,"Intercept (Fisher's Z)","Fixed effect"
0.0055192,"Intercept (Fisher's Z)","Fixed effect"
-0.123306,"Intercept (Fisher's Z)","Fixed effect"
-0.120028,"Intercept (Fisher's Z)","Fixed effect"
-0.169272,"Intercept (Fisher's Z)","Fixed effect"
-0.177776,"Intercept (Fisher's Z)","Fixed effect"
-0.125673,"Intercept (Fisher's Z)","Fixed effect"
-0.0797747,"Intercept (Fisher's Z)","Fixed effect"
-0.167744,"Intercept (Fisher's Z)","Fixed effect"
0.0365871,"Intercept (Fisher's Z)","Fixed effect"
-0.0319022,"Intercept (Fisher's Z)","Fixed effect"
0.069431,"Intercept (Fisher's Z)","Fixed effect"
0.109357,"Intercept (Fisher's Z)","Fixed effect"
0.0394509,"Intercept (Fisher's Z)","Fixed effect"
0.0951479,"Intercept (Fisher's Z)","Fixed effect"
-0.0281105,"Intercept (Fisher's Z)","Fixed effect"
-0.334135,"Intercept (Fisher's Z)","Fixed effect"
-0.294559,"Intercept (Fisher's Z)","Fixed effect"
-0.240134,"Intercept (Fisher's Z)","Fixed effect"
-0.178613,"Intercept (Fisher's Z)","Fixed effect"
-0.184272,"Intercept (Fisher's Z)","Fixed effect"
-0.140922,"Intercept (Fisher's Z)","Fixed effect"
-0.183227,"Intercept (Fisher's Z)","Fixed effect"
-0.19796,"Intercept (Fisher's Z)","Fixed effect"
-0.126215,"Intercept (Fisher's Z)","Fixed effect"
-0.221981,"Intercept (Fisher's Z)","Fixed effect"
-0.0718752,"Intercept (Fisher's Z)","Fixed effect"
-0.215627,"Intercept (Fisher's Z)","Fixed effect"
-0.279751,"Intercept (Fisher's Z)","Fixed effect"
-0.278696,"Intercept (Fisher's Z)","Fixed effect"
-0.178531,"Intercept (Fisher's Z)","Fixed effect"
0.00304291,"Intercept (Fisher's Z)","Fixed effect"
-0.275706,"Intercept (Fisher's Z)","Fixed effect"
-0.102648,"Intercept (Fisher's Z)","Fixed effect"
-0.480541,"Intercept (Fisher's Z)","Fixed effect"
-0.420396,"Intercept (Fisher's Z)","Fixed effect"
-0.435174,"Intercept (Fisher's Z)","Fixed effect"
0.0769154,"Intercept (Fisher's Z)","Fixed effect"
-0.225151,"Intercept (Fisher's Z)","Fixed effect"
-0.152932,"Intercept (Fisher's Z)","Fixed effect"
-0.216886,"Intercept (Fisher's Z)","Fixed effect"
-0.0831163,"Intercept (Fisher's Z)","Fixed effect"
-0.0814351,"Intercept (Fisher's Z)","Fixed effect"
-0.217957,"Intercept (Fisher's Z)","Fixed effect"
-0.00786614,"Intercept (Fisher's Z)","Fixed effect"
-0.163414,"Intercept (Fisher's Z)","Fixed effect"
-0.0858035,"Intercept (Fisher's Z)","Fixed effect"
0.0225441,"Intercept (Fisher's Z)","Fixed effect"
-0.22986,"Intercept (Fisher's Z)","Fixed effect"
-0.275466,"Intercept (Fisher's Z)","Fixed effect"
-0.279143,"Intercept (Fisher's Z)","Fixed effect"
-0.104241,"Intercept (Fisher's Z)","Fixed effect"
-0.0885767,"Intercept (Fisher's Z)","Fixed effect"
0.0355687,"Intercept (Fisher's Z)","Fixed effect"
0.218506,"Intercept (Fisher's Z)","Fixed effect"
0.173286,"Intercept (Fisher's Z)","Fixed effect"
0.179458,"Intercept (Fisher's Z)","Fixed effect"
-0.0848385,"Intercept (Fisher's Z)","Fixed effect"
-0.0928684,"Intercept (Fisher's Z)","Fixed effect"
-0.249517,"Intercept (Fisher's Z)","Fixed effect"
-0.310366,"Intercept (Fisher's Z)","Fixed effect"
0.0714668,"Intercept (Fisher's Z)","Fixed effect"
-0.131177,"Intercept (Fisher's Z)","Fixed effect"
-0.0506232,"Intercept (Fisher's Z)","Fixed effect"
-0.276664,"Intercept (Fisher's Z)","Fixed effect"
-0.126182,"Intercept (Fisher's Z)","Fixed effect"
-0.132906,"Intercept (Fisher's Z)","Fixed effect"
-0.336086,"Intercept (Fisher's Z)","Fixed effect"
-0.35217,"Intercept (Fisher's Z)","Fixed effect"
-0.187262,"Intercept (Fisher's Z)","Fixed effect"
-0.277816,"Intercept (Fisher's Z)","Fixed effect"
-0.451614,"Intercept (Fisher's Z)","Fixed effect"
-0.594917,"Intercept (Fisher's Z)","Fixed effect"
-0.190982,"Intercept (Fisher's Z)","Fixed effect"
-0.215785,"Intercept (Fisher's Z)","Fixed effect"
-0.140095,"Intercept (Fisher's Z)","Fixed effect"
-0.14932,"Intercept (Fisher's Z)","Fixed effect"
-0.102686,"Intercept (Fisher's Z)","Fixed effect"
-0.221734,"Intercept (Fisher's Z)","Fixed effect"
-0.152584,"Intercept (Fisher's Z)","Fixed effect"
-0.343047,"Intercept (Fisher's Z)","Fixed effect"
-0.192661,"Intercept (Fisher's Z)","Fixed effect"
-0.0942433,"Intercept (Fisher's Z)","Fixed effect"
-0.180193,"Intercept (Fisher's Z)","Fixed effect"
-0.0457979,"Intercept (Fisher's Z)","Fixed effect"
-0.245302,"Intercept (Fisher's Z)","Fixed effect"
-0.1355,"Intercept (Fisher's Z)","Fixed effect"
-0.0535226,"Intercept (Fisher's Z)","Fixed effect"
-0.112215,"Intercept (Fisher's Z)","Fixed effect"
0.173783,"Intercept (Fisher's Z)","Fixed effect"
0.0143991,"Intercept (Fisher's Z)","Fixed effect"
0.00106284,"Intercept (Fisher's Z)","Fixed effect"
-0.124617,"Intercept (Fisher's Z)","Fixed effect"
-0.217829,"Intercept (Fisher's Z)","Fixed effect"
-0.0221624,"Intercept (Fisher's Z)","Fixed effect"
-0.0154216,"Intercept (Fisher's Z)","Fixed effect"
0.0458441,"Intercept (Fisher's Z)","Fixed effect"
-0.0135331,"Intercept (Fisher's Z)","Fixed effect"
-0.119824,"Intercept (Fisher's Z)","Fixed effect"
-0.293276,"Intercept (Fisher's Z)","Fixed effect"
-0.0708933,"Intercept (Fisher's Z)","Fixed effect"
-0.262414,"Intercept (Fisher's Z)","Fixed effect"
0.0399672,"Intercept (Fisher's Z)","Fixed effect"
-0.15513,"Intercept (Fisher's Z)","Fixed effect"
-0.187519,"Intercept (Fisher's Z)","Fixed effect"
-0.337331,"Intercept (Fisher's Z)","Fixed effect"
-0.407388,"Intercept (Fisher's Z)","Fixed effect"
-0.149905,"Intercept (Fisher's Z)","Fixed effect"
-0.170176,"Intercept (Fisher's Z)","Fixed effect"
-0.204997,"Intercept (Fisher's Z)","Fixed effect"
0.0504704,"Intercept (Fisher's Z)","Fixed effect"
0.0357236,"Intercept (Fisher's Z)","Fixed effect"
0.00135754,"Intercept (Fisher's Z)","Fixed effect"
-0.313989,"Intercept (Fisher's Z)","Fixed effect"
-0.286952,"Intercept (Fisher's Z)","Fixed effect"
-0.261848,"Intercept (Fisher's Z)","Fixed effect"
-0.106516,"Intercept (Fisher's Z)","Fixed effect"
-0.0831649,"Intercept (Fisher's Z)","Fixed effect"
0.237359,"Intercept (Fisher's Z)","Fixed effect"
0.0799341,"Intercept (Fisher's Z)","Fixed effect"
-0.176684,"Intercept (Fisher's Z)","Fixed effect"
-0.121523,"Intercept (Fisher's Z)","Fixed effect"
-0.103401,"Intercept (Fisher's Z)","Fixed effect"
0.13789,"Intercept (Fisher's Z)","Fixed effect"
-0.0685558,"Intercept (Fisher's Z)","Fixed effect"
-0.0888468,"Intercept (Fisher's Z)","Fixed effect"
-0.057149,"Intercept (Fisher's Z)","Fixed effect"
-0.206046,"Intercept (Fisher's Z)","Fixed effect"
-0.00170029,"Intercept (Fisher's Z)","Fixed effect"
-0.0740541,"Intercept (Fisher's Z)","Fixed effect"
-0.102766,"Intercept (Fisher's Z)","Fixed effect"
-0.0811859,"Intercept (Fisher's Z)","Fixed effect"
-0.17093,"Intercept (Fisher's Z)","Fixed effect"
-0.211856,"Intercept (Fisher's Z)","Fixed effect"
-0.238356,"Intercept (Fisher's Z)","Fixed effect"
-0.0314458,"Intercept (Fisher's Z)","Fixed effect"
-0.106292,"Intercept (Fisher's Z)","Fixed effect"
-0.130168,"Intercept (Fisher's Z)","Fixed effect"
-0.18336,"Intercept (Fisher's Z)","Fixed effect"
-0.224106,"Intercept (Fisher's Z)","Fixed effect"
-0.033378,"Intercept (Fisher's Z)","Fixed effect"
-0.22205,"Intercept (Fisher's Z)","Fixed effect"
-0.0871673,"Intercept (Fisher's Z)","Fixed effect"
-0.292693,"Intercept (Fisher's Z)","Fixed effect"
-0.10062,"Intercept (Fisher's Z)","Fixed effect"
-0.384356,"Intercept (Fisher's Z)","Fixed effect"
-0.0507994,"Intercept (Fisher's Z)","Fixed effect"
-0.27781,"Intercept (Fisher's Z)","Fixed effect"
-0.268581,"Intercept (Fisher's Z)","Fixed effect"
-0.0666644,"Intercept (Fisher's Z)","Fixed effect"
-0.227335,"Intercept (Fisher's Z)","Fixed effect"
-0.110472,"Intercept (Fisher's Z)","Fixed effect"
-0.0423556,"Intercept (Fisher's Z)","Fixed effect"
0.0660121,"Intercept (Fisher's Z)","Fixed effect"
0.100462,"Intercept (Fisher's Z)","Fixed effect"
-0.0234923,"Intercept (Fisher's Z)","Fixed effect"
-0.0114085,"Intercept (Fisher's Z)","Fixed effect"
0.0122063,"Intercept (Fisher's Z)","Fixed effect"
0.0466689,"Intercept (Fisher's Z)","Fixed effect"
-0.202644,"Intercept (Fisher's Z)","Fixed effect"
-0.276389,"Intercept (Fisher's Z)","Fixed effect"
-0.123499,"Intercept (Fisher's Z)","Fixed effect"
0.196753,"Intercept (Fisher's Z)","Fixed effect"
-0.0420355,"Intercept (Fisher's Z)","Fixed effect"
-0.306574,"Intercept (Fisher's Z)","Fixed effect"
0.135558,"Intercept (Fisher's Z)","Fixed effect"
-0.139505,"Intercept (Fisher's Z)","Fixed effect"
-0.142465,"Intercept (Fisher's Z)","Fixed effect"
-0.582747,"Intercept (Fisher's Z)","Fixed effect"
-0.793064,"Intercept (Fisher's Z)","Fixed effect"
-0.487495,"Intercept (Fisher's Z)","Fixed effect"
-0.412701,"Intercept (Fisher's Z)","Fixed effect"
-0.204828,"Intercept (Fisher's Z)","Fixed effect"
-0.142161,"Intercept (Fisher's Z)","Fixed effect"
-0.372352,"Intercept (Fisher's Z)","Fixed effect"
-0.445887,"Intercept (Fisher's Z)","Fixed effect"
-0.0923069,"Intercept (Fisher's Z)","Fixed effect"
-0.101377,"Intercept (Fisher's Z)","Fixed effect"
-0.143671,"Intercept (Fisher's Z)","Fixed effect"
-0.444275,"Intercept (Fisher's Z)","Fixed effect"
-0.438694,"Intercept (Fisher's Z)","Fixed effect"
-0.110386,"Intercept (Fisher's Z)","Fixed effect"
-0.241439,"Intercept (Fisher's Z)","Fixed effect"
-0.287655,"Intercept (Fisher's Z)","Fixed effect"
-0.0213918,"Intercept (Fisher's Z)","Fixed effect"
-0.240328,"Intercept (Fisher's Z)","Fixed effect"
-0.20843,"Intercept (Fisher's Z)","Fixed effect"
-0.289867,"Intercept (Fisher's Z)","Fixed effect"
-0.578367,"Intercept (Fisher's Z)","Fixed effect"
-0.120477,"Intercept (Fisher's Z)","Fixed effect"
-0.0452222,"Intercept (Fisher's Z)","Fixed effect"
-0.145623,"Intercept (Fisher's Z)","Fixed effect"
-0.115829,"Intercept (Fisher's Z)","Fixed effect"
-0.105341,"Intercept (Fisher's Z)","Fixed effect"
-0.277934,"Intercept (Fisher's Z)","Fixed effect"
-0.116025,"Intercept (Fisher's Z)","Fixed effect"
-0.343247,"Intercept (Fisher's Z)","Fixed effect"
-0.213952,"Intercept (Fisher's Z)","Fixed effect"
-0.0854928,"Intercept (Fisher's Z)","Fixed effect"
-0.266324,"Intercept (Fisher's Z)","Fixed effect"
-0.108862,"Intercept (Fisher's Z)","Fixed effect"
-0.347733,"Intercept (Fisher's Z)","Fixed effect"
-0.3939,"Intercept (Fisher's Z)","Fixed effect"
-0.435614,"Intercept (Fisher's Z)","Fixed effect"
-0.275342,"Intercept (Fisher's Z)","Fixed effect"
-0.251444,"Intercept (Fisher's Z)","Fixed effect"
-0.00917407,"Intercept (Fisher's Z)","Fixed effect"
-0.332254,"Intercept (Fisher's Z)","Fixed effect"
-0.36049,"Intercept (Fisher's Z)","Fixed effect"
-0.128397,"Intercept (Fisher's Z)","Fixed effect"
