"value","parameter","panel"
-0.182224,"Pooled mean (Fisher's Z)","Fixed effect"
0.246317,"Pooled mean (Fisher's Z)","Fixed effect"
0.0401574,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0803961,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0264546,"Pooled mean (Fisher's Z)","Fixed effect"
-0.131797,"Pooled mean (Fisher's Z)","Fixed effect"
-0.052136,"Pooled mean (Fisher's Z)","Fixed effect"
0.0390974,"Pooled mean (Fisher's Z)","Fixed effect"
-0.140246,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0937186,"Pooled mean (Fisher's Z)","Fixed effect"
-0.04575,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0598433,"Pooled mean (Fisher's Z)","Fixed effect"
-0.198758,"Pooled mean (Fisher's Z)","Fixed effect"
-0.248589,"Pooled mean (Fisher's Z)","Fixed effect"
-0.226966,"Pooled mean (Fisher's Z)","Fixed effect"
-0.338708,"Pooled mean (Fisher's Z)","Fixed effect"
-0.231071,"Pooled mean (Fisher's Z)","Fixed effect"
-0.187869,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0622435,"Pooled mean (Fisher's Z)","Fixed effect"
-0.135117,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0907425,"Pooled mean (Fisher's Z)","Fixed effect"
-0.083878,"Pooled mean (Fisher's Z)","Fixed effect"
-0.16632,"Pooled mean (Fisher's Z)","Fixed effect"
-0.281516,"Pooled mean (Fisher's Z)","Fixed effect"
-0.269014,"Pooled mean (Fisher's Z)","Fixed effect"
-0.629734,"Pooled mean (Fisher's Z)","Fixed effect"
-0.393285,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0760823,"Pooled mean (Fisher's Z)","Fixed effect"
-0.155718,"Pooled mean (Fisher's Z)","Fixed effect"
-0.256858,"Pooled mean (Fisher's Z)","Fixed effect"
-0.185495,"Pooled mean (Fisher's Z)","Fixed effect"
-0.19402,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0254652,"Pooled mean (Fisher's Z)","Fixed effect"
-0.189879,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0246392,"Pooled mean (Fisher's Z)","Fixed effect"
-0.145092,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0668338,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0230112,"Pooled mean (Fisher's Z)","Fixed effect"
-0.022714,"Pooled mean (Fisher's Z)","Fixed effect"
-0.115874,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0382692,"Pooled mean (Fisher's Z)","Fixed effect"
-0.259801,"Pooled mean (Fisher's Z)","Fixed effect"
-0.214586,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0284246,"Pooled mean (Fisher's Z)","Fixed effect"
-0.2017,"Pooled mean (Fisher's Z)","Fixed effect"
0.0959657,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0809638,"Pooled mean (Fisher's Z)","Fixed effect"
-0.26319,"Pooled mean (Fisher's Z)","Fixed effect"
-0.226372,"Pooled mean (Fisher's Z)","Fixed effect"
-0.160906,"Pooled mean (Fisher's Z)","Fixed effect"
-0.104633,"Pooled mean (Fisher's Z)","Fixed effect"
-0.322167,"Pooled mean (Fisher's Z)","Fixed effect"
-0.165723,"Pooled mean (Fisher's Z)","Fixed effect"
-0.163599,"Pooled mean (Fisher's Z)","Fixed effect"
-0.097036,"Pooled mean (Fisher's Z)","Fixed effect"
-0.154472,"Pooled mean (Fisher's Z)","Fixed effect"
-0.237887,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00962372,"Pooled mean (Fisher's Z)","Fixed effect"
-0.167138,"Pooled mean (Fisher's Z)","Fixed effect"
-0.094437,"Pooled mean (Fisher's Z)","Fixed effect"
-0.138581,"Pooled mean (Fisher's Z)","Fixed effect"
-0.310366,"Pooled mean (Fisher's Z)","Fixed effect"
-0.427452,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00501956,"Pooled mean (Fisher's Z)","Fixed effect"
-0.089834,"Pooled mean (Fisher's Z)","Fixed effect"
-0.337534,"Pooled mean (Fisher's Z)","Fixed effect"
-0.315153,"Pooled mean (Fisher's Z)","Fixed effect"
-0.429665,"Pooled mean (Fisher's Z)","Fixed effect"
0.0106405,"Pooled mean (Fisher's Z)","Fixed effect"
0.0258393,"Pooled mean (Fisher's Z)","Fixed effect"
0.018528,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0321945,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00695418,"Pooled mean (Fisher's Z)","Fixed effect"
0.0605652,"Pooled mean (Fisher's Z)","Fixed effect"
0.0792236,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0418855,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0855597,"Pooled mean (Fisher's Z)","Fixed effect"
-0.295462,"Pooled mean (Fisher's Z)","Fixed effect"
-0.329224,"Pooled mean (Fisher's Z)","Fixed effect"
-0.320518,"Pooled mean (Fisher's Z)","Fixed effect"
-0.214168,"Pooled mean (Fisher's Z)","Fixed effect"
-0.298699,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0899074,"Pooled mean (Fisher's Z)","Fixed effect"
-0.143721,"Pooled mean (Fisher's Z)","Fixed effect"
-0.187126,"Pooled mean (Fisher's Z)","Fixed effect"
-0.130497,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0161147,"Pooled mean (Fisher's Z)","Fixed effect"
-0.028687,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0927234,"Pooled mean (Fisher's Z)","Fixed effect"
-0.166742,"Pooled mean (Fisher's Z)","Fixed effect"
-0.147348,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00280014,"Pooled mean (Fisher's Z)","Fixed effect"
-0.140899,"Pooled mean (Fisher's Z)","Fixed effect"
-0.117284,"Pooled mean (Fisher's Z)","Fixed effect"
-0.266494,"Pooled mean (Fisher's Z)","Fixed effect"
-0.312277,"Pooled mean (Fisher's Z)","Fixed effect"
-0.209104,"Pooled mean (Fisher's Z)","Fixed effect"
-0.148326,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0561759,"Pooled mean (Fisher's Z)","Fixed effect"
-0.285495,"Pooled mean (Fisher's Z)","Fixed effect"
-0.211609,"Pooled mean (Fisher's Z)","Fixed effect"
-0.196411,"Pooled mean (Fisher's Z)","Fixed effect"
-0.419605,"Pooled mean (Fisher's Z)","Fixed effect"
-0.226252,"Pooled mean (Fisher's Z)","Fixed effect"
-0.412588,"Pooled mean (Fisher's Z)","Fixed effect"
-0.129455,"Pooled mean (Fisher's Z)","Fixed effect"
-0.18061,"Pooled mean (Fisher's Z)","Fixed effect"
-0.145367,"Pooled mean (Fisher's Z)","Fixed effect"
0.09698,"Pooled mean (Fisher's Z)","Fixed effect"
0.171435,"Pooled mean (Fisher's Z)","Fixed effect"
-0.174679,"Pooled mean (Fisher's Z)","Fixed effect"
-0.145546,"Pooled mean (Fisher's Z)","Fixed effect"
-0.041027,"Pooled mean (Fisher's Z)","Fixed effect"
-0.145425,"Pooled mean (Fisher's Z)","Fixed effect"
-0.153638,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0446743,"Pooled mean (Fisher's Z)","Fixed effect"
0.024892,"Pooled mean (Fisher's Z)","Fixed effect"
0.210509,"Pooled mean (Fisher's Z)","Fixed effect"
0.154341,"Pooled mean (Fisher's Z)","Fixed effect"
-0.174606,"Pooled mean (Fisher's Z)","Fixed effect"
-0.224733,"Pooled mean (Fisher's Z)","Fixed effect"
-0.176974,"Pooled mean (Fisher's Z)","Fixed effect"
-0.198349,"Pooled mean (Fisher's Z)","Fixed effect"
-0.165491,"Pooled mean (Fisher's Z)","Fixed effect"
-0.214145,"Pooled mean (Fisher's Z)","Fixed effect"
-0.160486,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0586073,"Pooled mean (Fisher's Z)","Fixed effect"
0.0398499,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0252062,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0615462,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0467053,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0593712,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0342286,"Pooled mean (Fisher's Z)","Fixed effect"
-0.126354,"Pooled mean (Fisher's Z)","Fixed effect"
0.0301046,"Pooled mean (Fisher's Z)","Fixed effect"
0.045522,"Pooled mean (Fisher's Z)","Fixed effect"
0.0871964,"Pooled mean (Fisher's Z)","Fixed effect"
0.0097055,"Pooled mean (Fisher's Z)","Fixed effect"
0.0407395,"Pooled mean (Fisher's Z)","Fixed effect"
0.0417031,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0372333,"Pooled mean (Fisher's Z)","Fixed effect"
-0.208996,"Pooled mean (Fisher's Z)","Fixed effect"
-0.260842,"Pooled mean (Fisher's Z)","Fixed effect"
-0.276049,"Pooled mean (Fisher's Z)","Fixed effect"
-0.208313,"Pooled mean (Fisher's Z)","Fixed effect"
-0.235369,"Pooled mean (Fisher's Z)","Fixed effect"
-0.216924,"Pooled mean (Fisher's Z)","Fixed effect"
-0.192446,"Pooled mean (Fisher's Z)","Fixed effect"
-0.200027,"Pooled mean (Fisher's Z)","Fixed effect"
-0.331746,"Pooled mean (Fisher's Z)","Fixed effect"
-0.220269,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0751287,"Pooled mean (Fisher's Z)","Fixed effect"
-0.212584,"Pooled mean (Fisher's Z)","Fixed effect"
-0.143813,"Pooled mean (Fisher's Z)","Fixed effect"
0.3591,"Pooled mean (Fisher's Z)","Fixed effect"
0.416391,"Pooled mean (Fisher's Z)","Fixed effect"
0.103963,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0327356,"Pooled mean (Fisher's Z)","Fixed effect"
0.163725,"Pooled mean (Fisher's Z)","Fixed effect"
-0.133162,"Pooled mean (Fisher's Z)","Fixed effect"
0.0367981,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0609711,"Pooled mean (Fisher's Z)","Fixed effect"
-0.113902,"Pooled mean (Fisher's Z)","Fixed effect"
-0.077134,"Pooled mean (Fisher's Z)","Fixed effect"
-0.31346,"Pooled mean (Fisher's Z)","Fixed effect"
-0.362711,"Pooled mean (Fisher's Z)","Fixed effect"
-0.304191,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0742072,"Pooled mean (Fisher's Z)","Fixed effect"
-0.105279,"Pooled mean (Fisher's Z)","Fixed effect"
-0.20849,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0748155,"Pooled mean (Fisher's Z)","Fixed effect"
0.0861586,"Pooled mean (Fisher's Z)","Fixed effect"
-0.129362,"Pooled mean (Fisher's Z)","Fixed effect"
0.000882017,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00547001,"Pooled mean (Fisher's Z)","Fixed effect"
-0.157652,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0920726,"Pooled mean (Fisher's Z)","Fixed effect"
-0.108689,"Pooled mean (Fisher's Z)","Fixed effect"
0.17243,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0177132,"Pooled mean (Fisher's Z)","Fixed effect"
-0.264682,"Pooled mean (Fisher's Z)","Fixed effect"
-0.263889,"Pooled mean (Fisher's Z)","Fixed effect"
-0.243079,"Pooled mean (Fisher's Z)","Fixed effect"
-0.329472,"Pooled mean (Fisher's Z)","Fixed effect"
-0.361236,"Pooled mean (Fisher's Z)","Fixed effect"
-0.230169,"Pooled mean (Fisher's Z)","Fixed effect"
-0.236306,"Pooled mean (Fisher's Z)","Fixed effect"
-0.254544,"Pooled mean (Fisher's Z)","Fixed effect"
-0.115847,"Pooled mean (Fisher's Z)","Fixed effect"
-0.217749,"Pooled mean (Fisher's Z)","Fixed effect"
-0.152061,"Pooled mean (Fisher's Z)","Fixed effect"
-0.253703,"Pooled mean (Fisher's Z)","Fixed effect"
-0.254502,"Pooled mean (Fisher's Z)","Fixed effect"
-0.200753,"Pooled mean (Fisher's Z)","Fixed effect"
-0.310374,"Pooled mean (Fisher's Z)","Fixed effect"
-0.355391,"Pooled mean (Fisher's Z)","Fixed effect"
-0.324571,"Pooled mean (Fisher's Z)","Fixed effect"
-0.329456,"Pooled mean (Fisher's Z)","Fixed effect"
-0.218112,"Pooled mean (Fisher's Z)","Fixed effect"
-0.223033,"Pooled mean (Fisher's Z)","Fixed effect"
-0.280999,"Pooled mean (Fisher's Z)","Fixed effect"
-0.108465,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0725885,"Pooled mean (Fisher's Z)","Fixed effect"
0.047945,"Pooled mean (Fisher's Z)","Fixed effect"
0.0891385,"Pooled mean (Fisher's Z)","Fixed effect"
-0.269993,"Pooled mean (Fisher's Z)","Fixed effect"
-0.191497,"Pooled mean (Fisher's Z)","Fixed effect"
-0.133448,"Pooled mean (Fisher's Z)","Fixed effect"
-0.152274,"Pooled mean (Fisher's Z)","Fixed effect"
-0.213903,"Pooled mean (Fisher's Z)","Fixed effect"
-0.20348,"Pooled mean (Fisher's Z)","Fixed effect"
-0.183962,"Pooled mean (Fisher's Z)","Fixed effect"
-0.341053,"Pooled mean (Fisher's Z)","Fixed effect"
-0.180883,"Pooled mean (Fisher's Z)","Fixed effect"
-0.318263,"Pooled mean (Fisher's Z)","Fixed effect"
-0.171866,"Pooled mean (Fisher's Z)","Fixed effect"
-0.153964,"Pooled mean (Fisher's Z)","Fixed effect"
-0.215171,"Pooled mean (Fisher's Z)","Fixed effect"
-0.175799,"Pooled mean (Fisher's Z)","Fixed effect"
-0.170713,"Pooled mean (Fisher's Z)","Fixed effect"
-0.107424,"Pooled mean (Fisher's Z)","Fixed effect"
-0.163549,"Pooled mean (Fisher's Z)","Fixed effect"
-0.256059,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0945681,"Pooled mean (Fisher's Z)","Fixed effect"
0.0118485,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0692356,"Pooled mean (Fisher's Z)","Fixed effect"
-0.162587,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0775035,"Pooled mean (Fisher's Z)","Fixed effect"
-0.02428,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0887555,"Pooled mean (Fisher's Z)","Fixed effect"
-0.088037,"Pooled mean (Fisher's Z)","Fixed effect"
-0.019283,"Pooled mean (Fisher's Z)","Fixed effect"
-0.000992646,"Pooled mean (Fisher's Z)","Fixed effect"
0.241494,"Pooled mean (Fisher's Z)","Fixed effect"
0.00245508,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0588828,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0595904,"Pooled mean (Fisher's Z)","Fixed effect"
0.126292,"Pooled mean (Fisher's Z)","Fixed effect"
-0.368702,"Pooled mean (Fisher's Z)","Fixed effect"
-0.2815,"Pooled mean (Fisher's Z)","Fixed effect"
-0.389123,"Pooled mean (Fisher's Z)","Fixed effect"
-0.498156,"Pooled mean (Fisher's Z)","Fixed effect"
0.0361442,"Pooled mean (Fisher's Z)","Fixed effect"
-0.308214,"Pooled mean (Fisher's Z)","Fixed effect"
-0.149349,"Pooled mean (Fisher's Z)","Fixed effect"
0.0334179,"Pooled mean (Fisher's Z)","Fixed effect"
-0.087931,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0634962,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0948442,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0548483,"Pooled mean (Fisher's Z)","Fixed effect"
0.0763218,"Pooled mean (Fisher's Z)","Fixed effect"
0.248306,"Pooled mean (Fisher's Z)","Fixed effect"
-0.132118,"Pooled mean (Fisher's Z)","Fixed effect"
-0.326387,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0069133,"Pooled mean (Fisher's Z)","Fixed effect"
-0.182241,"Pooled mean (Fisher's Z)","Fixed effect"
-0.187006,"Pooled mean (Fisher's Z)","Fixed effect"
-0.146826,"Pooled mean (Fisher's Z)","Fixed effect"
-0.113539,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0796708,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0933371,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0873065,"Pooled mean (Fisher's Z)","Fixed effect"
-0.124229,"Pooled mean (Fisher's Z)","Fixed effect"
0.0636819,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0586856,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0362407,"Pooled mean (Fisher's Z)","Fixed effect"
-0.331701,"Pooled mean (Fisher's Z)","Fixed effect"
-0.266434,"Pooled mean (Fisher's Z)","Fixed effect"
-0.166788,"Pooled mean (Fisher's Z)","Fixed effect"
-0.303131,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00297409,"Pooled mean (Fisher's Z)","Fixed effect"
-0.144462,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0268011,"Pooled mean (Fisher's Z)","Fixed effect"
-0.134938,"Pooled mean (Fisher's Z)","Fixed effect"
0.0918663,"Pooled mean (Fisher's Z)","Fixed effect"
0.0708159,"Pooled mean (Fisher's Z)","Fixed effect"
0.0616462,"Pooled mean (Fisher's Z)","Fixed effect"
0.0956408,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0545889,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0283142,"Pooled mean (Fisher's Z)","Fixed effect"
-0.15977,"Pooled mean (Fisher's Z)","Fixed effect"
-0.101852,"Pooled mean (Fisher's Z)","Fixed effect"
-0.366399,"Pooled mean (Fisher's Z)","Fixed effect"
-0.52941,"Pooled mean (Fisher's Z)","Fixed effect"
-0.362058,"Pooled mean (Fisher's Z)","Fixed effect"
-0.569111,"Pooled mean (Fisher's Z)","Fixed effect"
-0.628515,"Pooled mean (Fisher's Z)","Fixed effect"
0.258709,"Pooled mean (Fisher's Z)","Fixed effect"
0.00168501,"Pooled mean (Fisher's Z)","Fixed effect"
-0.117151,"Pooled mean (Fisher's Z)","Fixed effect"
-0.158596,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0546562,"Pooled mean (Fisher's Z)","Fixed effect"
-0.157599,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0987684,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0947908,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0324432,"Pooled mean (Fisher's Z)","Fixed effect"
-0.182241,"Pooled mean (Fisher's Z)","Fixed effect"
-0.225871,"Pooled mean (Fisher's Z)","Fixed effect"
-0.1788,"Pooled mean (Fisher's Z)","Fixed effect"
0.00724096,"Pooled mean (Fisher's Z)","Fixed effect"
-0.211397,"Pooled mean (Fisher's Z)","Fixed effect"
-0.204063,"Pooled mean (Fisher's Z)","Fixed effect"
-0.186334,"Pooled mean (Fisher's Z)","Fixed effect"
0.0134766,"Pooled mean (Fisher's Z)","Fixed effect"
0.00661632,"Pooled mean (Fisher's Z)","Fixed effect"
0.194199,"Pooled mean (Fisher's Z)","Fixed effect"
-0.043904,"Pooled mean (Fisher's Z)","Fixed effect"
0.0276116,"Pooled mean (Fisher's Z)","Fixed effect"
-0.1784,"Pooled mean (Fisher's Z)","Fixed effect"
0.105544,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0830257,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0241118,"Pooled mean (Fisher's Z)","Fixed effect"
0.158817,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0319305,"Pooled mean (Fisher's Z)","Fixed effect"
-0.337523,"Pooled mean (Fisher's Z)","Fixed effect"
-0.393958,"Pooled mean (Fisher's Z)","Fixed effect"
-0.095921,"Pooled mean (Fisher's Z)","Fixed effect"
-0.308079,"Pooled mean (Fisher's Z)","Fixed effect"
-0.381915,"Pooled mean (Fisher's Z)","Fixed effect"
-0.240914,"Pooled mean (Fisher's Z)","Fixed effect"
-0.242765,"Pooled mean (Fisher's Z)","Fixed effect"
-0.224223,"Pooled mean (Fisher's Z)","Fixed effect"
-0.408044,"Pooled mean (Fisher's Z)","Fixed effect"
-0.251921,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0834514,"Pooled mean (Fisher's Z)","Fixed effect"
-0.010385,"Pooled mean (Fisher's Z)","Fixed effect"
-0.102525,"Pooled mean (Fisher's Z)","Fixed effect"
-0.015696,"Pooled mean (Fisher's Z)","Fixed effect"
0.100935,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0843319,"Pooled mean (Fisher's Z)","Fixed effect"
-0.168716,"Pooled mean (Fisher's Z)","Fixed effect"
-0.151214,"Pooled mean (Fisher's Z)","Fixed effect"
-0.150832,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0965719,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0569561,"Pooled mean (Fisher's Z)","Fixed effect"
-0.210754,"Pooled mean (Fisher's Z)","Fixed effect"
-0.483442,"Pooled mean (Fisher's Z)","Fixed effect"
-0.113512,"Pooled mean (Fisher's Z)","Fixed effect"
-0.282176,"Pooled mean (Fisher's Z)","Fixed effect"
-0.140157,"Pooled mean (Fisher's Z)","Fixed effect"
-0.128743,"Pooled mean (Fisher's Z)","Fixed effect"
-0.252605,"Pooled mean (Fisher's Z)","Fixed effect"
-0.106174,"Pooled mean (Fisher's Z)","Fixed effect"
0.218742,"Pooled mean (Fisher's Z)","Fixed effect"
0.149454,"Pooled mean (Fisher's Z)","Fixed effect"
-0.184707,"Pooled mean (Fisher's Z)","Fixed effect"
-0.318584,"Pooled mean (Fisher's Z)","Fixed effect"
-0.178883,"Pooled mean (Fisher's Z)","Fixed effect"
-0.186246,"Pooled mean (Fisher's Z)","Fixed effect"
-0.369666,"Pooled mean (Fisher's Z)","Fixed effect"
-0.163859,"Pooled mean (Fisher's Z)","Fixed effect"
-0.102143,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0185473,"Pooled mean (Fisher's Z)","Fixed effect"
-0.499264,"Pooled mean (Fisher's Z)","Fixed effect"
-0.294941,"Pooled mean (Fisher's Z)","Fixed effect"
-0.330852,"Pooled mean (Fisher's Z)","Fixed effect"
-0.426915,"Pooled mean (Fisher's Z)","Fixed effect"
-0.259747,"Pooled mean (Fisher's Z)","Fixed effect"
-0.164297,"Pooled mean (Fisher's Z)","Fixed effect"
-0.327178,"Pooled mean (Fisher's Z)","Fixed effect"
-0.32605,"Pooled mean (Fisher's Z)","Fixed effect"
-0.266912,"Pooled mean (Fisher's Z)","Fixed effect"
-0.294125,"Pooled mean (Fisher's Z)","Fixed effect"
-0.269682,"Pooled mean (Fisher's Z)","Fixed effect"
-0.220749,"Pooled mean (Fisher's Z)","Fixed effect"
-0.140708,"Pooled mean (Fisher's Z)","Fixed effect"
-0.267988,"Pooled mean (Fisher's Z)","Fixed effect"
0.0728806,"Pooled mean (Fisher's Z)","Fixed effect"
-0.29486,"Pooled mean (Fisher's Z)","Fixed effect"
-0.301186,"Pooled mean (Fisher's Z)","Fixed effect"
-0.217809,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0884193,"Pooled mean (Fisher's Z)","Fixed effect"
-0.221797,"Pooled mean (Fisher's Z)","Fixed effect"
-0.237976,"Pooled mean (Fisher's Z)","Fixed effect"
-0.254726,"Pooled mean (Fisher's Z)","Fixed effect"
-0.28789,"Pooled mean (Fisher's Z)","Fixed effect"
-0.163183,"Pooled mean (Fisher's Z)","Fixed effect"
0.00218612,"Pooled mean (Fisher's Z)","Fixed effect"
-0.122576,"Pooled mean (Fisher's Z)","Fixed effect"
0.0607885,"Pooled mean (Fisher's Z)","Fixed effect"
0.0754168,"Pooled mean (Fisher's Z)","Fixed effect"
-0.00345773,"Pooled mean (Fisher's Z)","Fixed effect"
-0.139708,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0706571,"Pooled mean (Fisher's Z)","Fixed effect"
-0.204246,"Pooled mean (Fisher's Z)","Fixed effect"
-0.152244,"Pooled mean (Fisher's Z)","Fixed effect"
-0.441257,"Pooled mean (Fisher's Z)","Fixed effect"
-0.479371,"Pooled mean (Fisher's Z)","Fixed effect"
-0.278832,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0103451,"Pooled mean (Fisher's Z)","Fixed effect"
-0.106559,"Pooled mean (Fisher's Z)","Fixed effect"
-0.286374,"Pooled mean (Fisher's Z)","Fixed effect"
-0.538562,"Pooled mean (Fisher's Z)","Fixed effect"
-0.462734,"Pooled mean (Fisher's Z)","Fixed effect"
-0.544683,"Pooled mean (Fisher's Z)","Fixed effect"
-0.134915,"Pooled mean (Fisher's Z)","Fixed effect"
-0.205711,"Pooled mean (Fisher's Z)","Fixed effect"
-0.193432,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0986347,"Pooled mean (Fisher's Z)","Fixed effect"
-0.132156,"Pooled mean (Fisher's Z)","Fixed effect"
-0.116673,"Pooled mean (Fisher's Z)","Fixed effect"
-0.186826,"Pooled mean (Fisher's Z)","Fixed effect"
-0.187865,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0989401,"Pooled mean (Fisher's Z)","Fixed effect"
-0.248704,"Pooled mean (Fisher's Z)","Fixed effect"
-0.273016,"Pooled mean (Fisher's Z)","Fixed effect"
-0.203523,"Pooled mean (Fisher's Z)","Fixed effect"
-0.688025,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0756555,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0521851,"Pooled mean (Fisher's Z)","Fixed effect"
-0.156989,"Pooled mean (Fisher's Z)","Fixed effect"
-0.125101,"Pooled mean (Fisher's Z)","Fixed effect"
-0.131295,"Pooled mean (Fisher's Z)","Fixed effect"
-0.117944,"Pooled mean (Fisher's Z)","Fixed effect"
0.256269,"Pooled mean (Fisher's Z)","Fixed effect"
0.00727169,"Pooled mean (Fisher's Z)","Fixed effect"
-0.022155,"Pooled mean (Fisher's Z)","Fixed effect"
-0.114175,"Pooled mean (Fisher's Z)","Fixed effect"
-0.245311,"Pooled mean (Fisher's Z)","Fixed effect"
-0.242085,"Pooled mean (Fisher's Z)","Fixed effect"
-0.229108,"Pooled mean (Fisher's Z)","Fixed effect"
-0.194258,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0212173,"Pooled mean (Fisher's Z)","Fixed effect"
-0.137854,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0390795,"Pooled mean (Fisher's Z)","Fixed effect"
0.0771076,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0251899,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0268775,"Pooled mean (Fisher's Z)","Fixed effect"
0.0320348,"Pooled mean (Fisher's Z)","Fixed effect"
-0.077911,"Pooled mean (Fisher's Z)","Fixed effect"
-0.124681,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0507132,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0621873,"Pooled mean (Fisher's Z)","Fixed effect"
-0.109415,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0892525,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0976318,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0905474,"Pooled mean (Fisher's Z)","Fixed effect"
-0.122371,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0670294,"Pooled mean (Fisher's Z)","Fixed effect"
0.0556415,"Pooled mean (Fisher's Z)","Fixed effect"
-0.11474,"Pooled mean (Fisher's Z)","Fixed effect"
-0.483865,"Pooled mean (Fisher's Z)","Fixed effect"
-0.43923,"Pooled mean (Fisher's Z)","Fixed effect"
-0.0585339,"Pooled mean (Fisher's Z)","Fixed effect"
-0.116717,"Pooled mean (Fisher's Z)","Fixed effect"
0.212728,"Pooled mean (Fisher's Z)","Fixed effect"
0.140348,"Pooled mean (Fisher's Z)","Fixed effect"
0.204705,"Pooled mean (Fisher's Z)","Fixed effect"
0.257848,"Pooled mean (Fisher's Z)","Fixed effect"
