study_id,x_km,y_km,lat,lon,n,vi,yi_z,r,es_id
130,215.4197293415255,-243.34874069571825,47.80766900274128,13.019221673084976,11,0.125,0.3402134780437837,0.32766796583321856,1298
130,215.4197293415255,-243.34874069571825,47.80766900274128,13.019221673084976,18,0.06666666666666667,0.9667988739180963,0.747294203345123,1299
130,215.4197293415255,-243.34874069571825,47.80766900274128,13.019221673084976,13,0.1,0.5804792463377446,0.5230136686602422,1300
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,46,0.023255813953488372,1.1171958162558377,0.8065913192138912,1301
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,42,0.02564102564102564,0.4584375754277953,0.42880993705536286,1302
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,193,0.005263157894736842,0.6739745960469071,0.5875882879138289,1303
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,10,0.14285714285714285,0.990261720012694,0.757473900115701,1304
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,174,0.005847953216374269,0.5765059405701654,0.5201212385363421,1305
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,45,0.023809523809523808,0.6685304683769029,0.5840123961294298,1306
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,34,0.03225806451612903,0.3606310963878852,0.34576979988960815,1307
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,60,0.017543859649122806,1.0938503967852413,0.7982791764284204,1308
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,14,0.09090909090909091,0.6510945553146422,0.5724063524844478,1309
131,681.1447133082423,418.96135594168084,53.77442663010523,19.54660414444718,10,0.14285714285714285,0.5661670684406799,0.5125387970285586,1310
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,26,0.043478260869565216,0.6138013770943677,0.5467974495845278,1311
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,97,0.010638297872340425,0.5703190591988001,0.5155935580884906,1312
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,41,0.02631578947368421,0.2486282715633702,0.24362878476404035,1313
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,20,0.058823529411764705,0.23337365626329853,0.22922720104539368,1314
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,10,0.14285714285714285,0.0013765712695809618,0.001376570400071085,1315
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,21,0.05555555555555555,0.36469789142310854,0.34934533457030914,1316
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,119,0.008620689655172414,0.41067290503181314,0.3890438870582915,1317
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,11,0.125,0.9162580260105104,0.724122374963975,1318
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,23,0.05,0.94895545343171706,0.7393097975394133,1319
132,-591.4528242641696,516.9206030642722,54.656942369948396,1.7104752146697937,85,0.012195121951219513,0.5666981860280971,0.512930285533254,1320
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,69,0.015151515151515152,0.32201545086470573,0.31132816435024063,1321
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,59,0.017857142857142856,0.4901377038027079,0.4543257196235485,1322
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,10,0.14285714285714285,1.1341750185381119,0.8124433226553881,1323
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,16,0.07692307692307693,-0.37521572291173044,-0.3585454035839787,1324
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,422,0.002386634844868735,0.7989288925401046,0.6634375361282381,1325
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,35,0.03125,0.33950723921728754,0.32703740743965426,1326
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,16,0.07692307692307693,0.04014795401832022,0.040126396980511014,1327
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,88,0.011764705882352941,0.7799318921529383,0.6526676120937419,1328
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,15,0.08333333333333333,1.2557024093676181,0.8498749654127632,1329
133,0.0754608784213489,-207.62999114166988,48.12945953926423,10.001057624203206,46,0.023255813953488372,0.29653325895534755,0.28813687511259506,1330
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,55,0.019230769230769232,1.647926902150886,0.9285725952307,1331
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,67,0.015625,0.998133113411993,0.7608089960541288,1332
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,31,0.03571428571428571,1.0625513398594162,0.786638383656244,1333
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,10,0.14285714285714285,0.8090657321943098,0.6690745493599607,1334
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,51,0.020833333333333332,1.4317547650311224,0.8920256420711373,1335
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,80,0.012987012987012988,1.0739055727499232,0.7909281189758425,1336
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,114,0.009009009009009009,1.3703145950661901,0.8787638697774681,1337
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,28,0.04,0.6694453129228637,0.5846148921380556,1338
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,257,0.003937007874015748,1.0666388453298803,0.7881915383138872,1339
134,1347.4675720559594,1055.018257472206,59.50466898623609,28.885472142064913,20,0.058823529411764705,1.4316875232945416,0.892011904415717,1340
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,52,0.02040816326530612,1.00893166447291,0.7653197839404696,1341
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,71,0.014705882352941176,0.7635534599635718,0.6431652553351251,1342
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,73,0.014285714285714285,1.103316736389968,0.8016872387116111,1343
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,149,0.00684931506849315,1.2025469597004377,0.8344298329486652,1344
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,84,0.012345679012345678,0.6158359596609074,0.5482221305659887,1345
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,10,0.14285714285714285,1.3222223702581941,0.8673355368979979,1346
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,34,0.03225806451612903,0.9847512320065261,0.7551153257434683,1347
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,16,0.07692307692307693,0.4474669519969413,0.41981461356604005,1348
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,18,0.06666666666666667,1.2610399715592395,0.8513505656631477,1349
135,1727.826891571428,1253.432436059809,61.29218410864693,34.21640958475525,10,0.14285714285714285,0.900800079017799,0.7166872193459947,1350
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,16,0.07692307692307693,1.3828432632261125,0.8815863529193682,1351
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,32,0.034482758620689655,1.3421953029799736,0.8721985235899443,1352
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,58,0.01818181818181818,1.5683644661122436,0.9167652166987893,1353
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,33,0.03333333333333333,1.575656363590504,0.9179208315149745,1354
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,110,0.009345794392523364,1.4244620871847837,0.8905260906807795,1355
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,32,0.034482758620689655,1.1063730803599388,0.8027765904327361,1356
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,72,0.014492753623188406,1.271675469916177,0.8542511059478284,1357
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,44,0.024390243902439025,0.6886799959672172,0.5971333373827724,1358
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,25,0.045454545454545456,1.4704249950642918,0.8996584948617875,1359
136,-1316.536522086986,-595.7921301386261,44.63250333208445,-8.45195708416814,130,0.007874015748031496,1.005304114792795,0.7638127650128577,1360
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,83,0.0125,0.020608990517645635,0.020606073257716268,1361
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,21,0.05555555555555555,-0.11405522769782561,-0.11356322157574532,1362
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,25,0.045454545454545456,0.04916921400154457,0.04912962826148011,1363
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,133,0.007692307692307693,-0.00923514315974483,-0.009234880620140844,1364
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,22,0.05263157894736842,-0.4177737923743043,-0.39505331616725103,1365
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,26,0.043478260869565216,-0.399699679433144,-0.3796919670128669,1366
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,83,0.0125,-0.10380030060255335,-0.10342910145213378,1367
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,53,0.02,-0.5013203790317773,-0.46315493253398454,1368
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,10,0.14285714285714285,-0.5693805567653962,-0.5149042106979826,1369
137,-140.7834723002122,-699.6322860525128,43.697006431959345,8.026845024454207,11,0.125,-0.34451331825341364,-0.331500724456205,1370
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,20,0.058823529411764705,0.866031441010055,0.6993521906505906,1371
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,22,0.05263157894736842,0.5552324454458496,0.5044315426258366,1372
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,17,0.07142857142857142,0.4895896804942839,0.45389070655879665,1373
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,109,0.009433962264150943,0.8332808346934338,0.6822337277204538,1374
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,10,0.14285714285714285,0.2635667462251356,0.25762859361710416,1375
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,40,0.02702702702702703,0.8029904618050645,0.6657052851223606,1376
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,20,0.058823529411764705,1.2309605639923626,0.8428577215216785,1377
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,20,0.058823529411764705,0.9343840843876998,0.7326313599585811,1378
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,259,0.00390625,0.695733112718315,0.6016524290564071,1379
138,1441.7980811036414,462.18472101790206,54.1638263154766,30.207564218869873,203,0.005,0.42431481610839317,0.40055919514170757,1380
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,67,0.015625,0.738442648365222,0.6282033243121572,1381
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,10,0.14285714285714285,0.6220304128594435,0.5525401374090416,1382
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,29,0.038461538461538464,0.5054168299038471,0.46636653221800434,1383
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,163,0.00625,0.42370614801397793,0.40004806186906533,1384
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,11,0.125,0.7686827435394286,0.6461628362999217,1385
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,64,0.01639344262295082,0.25066109583506124,0.2455400016106764,1386
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,13,0.1,0.5039425594240992,0.4652121193585744,1387
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,12,0.1111111111111111,0.43505890685688736,0.40954042397990226,1388
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,50,0.02127659574468085,0.6467385072477054,0.5694702569751002,1389
139,-563.6754966795611,-821.9810142371449,42.5947656375032,2.099789181966033,26,0.043478260869565216,0.39063815009746916,0.3719102412842467,1390
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,82,0.012658227848101266,0.741991307517962,0.6303467553825916,1391
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,126,0.008130081300813009,1.1733455898807241,0.8253417306275924,1392
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,49,0.021739130434782608,1.072837169227837,0.790527735565234,1393
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,33,0.03333333333333333,1.0799960215295135,0.7931976217219767,1394
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,96,0.010752688172043012,1.1879636892581105,0.8299462606184622,1395
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,20,0.058823529411764705,0.4388088023036675,0.41265657418369356,1396
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,25,0.045454545454545456,0.8400406750831791,0.6858306058338831,1397
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,57,0.018518518518518517,0.7489690256045427,0.6345334848904716,1398
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,44,0.024390243902439025,0.9200614503458584,0.7259264840483353,1399
140,-62.96338192679559,-404.4814247252706,46.356023200673235,9.11753483348443,19,0.0625,0.9492257685002494,0.7394323395817978,1400
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,92,0.011235955056179775,1.0433057471095804,0.7791901205921488,1401
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,39,0.027777777777777776,1.4931547419218645,0.9039035775256485,1402
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,27,0.041666666666666664,1.4074751471765112,0.8869567668591541,1403
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,163,0.00625,1.1013549929527655,0.8009852093617387,1404
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,34,0.03225806451612903,0.8288801764093134,0.67987425585231,1405
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,28,0.04,1.5278134060228423,0.9100496627154605,1406
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,43,0.025,1.690213119333684,0.9341743497944062,1407
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,147,0.006944444444444444,1.2291656977392431,0.8423371576988387,1408
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,15,0.08333333333333333,0.44613095173489553,0.4187134587958157,1409
141,-103.32875788450747,722.6394291932564,56.51026512786717,8.551792696929558,44,0.024390243902439025,1.370986040859476,0.8789167175030689,1410
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,148,0.006896551724137931,0.5580655904772941,0.5065407705580433,1411
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,102,0.010101010101010102,0.11114269461251507,0.11068730718424016,1412
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,88,0.011764705882352941,0.2640446058688384,0.2580746815733287,1413
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,128,0.008,0.611744488358474,0.545353923268024,1414
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,118,0.008695652173913044,0.1235276821238682,0.12290318693697166,1415
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,22,0.05263157894736842,0.3610992787643953,0.3461819411517496,1416
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,54,0.0196078431372549,0.528373213573597,0.48413658502889156,1417
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,10,0.14285714285714285,0.3653294812597934,0.3498997214220578,1418
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,23,0.05,0.3187413614786969,0.3083684104682972,1419
142,-1065.214821487718,-516.1291658829934,45.35018769474781,-4.929550256876608,37,0.029411764705882353,0.7944604674546749,0.660928464006338,1420
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,54,0.0196078431372549,-0.8382971797661531,-0.6849060827307102,1421
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,26,0.043478260869565216,-0.5715890448606644,-0.5165253243130561,1422
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,59,0.017857142857142856,-0.4838856157091636,-0.44935006822920187,1423
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,10,0.14285714285714285,-0.9460967243782553,-0.7380108479128766,1424
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,43,0.025,-0.18605631075799878,-0.18393872693313218,1425
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,22,0.05263157894736842,-0.3081015053223779,-0.298708981646442,1426
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,126,0.008130081300813009,-0.5508975339946615,-0.501192592299173,1427
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,67,0.015625,-0.27925548050570187,-0.27221587087500426,1428
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,165,0.006172839506172839,-0.39557045875832164,-0.37615251036711733,1429
143,-533.6208058616858,-1735.3126510634938,34.366552693121676,2.5210216019146046,212,0.004784688995215311,-0.27132752025254475,-0.26485966277614253,1430
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,44,0.024390243902439025,1.5356136872456887,0.9113803529177845,1431
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,35,0.03125,1.2143159246670119,0.8379694597657433,1432
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,26,0.043478260869565216,1.8568996224418444,0.9523915116755116,1433
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,201,0.005050505050505051,1.3956030554607903,0.8843975297441041,1434
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,98,0.010526315789473684,1.610866864649812,0.923288027942855,1435
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,48,0.022222222222222223,1.1722301463432054,0.8249857873854801,1436
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,11,0.125,1.843930808048948,0.9511710490947919,1437
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,89,0.011627906976744186,1.8185485360269105,0.9486935047415616,1438
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,11,0.125,1.2021757953695131,0.8343170654540502,1439
144,-35.33385490588577,597.9517504399337,55.386952706666065,9.504777297550314,35,0.03125,1.5394881100332776,0.9120343128714535,1440
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,76,0.0136986301369863,0.34971356024787664,0.33612149034296634,1441
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,13,0.1,-0.015208460178378097,-0.015207287728457345,1442
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,25,0.045454545454545456,0.13072667305713165,0.12998704569688568,1443
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,10,0.14285714285714285,-0.5670605638676427,-0.513197273039324,1444
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,12,0.1111111111111111,0.17664002495379058,0.1748255116896715,1445
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,44,0.024390243902439025,0.4090147170915912,0.3876357672973788,1446
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,31,0.03571428571428571,0.34774234743179944,0.3343718235255983,1447
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,10,0.14285714285714285,-0.2349236001554389,-0.2306951802328745,1448
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,50,0.02127659574468085,0.06615275608108115,0.066056425754633,1449
145,-496.6426188695082,-1442.2862014148277,37.00643061788443,3.0392904900031663,42,0.02564102564102564,0.07366929922611837,0.07353631607725479,1450
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,143,0.007142857142857143,0.23970762326056153,0.23521956849264325,1451
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,183,0.005555555555555556,0.14552781015303534,0.14450909319319863,1452
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,34,0.03225806451612903,0.47598159396346806,0.4430196390735128,1453
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,46,0.023255813953488372,0.21602995090891677,0.2127308930798899,1454
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,166,0.006134969325153374,0.4483792969824171,0.4205658749858792,1455
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,26,0.043478260869565216,-0.030378775642255468,-0.030369433870414658,1456
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,45,0.023809523809523808,0.28263238986329264,0.2753396628355894,1457
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,10,0.14285714285714285,0.7565823416821957,0.6390594785425361,1458
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,49,0.021739130434782608,0.249117433748206,0.2440888578694049,1459
146,1336.0632280418438,-1219.1402317084644,39.016754669293114,28.72563421672732,286,0.0035335689045936395,-0.1205479982595714,-0.1199674453562488,1460
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,10,0.14285714285714285,0.33309324619375824,0.3212974516914017,1461
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,35,0.03125,0.5758629930686067,0.5196520682857899,1462
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,71,0.014705882352941176,0.2914716634082854,0.2834887684433006,1463
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,15,0.08333333333333333,0.9000870546254516,0.716340255964367,1464
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,14,0.09090909090909091,1.215872423118498,0.8384323920117326,1465
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,157,0.006493506493506494,0.2360931915103048,0.2318022264175248,1466
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,11,0.125,-0.25810530377201446,-0.2525225070928375,1467
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,25,0.045454545454545456,0.6294704013693329,0.5576874379658985,1468
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,66,0.015873015873015872,0.618354871560459,0.5499815564270093,1469
147,-577.1914099847783,-2716.1394114761074,25.53027557228732,1.910356493941654,43,0.025,0.7429676837692065,0.6309348190780655,1470
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,13,0.1,0.7136844842879313,0.6129820790989179,1471
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,57,0.018518518518518517,0.6430667782094164,0.566984069050306,1472
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,107,0.009615384615384616,0.5271742093216932,0.483218080529891,1473
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,47,0.022727272727272728,0.8953159810110427,0.7140094788664767,1474
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,130,0.007874015748031496,0.5287143574392076,0.4843977256464815,1475
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,42,0.02564102564102564,0.9805160545443609,0.7532892138178686,1476
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,86,0.012048192771084338,0.5866624656357367,0.5274909735098086,1477
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,115,0.008928571428571428,1.1479657164060506,0.8170790420040757,1478
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,39,0.027777777777777776,0.8013177103162283,0.6647727985729763,1479
148,-519.8028391208749,748.1140400070565,56.7397661261897,2.714687728918607,15,0.08333333333333333,0.8761176239612645,0.7044690206382574,1480
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,336,0.003003003003003003,0.6026215626036266,0.5389123857032105,1481
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,14,0.09090909090909091,1.1124201093006034,0.8049161974199025,1482
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,24,0.047619047619047616,0.918497205084968,0.7251857073876621,1483
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,23,0.05,0.4500983619647916,0.42197985555053735,1484
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,50,0.02127659574468085,1.210249686937553,0.8367543713813477,1485
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,57,0.018518518518518517,0.9008042652961809,0.716689255375852,1486
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,95,0.010869565217391304,0.7960098088492545,0.6618001188482958,1487
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,125,0.00819672131147541,0.7466205821434628,0.6331285106009186,1488
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,19,0.0625,0.9786351646751367,0.7524744714124221,1489
149,836.2350918625234,225.9873799626096,52.03592234200549,21.7202779933994,155,0.006578947368421052,0.975499177377873,0.7511109228736328,1490
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,50,0.02127659574468085,0.554337234079905,0.5037638175012111,1491
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,151,0.006756756756756757,0.8409091537456509,0.6862903098001646,1492
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,194,0.005235602094240838,0.7018947052857509,0.6055690445659587,1493
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,127,0.008064516129032258,0.2262138296765866,0.2224325528765702,1494
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,80,0.012987012987012988,1.339992981927351,0.8716705615260616,1495
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,42,0.02564102564102564,0.5299094256074953,0.4853118520252834,1496
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,56,0.018867924528301886,0.5005251281428548,0.46253004286427335,1497
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,106,0.009708737864077669,0.4661911000683743,0.43511666447126046,1498
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,13,0.1,0.4358475972891044,0.41019662051577377,1499
150,-1267.6420958050899,416.0641193471965,53.74832539952429,-7.766675787164395,10,0.14285714285714285,0.16909087351492824,0.16749756010010194,1500
151,-48.83817018145791,760.313000900913,56.849666674783,9.315507162058038,55,0.019230769230769232,0.736064803633494,0.6267617201302902,1501
151,-48.83817018145791,760.313000900913,56.849666674783,9.315507162058038,182,0.00558659217877095,0.940228996423752,0.7353274472067644,1502
151,-48.83817018145791,760.313000900913,56.849666674783,9.315507162058038,10,0.14285714285714285,1.5889845716199944,0.9199934957767338,1503
151,-48.83817018145791,760.313000900913,56.849666674783,9.315507162058038,22,0.05263157894736842,0.5591721237218512,0.507362924415798,1504
151,-48.83817018145791,760.313000900913,56.849666674783,9.315507162058038,42,0.02564102564102564,1.3682376228790456,0.8782899250401366,1505
